x,t,u_pred
-1.0,0.0,-0.018803794
-0.98994976,0.0,-0.008902986
-0.9798995,0.0,0.0006659739
-0.9698492,0.0,0.009854842
-0.959799,0.0,0.01861769
-0.94974875,0.0,0.026911989
-0.9396985,0.0,0.034698285
-0.9296482,0.0,0.041939735
-0.919598,0.0,0.04860331
-0.90954775,0.0,0.05465966
-0.8994975,0.0,0.060082704
-0.8894472,0.0,0.064850226
-0.879397,0.0,0.068943426
-0.86934674,0.0,0.0723472
-0.8592965,0.0,0.075050056
-0.8492462,0.0,0.0770441
-0.83919597,0.0,0.07832447
-0.8291457,0.0,0.07888983
-0.8190955,0.0,0.07874259
-0.80904526,0.0,0.07788744
-0.79899496,0.0,0.076332875
-0.7889447,0.0,0.07408993
-0.7788945,0.0,0.071172625
-0.76884425,0.0,0.06759833
-0.75879395,0.0,0.063386396
-0.7487437,0.0,0.05855986
-0.7386935,0.0,0.053143844
-0.72864324,0.0,0.04716668
-0.71859294,0.0,0.04065838
-0.7085427,0.0,0.03365297
-0.69849247,0.0,0.026185047
-0.68844223,0.0,0.018292543
-0.67839193,0.0,0.010014299
-0.6683417,0.0,0.0013921522
-0.65829146,0.0,-0.007532131
-0.6482412,0.0,-0.01671486
-0.6381909,0.0,-0.026111718
-0.6281407,0.0,-0.035678204
-0.61809045,0.0,-0.04536962
-0.6080402,0.0,-0.055141706
-0.59799,0.0,-0.064950675
-0.5879397,0.0,-0.07475397
-0.57788944,0.0,-0.08451001
-0.5678392,0.0,-0.09417947
-0.55778897,0.0,-0.103724346
-0.5477387,0.0,-0.1131091
-0.53768843,0.0,-0.12230039
-0.5276382,0.0,-0.13126771
-0.51758796,0.0,-0.13998254
-0.50753766,0.0,-0.14841926
-0.49748743,0.0,-0.15655482
-0.4874372,0.0,-0.1643684
-0.47738692,0.0,-0.1718412
-0.46733668,0.0,-0.17895716
-0.45728642,0.0,-0.18570146
-0.44723618,0.0,-0.1920612
-0.43718594,0.0,-0.19802432
-0.42713568,0.0,-0.20358053
-0.41708544,0.0,-0.20871933
-0.40703517,0.0,-0.2134314
-0.39698493,0.0,-0.2177068
-0.38693467,0.0,-0.22153597
-0.37688443,0.0,-0.22490934
-0.36683416,0.0,-0.2278158
-0.35678393,0.0,-0.23024431
-0.34673366,0.0,-0.23218317
-0.33668342,0.0,-0.23361993
-0.32663316,0.0,-0.234541
-0.31658292,0.0,-0.23493248
-0.30653265,0.0,-0.23478076
-0.2964824,0.0,-0.23407112
-0.28643215,0.0,-0.23279011
-0.2763819,0.0,-0.23092449
-0.26633167,0.0,-0.2284625
-0.2562814,0.0,-0.22539346
-0.24623115,0.0,-0.22170974
-0.2361809,0.0,-0.21740645
-0.22613065,0.0,-0.21248123
-0.2160804,0.0,-0.20693652
-0.20603015,0.0,-0.20077866
-0.1959799,0.0,-0.1940187
-0.18592964,0.0,-0.18667293
-0.1758794,0.0,-0.1787628
-0.16582915,0.0,-0.17031509
-0.1557789,0.0,-0.16136174
-0.14572865,0.0,-0.15194044
-0.1356784,0.0,-0.142093
-0.12562814,0.0,-0.13186657
-0.11557789,0.0,-0.121311516
-0.10552764,0.0,-0.11048217
-0.09547739,0.0,-0.099435166
-0.085427135,0.0,-0.0882297
-0.07537688,0.0,-0.07692617
-0.06532663,0.0,-0.065585405
-0.055276383,0.0,-0.054268356
-0.04522613,0.0,-0.04303526
-0.03517588,0.0,-0.031945437
-0.025125628,0.0,-0.021055754
-0.015075377,0.0,-0.010421466
-0.0050251256,0.0,-9.526685e-05
0.0050251256,0.0,0.009873085
0.015075377,0.0,0.019437406
0.025125628,0.0,0.028553993
0.03517588,0.0,0.037182897
0.04522613,0.0,0.04528755
0.055276383,0.0,0.052835174
0.06532663,0.0,0.05979611
0.07537688,0.0,0.06614472
0.085427135,0.0,0.07185873
0.09547739,0.0,0.07691982
0.10552764,0.0,0.08131258
0.11557789,0.0,0.08502506
0.12562814,0.0,0.08804931
0.1356784,0.0,0.090379864
0.14572865,0.0,0.09201521
0.1557789,0.0,0.09295623
0.16582915,0.0,0.09320733
0.1758794,0.0,0.092775345
0.18592964,0.0,0.09167059
0.1959799,0.0,0.08990535
0.20603015,0.0,0.087495595
0.2160804,0.0,0.0844592
0.22613065,0.0,0.08081703
0.2361809,0.0,0.0765921
0.24623115,0.0,0.07181035
0.2562814,0.0,0.0664996
0.26633167,0.0,0.060689777
0.2763819,0.0,0.05441328
0.28643215,0.0,0.04770338
0.2964824,0.0,0.040595293
0.30653265,0.0,0.033125255
0.31658292,0.0,0.02533039
0.32663316,0.0,0.017248336
0.33668342,0.0,0.008917017
0.34673366,0.0,0.00037431717
0.35678393,0.0,-0.0083416235
0.36683416,0.0,-0.017193459
0.37688443,0.0,-0.026144441
0.38693467,0.0,-0.035157863
0.39698493,0.0,-0.044198643
0.40703517,0.0,-0.05323213
0.41708544,0.0,-0.06222477
0.42713568,0.0,-0.07114431
0.43718594,0.0,-0.079959825
0.44723618,0.0,-0.088641495
0.45728642,0.0,-0.09716107
0.46733668,0.0,-0.10549164
0.47738692,0.0,-0.113608345
0.4874372,0.0,-0.121487275
0.49748743,0.0,-0.12910676
0.50753766,0.0,-0.13644683
