x,t,u_pred
-1.0,0.0,-0.014565345
-0.98994976,0.0,-0.0055132993
-0.9798995,0.0,0.0032371096
-0.9698492,0.0,0.011640843
-0.959799,0.0,0.019655127
-0.94974875,0.0,0.027240291
-0.9396985,0.0,0.03435841
-0.9296482,0.0,0.04097587
-0.919598,0.0,0.047061644
-0.90954775,0.0,0.05258835
-0.8994975,0.0,0.05753134
-0.8894472,0.0,0.061870143
-0.879397,0.0,0.06558775
-0.86934674,0.0,0.06867045
-0.8592965,0.0,0.0711081
-0.8492462,0.0,0.072893634
-0.83919597,0.0,0.074023664
-0.8291457,0.0,0.07449806
-0.8190955,0.0,0.074318774
-0.80904526,0.0,0.073492385
-0.79899496,0.0,0.07202721
-0.7889447,0.0,0.06993467
-0.7788945,0.0,0.06722884
-0.76884425,0.0,0.0639267
-0.75879395,0.0,0.06004711
-0.7487437,0.0,0.05561236
-0.7386935,0.0,0.050646424
-0.72864324,0.0,0.0451756
-0.71859294,0.0,0.03922922
-0.7085427,0.0,0.032837555
-0.69849247,0.0,0.02603387
-0.68844223,0.0,0.018852465
-0.67839193,0.0,0.011329874
-0.6683417,0.0,0.003503481
-0.65829146,0.0,-0.0045882203
-0.6482412,0.0,-0.012905333
-0.6381909,0.0,-0.021408174
-0.6281407,0.0,-0.03005604
-0.61809045,0.0,-0.038808726
-0.6080402,0.0,-0.04762618
-0.59799,0.0,-0.056469258
-0.5879397,0.0,-0.065299705
-0.57788944,0.0,-0.074080035
-0.5678392,0.0,-0.08277482
-0.55778897,0.0,-0.09135057
-0.5477387,0.0,-0.09977527
-0.53768843,0.0,-0.10801926
-0.5276382,0.0,-0.11605556
-0.51758796,0.0,-0.12385884
-0.50753766,0.0,-0.13140665
-0.49748743,0.0,-0.13867868
-0.4874372,0.0,-0.14565717
-0.47738692,0.0,-0.15232584
-0.46733668,0.0,-0.15867087
-0.45728642,0.0,-0.16468005
-0.44723618,0.0,-0.17034265
-0.43718594,0.0,-0.17564878
-0.42713568,0.0,-0.1805898
-0.41708544,0.0,-0.18515748
-0.40703517,0.0,-0.1893439
-0.39698493,0.0,-0.19314113
-0.38693467,0.0,-0.19654179
-0.37688443,0.0,-0.19953671
-0.36683416,0.0,-0.20211717
-0.35678393,0.0,-0.20427313
-0.34673366,0.0,-0.20599411
-0.33668342,0.0,-0.2072688
-0.32663316,0.0,-0.20808476
-0.31658292,0.0,-0.20842928
-0.30653265,0.0,-0.20828883
-0.2964824,0.0,-0.20764974
-0.28643215,0.0,-0.20649898
-0.2763819,0.0,-0.20482351
-0.26633167,0.0,-0.20261121
-0.2562814,0.0,-0.19985224
-0.24623115,0.0,-0.19653775
-0.2361809,0.0,-0.19266205
-0.22613065,0.0,-0.18822226
-0.2160804,0.0,-0.18321916
-0.20603015,0.0,-0.17765701
-0.1959799,0.0,-0.17154546
-0.18592964,0.0,-0.16489759
-0.1758794,0.0,-0.15773216
-0.16582915,0.0,-0.15007272
-0.1557789,0.0,-0.14194745
-0.14572865,0.0,-0.13338958
-0.1356784,0.0,-0.124436915
-0.12562814,0.0,-0.11513117
-0.11557789,0.0,-0.10551837
-0.10552764,0.0,-0.09564735
-0.09547739,0.0,-0.08556977
-0.085427135,0.0,-0.07533947
-0.07537688,0.0,-0.06501114
-0.06532663,0.0,-0.054641213
-0.055276383,0.0,-0.044285405
-0.04522613,0.0,-0.03399923
-0.03517588,0.0,-0.023837365
-0.025125628,0.0,-0.013853118
-0.015075377,0.0,-0.004097469
-0.0050251256,0.0,0.0053805374
0.0050251256,0.0,0.014534153
0.015075377,0.0,0.02331971
0.025125628,0.0,0.03169651
0.03517588,0.0,0.039626483
0.04522613,0.0,0.04707573
0.055276383,0.0,0.05401265
0.06532663,0.0,0.06040953
0.07537688,0.0,0.06624219
0.085427135,0.0,0.07148933
0.09547739,0.0,0.076133445
0.10552764,0.0,0.080160454
0.11557789,0.0,0.08355947
0.12562814,0.0,0.086322784
0.1356784,0.0,0.088446006
0.14572865,0.0,0.08992764
0.1557789,0.0,0.09076972
0.16582915,0.0,0.09097639
0.1758794,0.0,0.090555474
0.18592964,0.0,0.08951667
0.1959799,0.0,0.08787301
0.20603015,0.0,0.08563998
0.2160804,0.0,0.08283505
0.22613065,0.0,0.079478875
0.2361809,0.0,0.07559372
0.24623115,0.0,0.07120441
0.2562814,0.0,0.06633804
0.26633167,0.0,0.061022833
0.2763819,0.0,0.055289183
0.28643215,0.0,0.049169037
0.2964824,0.0,0.042694893
0.30653265,0.0,0.03590089
0.31658292,0.0,0.028821029
0.32663316,0.0,0.021490201
0.33668342,0.0,0.013943054
0.34673366,0.0,0.006214466
0.35678393,0.0,-0.0016610734
0.36683416,0.0,-0.009650057
0.37688443,0.0,-0.017719124
0.38693467,0.0,-0.02583529
0.39698493,0.0,-0.03396769
0.40703517,0.0,-0.042085037
0.41708544,0.0,-0.050158028
0.42713568,0.0,-0.05815794
0.43718594,0.0,-0.0660574
0.44723618,0.0,-0.073830456
0.45728642,0.0,-0.08145222
0.46733668,0.0,-0.0888996
0.47738692,0.0,-0.096150264
0.4874372,0.0,-0.103184655
0.49748743,0.0,-0.10998355
0.50753766,0.0,-0.116529584
0.51758796,0.0,-0.122807235
0.5276382,0.0,-0.12880214
0.53768843,0.0,-0.13450137
0.5477387,0.0,-0.13989276
0.55778897,0.0,-0.14496551
0.5678392,0.0,-0.14970966
0.57788944,0.0,-0.15411529
0.5879397,0.0,-0.15817307
0.59799,0.0,-0.16187394
0.6080402,0.0,-0.16520813
0.61809045,0.0,-0.16816615
0.6281407,0.0,-0.17073728
0.6381909,0.0,-0.17291047
0.6482412,0.0,-0.1746736
0.65829146,0.0,-0.17601427
0.6683417,0.0,-0.1769187
0.67839193,0.0,-0.17737286
0.68844223,0.0,-0.1773624
0.69849247,0.0,-0.17687254
0.7085427,0.0,-0.17588913
0.71859294,0.0,-0.17439821
0.72864324,0.0,-0.17238788
0.7386935,0.0,-0.16984767
0.7487437,0.0,-0.16676913
0.75879395,0.0,-0.16314717
0.76884425,0.0,-0.15897986
0.7788945,0.0,-0.15426967
0.7889447,0.0,-0.14902295
0.79899496,0.0,-0.14325134
0.80904526,0.0,-0.13697095
0.8190955,0.0,-0.13020316
0.8291457,0.0,-0.122974366
0.83919597,0.0,-0.11531606
0.8492462,0.0,-0.1072641
0.8592965,0.0,-0.0988587
0.86934674,0.0,-0.09014343
0.879397,0.0,-0.08116512
0.8894472,0.0,-0.071973175
0.8994975,0.0,-0.06261867
0.90954775,0.0,-0.053153474
0.919598,0.0,-0.043630447
0.9296482,0.0,-0.03410205
0.9396985,0.0,-0.02461968
0.94974875,0.0,-0.015234161
0.959799,0.0,-0.0059944727
0.9698492,0.0,0.0030529425
0.9798995,0.0,0.011863437
0.98994976,0.0,0.020394731
1.0,0.0,0.028608114
-1.0,0.0050251256,-0.01146039
-0.98994976,0.0050251256,-0.0025452375
-0.9798995,0.0050251256,0.006060615
-0.9698492,0.0050251256,0.014312953
-0.959799,0.0050251256,0.022169717
-0.94974875,0.0050251256,0.02959169
-0.9396985,0.0050251256,0.036542498
-0.9296482,0.0050251256,0.042989064
-0.919598,0.0050251256,0.048901334
-0.90954775,0.0050251256,0.054252785
-0.8994975,0.0050251256,0.059020296
-0.8894472,0.0050251256,0.06318417
-0.879397,0.0050251256,0.0667289
-0.86934674,0.0050251256,0.069641605
-0.8592965,0.0050251256,0.07191355
-0.8492462,0.0050251256,0.07353866
-0.83919597,0.0050251256,0.07451518
-0.8291457,0.0050251256,0.07484339
-0.8190955,0.0050251256,0.074526906
-0.80904526,0.0050251256,0.07357299
-0.79899496,0.0050251256,0.071990505
-0.7889447,0.0050251256,0.06979163
-0.7788945,0.0050251256,0.066991106
-0.76884425,0.0050251256,0.06360586
-0.75879395,0.0050251256,0.059655715
-0.7487437,0.0050251256,0.05516228
-0.7386935,0.0050251256,0.050150074
-0.72864324,0.0050251256,0.044645526
-0.71859294,0.0050251256,0.03867694
-0.7085427,0.0050251256,0.032275267
-0.69849247,0.0050251256,0.02547272
-0.68844223,0.0050251256,0.01830389
-0.67839193,0.0050251256,0.010803964
-0.6683417,0.0050251256,0.0030101575
-0.65829146,0.0050251256,-0.0050399397
-0.6482412,0.0050251256,-0.013307683
-0.6381909,0.0050251256,-0.021753792
-0.6281407,0.0050251256,-0.030339431
-0.61809045,0.0050251256,-0.039024998
-0.6080402,0.0050251256,-0.04777245
-0.59799,0.0050251256,-0.056543652
-0.5879397,0.0050251256,-0.06530206
-0.57788944,0.0050251256,-0.07401182
-0.5678392,0.0050251256,-0.082638815
-0.55778897,0.0050251256,-0.09115091
-0.5477387,0.0050251256,-0.099517345
-0.53768843,0.0050251256,-0.107709765
-0.5276382,0.0050251256,-0.11570199
-0.51758796,0.0050251256,-0.123469815
-0.50753766,0.0050251256,-0.130991
-0.49748743,0.0050251256,-0.1382455
-0.4874372,0.0050251256,-0.14521605
-0.47738692,0.0050251256,-0.15188642
-0.46733668,0.0050251256,-0.15824226
-0.45728642,0.0050251256,-0.16427065
-0.44723618,0.0050251256,-0.16996053
-0.43718594,0.0050251256,-0.17530139
-0.42713568,0.0050251256,-0.18028298
-0.41708544,0.0050251256,-0.18489663
-0.40703517,0.0050251256,-0.189133
-0.39698493,0.0050251256,-0.19298305
-0.38693467,0.0050251256,-0.1964376
-0.37688443,0.0050251256,-0.19948655
-0.36683416,0.0050251256,-0.20211935
-0.35678393,0.0050251256,-0.2043251
-0.34673366,0.0050251256,-0.2060915
-0.33668342,0.0050251256,-0.20740567
-0.32663316,0.0050251256,-0.20825446
-0.31658292,0.0050251256,-0.20862305
-0.30653265,0.0050251256,-0.20849772
-0.2964824,0.0050251256,-0.20786382
-0.28643215,0.0050251256,-0.20670709
-0.2763819,0.0050251256,-0.20501441
-0.26633167,0.0050251256,-0.20277365
-0.2562814,0.0050251256,-0.19997467
-0.24623115,0.0050251256,-0.19660945
-0.2361809,0.0050251256,-0.1926726
-0.22613065,0.0050251256,-0.1881625
-0.2160804,0.0050251256,-0.18308118
-0.20603015,0.0050251256,-0.17743464
-0.1959799,0.0050251256,-0.17123362
-0.18592964,0.0050251256,-0.16449331
-0.1758794,0.0050251256,-0.15723439
-0.16582915,0.0050251256,-0.14948168
-0.1557789,0.0050251256,-0.1412653
-0.14572865,0.0050251256,-0.13261998
-0.1356784,0.0050251256,-0.12358464
-0.12562814,0.0050251256,-0.114202306
-0.11557789,0.0050251256,-0.104519546
-0.10552764,0.0050251256,-0.094585955
-0.09547739,0.0050251256,-0.08445342
-0.085427135,0.0050251256,-0.07417552
-0.07537688,0.0050251256,-0.06380774
-0.06532663,0.0050251256,-0.05340514
-0.055276383,0.0050251256,-0.043023825
-0.04522613,0.0050251256,-0.032718915
-0.03517588,0.0050251256,-0.022544466
-0.025125628,0.0050251256,-0.0125531405
-0.015075377,0.0050251256,-0.0027959421
-0.0050251256,0.0050251256,0.0066780113
0.0050251256,0.0050251256,0.015823197
0.015075377,0.0050251256,0.024595566
0.025125628,0.0050251256,0.032954603
0.03517588,0.0050251256,0.040862888
0.04522613,0.0050251256,0.04828588
0.055276383,0.0050251256,0.055192616
0.06532663,0.0050251256,0.0615554
0.07537688,0.0050251256,0.067350484
0.085427135,0.0050251256,0.072556704
0.09547739,0.0050251256,0.077157125
0.10552764,0.0050251256,0.08113824
0.11557789,0.0050251256,0.084489346
0.12562814,0.0050251256,0.08720364
0.1356784,0.0050251256,0.08927727
0.14572865,0.0050251256,0.09070966
0.1557789,0.0050251256,0.09150337
0.16582915,0.0050251256,0.09166306
0.1758794,0.0050251256,0.091197535
0.18592964,0.0050251256,0.0901172
0.1959799,0.0050251256,0.08843508
0.20603015,0.0050251256,0.08616789
0.2160804,0.0050251256,0.08333324
0.22613065,0.0050251256,0.07995179
0.2361809,0.0050251256,0.076046586
0.24623115,0.0050251256,0.07164246
0.2562814,0.0050251256,0.066766426
0.26633167,0.0050251256,0.06144682
0.2763819,0.0050251256,0.055714197
0.28643215,0.0050251256,0.049600225
0.2964824,0.0050251256,0.04313691
0.30653265,0.0050251256,0.03635811
0.31658292,0.0050251256,0.029297672
0.32663316,0.0050251256,0.021989577
0.33668342,0.0050251256,0.014467873
0.34673366,0.0050251256,0.0067664273
0.35678393,0.0050251256,-0.0010814592
0.36683416,0.0050251256,-0.009043068
0.37688443,0.0050251256,-0.017086461
0.38693467,0.0050251256,-0.025180425
0.39698493,0.0050251256,-0.033294603
0.40703517,0.0050251256,-0.041399498
0.41708544,0.0050251256,-0.049467262
0.42713568,0.0050251256,-0.057470027
0.43718594,0.0050251256,-0.06538151
0.44723618,0.0050251256,-0.07317662
0.45728642,0.0050251256,-0.08083126
0.46733668,0.0050251256,-0.08832234
0.47738692,0.0050251256,-0.09562808
0.4874372,0.0050251256,-0.10272853
0.49748743,0.0050251256,-0.10960388
0.50753766,0.0050251256,-0.1162366
0.51758796,0.0050251256,-0.12260981
0.5276382,0.0050251256,-0.12870833
0.53768843,0.0050251256,-0.1345178
0.5477387,0.0050251256,-0.1400249
0.55778897,0.0050251256,-0.14521721
0.5678392,0.0050251256,-0.15008312
0.57788944,0.0050251256,-0.15461098
0.5879397,0.0050251256,-0.15878995
0.59799,0.0050251256,-0.16260938
0.6080402,0.0050251256,-0.16605757
0.61809045,0.0050251256,-0.16912307
0.6281407,0.0050251256,-0.17179425
0.6381909,0.0050251256,-0.17405821
0.6482412,0.0050251256,-0.17590168
0.65829146,0.0050251256,-0.17731023
0.6683417,0.0050251256,-0.17826961
0.67839193,0.0050251256,-0.17876446
0.68844223,0.0050251256,-0.1787798
0.69849247,0.0050251256,-0.17830004
0.7085427,0.0050251256,-0.1773107
0.71859294,0.0050251256,-0.17579821
0.72864324,0.0050251256,-0.17375031
0.7386935,0.0050251256,-0.17115691
0.7487437,0.0050251256,-0.16801068
0.75879395,0.0050251256,-0.16430722
0.76884425,0.0050251256,-0.16004601
0.7788945,0.0050251256,-0.15523078
0.7889447,0.0050251256,-0.14986956
0.79899496,0.0050251256,-0.14397565
0.80904526,0.0050251256,-0.13756718
0.8190955,0.0050251256,-0.1306671
0.8291457,0.0050251256,-0.12330353
0.83919597,0.0050251256,-0.115509406
0.8492462,0.0050251256,-0.10732208
0.8592965,0.0050251256,-0.09878267
0.86934674,0.0050251256,-0.08993591
0.879397,0.0050251256,-0.08082971
0.8894472,0.0050251256,-0.071513355
0.8994975,0.0050251256,-0.06203864
0.90954775,0.0050251256,-0.052457724
0.919598,0.0050251256,-0.042823542
0.9296482,0.0050251256,-0.033188194
0.9396985,0.0050251256,-0.023603596
