x,t,u_pred
-1.0,0.0,0.1008595
-0.98994976,0.0,0.09925712
-0.9798995,0.0,0.097759224
-0.9698492,0.0,0.096361935
-0.959799,0.0,0.09506024
-0.94974875,0.0,0.09384884
-0.9396985,0.0,0.09272178
-0.9296482,0.0,0.09167265
-0.919598,0.0,0.09069526
-0.90954775,0.0,0.0897831
-0.8994975,0.0,0.08893039
-0.8894472,0.0,0.08813175
-0.879397,0.0,0.087381996
-0.86934674,0.0,0.08667704
-0.8592965,0.0,0.086013
-0.8492462,0.0,0.08538761
-0.83919597,0.0,0.08479834
-0.8291457,0.0,0.084244154
-0.8190955,0.0,0.0837243
-0.80904526,0.0,0.083238594
-0.79899496,0.0,0.0827873
-0.7889447,0.0,0.08237065
-0.7788945,0.0,0.08198975
-0.76884425,0.0,0.08164506
-0.75879395,0.0,0.08133726
-0.7487437,0.0,0.081066765
-0.7386935,0.0,0.080833785
-0.72864324,0.0,0.080637716
-0.71859294,0.0,0.080478445
-0.7085427,0.0,0.08035431
-0.69849247,0.0,0.080263555
-0.68844223,0.0,0.08020381
-0.67839193,0.0,0.080172144
-0.6683417,0.0,0.08016476
-0.65829146,0.0,0.080177434
-0.6482412,0.0,0.08020568
-0.6381909,0.0,0.08024348
-0.6281407,0.0,0.080285676
-0.61809045,0.0,0.080325775
-0.6080402,0.0,0.080357015
-0.59799,0.0,0.080373
-0.5879397,0.0,0.08036655
-0.57788944,0.0,0.08033039
-0.5678392,0.0,0.08025781
-0.55778897,0.0,0.08014164
-0.5477387,0.0,0.079974785
-0.53768843,0.0,0.07975062
-0.5276382,0.0,0.07946281
-0.51758796,0.0,0.079105295
-0.50753766,0.0,0.0786723
-0.49748743,0.0,0.07815847
-0.4874372,0.0,0.07755934
-0.47738692,0.0,0.07687023
-0.46733668,0.0,0.07608798
-0.45728642,0.0,0.07520963
-0.44723618,0.0,0.074232735
-0.43718594,0.0,0.073156096
-0.42713568,0.0,0.07197877
-0.41708544,0.0,0.070701055
-0.40703517,0.0,0.06932346
-0.39698493,0.0,0.0678481
-0.38693467,0.0,0.06627701
-0.37688443,0.0,0.064613536
-0.36683416,0.0,0.06286164
-0.35678393,0.0,0.061025422
-0.34673366,0.0,0.059109982
-0.33668342,0.0,0.05712117
-0.32663316,0.0,0.055064302
-0.31658292,0.0,0.052945673
-0.30653265,0.0,0.05077133
-0.2964824,0.0,0.04854766
-0.28643215,0.0,0.04628083
-0.2763819,0.0,0.043977227
-0.26633167,0.0,0.041642446
-0.2562814,0.0,0.039282266
-0.24623115,0.0,0.036902443
-0.2361809,0.0,0.034508307
-0.22613065,0.0,0.032105025
-0.2160804,0.0,0.029697727
-0.20603015,0.0,0.02729158
-0.1959799,0.0,0.024891742
-0.18592964,0.0,0.022503441
-0.1758794,0.0,0.020132352
-0.16582915,0.0,0.017783849
-0.1557789,0.0,0.015464279
-0.14572865,0.0,0.0131794745
-0.1356784,0.0,0.010936252
-0.12562814,0.0,0.0087406505
-0.11557789,0.0,0.006599236
-0.10552764,0.0,0.0045182775
-0.09547739,0.0,0.002503769
-0.085427135,0.0,0.000561071
-0.07537688,0.0,-0.0013051374
-0.06532663,0.0,-0.0030910806
-0.055276383,0.0,-0.0047936332
-0.04522613,0.0,-0.0064108768
-0.03517588,0.0,-0.007942372
-0.025125628,0.0,-0.009388258
-0.015075377,0.0,-0.010750026
-0.0050251256,0.0,-0.01203045
0.0050251256,0.0,-0.01323329
0.015075377,0.0,-0.014362705
0.025125628,0.0,-0.015424156
0.03517588,0.0,-0.01642362
0.04522613,0.0,-0.017367136
0.055276383,0.0,-0.01826106
0.06532663,0.0,-0.019112185
0.07537688,0.0,-0.019926414
0.085427135,0.0,-0.020710178
0.09547739,0.0,-0.02146867
0.10552764,0.0,-0.022206943
0.11557789,0.0,-0.022929162
0.12562814,0.0,-0.023639046
0.1356784,0.0,-0.02433946
0.14572865,0.0,-0.025032308
0.1557789,0.0,-0.025719319
0.16582915,0.0,-0.026400749
0.1758794,0.0,-0.027077232
0.18592964,0.0,-0.027748618
0.1959799,0.0,-0.02841404
0.20603015,0.0,-0.029072776
0.2160804,0.0,-0.029723637
0.22613065,0.0,-0.03036587
0.2361809,0.0,-0.03099804
0.24623115,0.0,-0.031619173
0.2562814,0.0,-0.03222856
0.26633167,0.0,-0.03282515
0.2763819,0.0,-0.033408556
0.28643215,0.0,-0.033978697
0.2964824,0.0,-0.034535237
0.30653265,0.0,-0.0350787
0.31658292,0.0,-0.035609823
0.32663316,0.0,-0.03612965
0.33668342,0.0,-0.036639366
0.34673366,0.0,-0.037140545
0.35678393,0.0,-0.037635617
0.36683416,0.0,-0.03812685
0.37688443,0.0,-0.038616978
0.38693467,0.0,-0.039108794
0.39698493,0.0,-0.039605957
0.40703517,0.0,-0.0401118
0.41708544,0.0,-0.040630016
0.42713568,0.0,-0.041164815
0.43718594,0.0,-0.041720353
0.44723618,0.0,-0.04230095
0.45728642,0.0,-0.04291131
0.46733668,0.0,-0.043555863
0.47738692,0.0,-0.044239637
0.4874372,0.0,-0.04496738
0.49748743,0.0,-0.045743905
0.50753766,0.0,-0.046574254
0.51758796,0.0,-0.047462907
0.5276382,0.0,-0.048414875
0.53768843,0.0,-0.049434144
0.5477387,0.0,-0.050524984
0.55778897,0.0,-0.051691156
0.5678392,0.0,-0.05293542
0.57788944,0.0,-0.054261062
0.5879397,0.0,-0.05566962
0.59799,0.0,-0.057162367
0.6080402,0.0,-0.058739476
0.61809045,0.0,-0.060400452
0.6281407,0.0,-0.062144134
0.6381909,0.0,-0.06396808
0.6482412,0.0,-0.06586868
0.65829146,0.0,-0.067841806
0.6683417,0.0,-0.069882594
0.67839193,0.0,-0.071985066
0.68844223,0.0,-0.07414275
0.69849247,0.0,-0.076348566
0.7085427,0.0,-0.07859518
0.71859294,0.0,-0.08087472
0.72864324,0.0,-0.08317901
0.7386935,0.0,-0.08549991
0.7487437,0.0,-0.08782938
0.75879395,0.0,-0.090159275
0.76884425,0.0,-0.09248204
0.7788945,0.0,-0.09478935
0.7889447,0.0,-0.09707404
0.79899496,0.0,-0.099328876
0.80904526,0.0,-0.10154695
0.8190955,0.0,-0.10372158
0.8291457,0.0,-0.105846226
0.83919597,0.0,-0.10791495
0.8492462,0.0,-0.10992211
0.8592965,0.0,-0.111862145
0.86934674,0.0,-0.113730155
0.879397,0.0,-0.11552184
0.8894472,0.0,-0.1172332
0.8994975,0.0,-0.11886127
0.90954775,0.0,-0.12040345
0.919598,0.0,-0.12185819
0.9296482,0.0,-0.123224795
0.9396985,0.0,-0.124503285
0.94974875,0.0,-0.12569503
0.959799,0.0,-0.126802
0.9698492,0.0,-0.12782723
0.9798995,0.0,-0.12877458
0.98994976,0.0,-0.12964867
1.0,0.0,-0.13045476
-1.0,0.0050251256,0.10077893
-0.98994976,0.0050251256,0.09919073
-0.9798995,0.0050251256,0.09770618
-0.9698492,0.0050251256,0.0963212
-0.959799,0.0050251256,0.0950307
-0.94974875,0.0050251256,0.09382937
-0.9396985,0.0050251256,0.092710905
-0.9296482,0.0050251256,0.091669135
-0.919598,0.0050251256,0.09069783
-0.90954775,0.0050251256,0.08979087
-0.8994975,0.0050251256,0.08894235
-0.8894472,0.0050251256,0.08814677
-0.879397,0.0050251256,0.087399594
-0.86934674,0.0050251256,0.08669679
-0.8592965,0.0050251256,0.08603461
-0.8492462,0.0050251256,0.085410856
-0.83919597,0.0050251256,0.08482302
-0.8291457,0.0050251256,0.08427063
-0.8190955,0.0050251256,0.083752
-0.80904526,0.0050251256,0.0832676
-0.79899496,0.0050251256,0.08281744
-0.7889447,0.0050251256,0.0824014
