x,t,u_pred
-1.0,0.0,-0.012164295
-0.98994976,0.0,-0.0070551224
-0.9798995,0.0,-0.0020588376
-0.9698492,0.0,0.002795387
-0.959799,0.0,0.0074791424
-0.94974875,0.0,0.011965226
-0.9396985,0.0,0.016227845
-0.9296482,0.0,0.020242896
-0.919598,0.0,0.023988124
-0.90954775,0.0,0.027443007
-0.8994975,0.0,0.030589383
-0.8894472,0.0,0.03341109
-0.879397,0.0,0.035894684
-0.86934674,0.0,0.03802881
-0.8592965,0.0,0.03980417
-0.8492462,0.0,0.04121458
-0.83919597,0.0,0.042255674
-0.8291457,0.0,0.042925578
-0.8190955,0.0,0.043224443
-0.80904526,0.0,0.043155223
-0.79899496,0.0,0.042722255
-0.7889447,0.0,0.04193186
-0.7788945,0.0,0.04079337
-0.76884425,0.0,0.03931657
-0.75879395,0.0,0.03751407
-0.7487437,0.0,0.035399288
-0.7386935,0.0,0.03298762
-0.72864324,0.0,0.030296292
-0.71859294,0.0,0.027342923
-0.7085427,0.0,0.024147239
-0.69849247,0.0,0.020728935
-0.68844223,0.0,0.017109763
-0.67839193,0.0,0.013311444
-0.6683417,0.0,0.009356603
-0.65829146,0.0,0.0052676573
-0.6482412,0.0,0.0010675713
-0.6381909,0.0,-0.0032206215
-0.6281407,0.0,-0.0075739212
-0.61809045,0.0,-0.011970539
-0.6080402,0.0,-0.016388152
-0.59799,0.0,-0.020806063
-0.5879397,0.0,-0.025204029
-0.57788944,0.0,-0.029562812
-0.5678392,0.0,-0.03386488
-0.55778897,0.0,-0.038093586
-0.5477387,0.0,-0.042233672
-0.53768843,0.0,-0.046271678
-0.5276382,0.0,-0.05019572
-0.51758796,0.0,-0.05399513
-0.50753766,0.0,-0.057661165
-0.49748743,0.0,-0.06118622
-0.4874372,0.0,-0.06456488
-0.47738692,0.0,-0.067792416
-0.46733668,0.0,-0.07086511
-0.45728642,0.0,-0.073780715
-0.44723618,0.0,-0.076537564
-0.43718594,0.0,-0.079134375
-0.42713568,0.0,-0.08157027
-0.41708544,0.0,-0.08384493
-0.40703517,0.0,-0.0859566
-0.39698493,0.0,-0.08790466
-0.38693467,0.0,-0.08968687
-0.37688443,0.0,-0.0913005
-0.36683416,0.0,-0.09274167
-0.35678393,0.0,-0.09400572
-0.34673366,0.0,-0.095086604
-0.33668342,0.0,-0.09597735
-0.32663316,0.0,-0.096669436
-0.31658292,0.0,-0.09715378
-0.30653265,0.0,-0.09742008
-0.2964824,0.0,-0.09745765
-0.28643215,0.0,-0.09725489
-0.2763819,0.0,-0.09680058
-0.26633167,0.0,-0.09608354
-0.2562814,0.0,-0.09509309
-0.24623115,0.0,-0.09381956
-0.2361809,0.0,-0.09225418
-0.22613065,0.0,-0.09039022
-0.2160804,0.0,-0.0882224
-0.20603015,0.0,-0.08574766
-0.1959799,0.0,-0.08296558
-0.18592964,0.0,-0.07987803
-0.1758794,0.0,-0.07648936
-0.16582915,0.0,-0.07280733
-0.1557789,0.0,-0.06884155
-0.14572865,0.0,-0.06460489
-0.1356784,0.0,-0.060112868
-0.12562814,0.0,-0.055383343
-0.11557789,0.0,-0.050436746
-0.10552764,0.0,-0.045295823
-0.09547739,0.0,-0.039985124
-0.085427135,0.0,-0.03453065
-0.07537688,0.0,-0.028960694
-0.06532663,0.0,-0.02330416
-0.055276383,0.0,-0.017590936
-0.04522613,0.0,-0.011851769
-0.03517588,0.0,-0.006117601
-0.025125628,0.0,-0.0004195571
-0.015075377,0.0,0.0052116513
-0.0050251256,0.0,0.010745563
0.0050251256,0.0,0.016152427
0.015075377,0.0,0.021403499
0.025125628,0.0,0.026471343
0.03517588,0.0,0.031329438
0.04522613,0.0,0.035953026
0.055276383,0.0,0.040318992
0.06532663,0.0,0.044405922
0.07537688,0.0,0.04819484
0.085427135,0.0,0.051667824
0.09547739,0.0,0.054809913
0.10552764,0.0,0.057608206
0.11557789,0.0,0.060051616
0.12562814,0.0,0.062131796
0.1356784,0.0,0.06384221
0.14572865,0.0,0.06517882
0.1557789,0.0,0.06613997
0.16582915,0.0,0.06672578
0.1758794,0.0,0.06693882
0.18592964,0.0,0.06678389
0.1959799,0.0,0.06626734
0.20603015,0.0,0.065398246
0.2160804,0.0,0.06418714
0.22613065,0.0,0.06264641
0.2361809,0.0,0.060790453
0.24623115,0.0,0.05863507
0.2562814,0.0,0.05619779
0.26633167,0.0,0.053497035
0.2763819,0.0,0.050552994
0.28643215,0.0,0.047386117
0.2964824,0.0,0.044017635
0.30653265,0.0,0.040469903
0.31658292,0.0,0.036764238
0.32663316,0.0,0.032923415
0.33668342,0.0,0.028968403
0.34673366,0.0,0.024921253
0.35678393,0.0,0.02080224
0.36683416,0.0,0.016632274
0.37688443,0.0,0.012430349
0.38693467,0.0,0.00821498
0.39698493,0.0,0.004004415
0.40703517,0.0,-0.00018513575
0.41708544,0.0,-0.0043371506
0.42713568,0.0,-0.008437328
0.43718594,0.0,-0.012471493
0.44723618,0.0,-0.016427197
0.45728642,0.0,-0.020292617
0.46733668,0.0,-0.024057414
0.47738692,0.0,-0.027712297
0.4874372,0.0,-0.031249303
0.49748743,0.0,-0.034661274
0.50753766,0.0,-0.037942808
0.51758796,0.0,-0.041088734
0.5276382,0.0,-0.04409578
0.53768843,0.0,-0.046961498
0.5477387,0.0,-0.04968321
0.55778897,0.0,-0.052259784
0.5678392,0.0,-0.054689806
0.57788944,0.0,-0.056972314
0.5879397,0.0,-0.05910628
0.59799,0.0,-0.061090123
0.6080402,0.0,-0.06292158
0.61809045,0.0,-0.06459777
0.6281407,0.0,-0.0661142
0.6381909,0.0,-0.06746614
0.6482412,0.0,-0.06864713
0.65829146,0.0,-0.06964892
0.6683417,0.0,-0.070462644
0.67839193,0.0,-0.07107821
0.68844223,0.0,-0.07148439
0.69849247,0.0,-0.07166864
0.7085427,0.0,-0.0716189
0.71859294,0.0,-0.07132237
0.72864324,0.0,-0.07076664
0.7386935,0.0,-0.06993972
0.7487437,0.0,-0.06883101
0.75879395,0.0,-0.067431256
0.76884425,0.0,-0.06573364
0.7788945,0.0,-0.06373285
0.7889447,0.0,-0.06142619
0.79899496,0.0,-0.058814283
0.80904526,0.0,-0.055900063
0.8190955,0.0,-0.052690085
0.8291457,0.0,-0.049193505
0.83919597,0.0,-0.045422498
0.8492462,0.0,-0.041392338
0.8592965,0.0,-0.03712036
0.86934674,0.0,-0.03262693
0.879397,0.0,-0.02793404
0.8894472,0.0,-0.023065519
0.8994975,0.0,-0.018047024
0.90954775,0.0,-0.012904685
0.919598,0.0,-0.0076663047
0.9296482,0.0,-0.0023599602
0.9396985,0.0,0.002986405
0.94974875,0.0,0.008344274
0.959799,0.0,0.013685457
0.9698492,0.0,0.018982135
0.9798995,0.0,0.024207603
0.98994976,0.0,0.029334959
1.0,0.0,0.034339115
-1.0,0.0050251256,-0.010950841
-0.98994976,0.0050251256,-0.0058888905
-0.9798995,0.0050251256,-0.0009383336
-0.9698492,0.0050251256,0.0038720071
-0.959799,0.0050251256,0.008513331
-0.94974875,0.0050251256,0.012958288
-0.9396985,0.0050251256,0.01718105
-0.9296482,0.0050251256,0.021157421
-0.919598,0.0050251256,0.02486467
-0.90954775,0.0050251256,0.028282456
-0.8994975,0.0050251256,0.031392332
-0.8894472,0.0050251256,0.03417841
-0.879397,0.0050251256,0.036626685
-0.86934674,0.0050251256,0.038725875
-0.8592965,0.0050251256,0.040466964
-0.8492462,0.0050251256,0.041843444
-0.83919597,0.0050251256,0.042850923
-0.8291457,0.0050251256,0.043487325
-0.8190955,0.0050251256,0.043753173
-0.80904526,0.0050251256,0.04365071
-0.79899496,0.0050251256,0.043184534
-0.7889447,0.0050251256,0.04236135
-0.7788945,0.0050251256,0.041189417
-0.76884425,0.0050251256,0.039679132
-0.75879395,0.0050251256,0.037842818
-0.7487437,0.0050251256,0.035693996
-0.7386935,0.0050251256,0.03324854
-0.72864324,0.0050251256,0.03052326
-0.71859294,0.0050251256,0.027536664
-0.7085427,0.0050251256,0.024308264
-0.69849247,0.0050251256,0.02085869
-0.68844223,0.0050251256,0.017209653
-0.67839193,0.0050251256,0.013383675
-0.6683417,0.0050251256,0.009403434
-0.65829146,0.0050251256,0.0052920245
-0.6482412,0.0050251256,0.0010729022
