x,t,u_pred
-1.0,0.0,-0.027272912
-0.98994976,0.0,-0.026984667
-0.9798995,0.0,-0.0266855
-0.9698492,0.0,-0.026376782
-0.959799,0.0,-0.026059287
-0.94974875,0.0,-0.0257342
-0.9396985,0.0,-0.025402198
-0.9296482,0.0,-0.025064541
-0.919598,0.0,-0.024722124
-0.90954775,0.0,-0.024375556
-0.8994975,0.0,-0.024025815
-0.8894472,0.0,-0.023673529
-0.879397,0.0,-0.023319459
-0.86934674,0.0,-0.022964539
-0.8592965,0.0,-0.022609537
-0.8492462,0.0,-0.022255203
-0.83919597,0.0,-0.02190282
-0.8291457,0.0,-0.021553257
-0.8190955,0.0,-0.021207469
-0.80904526,0.0,-0.020866966
-0.79899496,0.0,-0.020532863
-0.7889447,0.0,-0.02020613
-0.7788945,0.0,-0.019888302
-0.76884425,0.0,-0.019580146
-0.75879395,0.0,-0.019282805
-0.7487437,0.0,-0.018997
-0.7386935,0.0,-0.018723236
-0.72864324,0.0,-0.018462123
-0.71859294,0.0,-0.018213907
-0.7085427,0.0,-0.017978141
-0.69849247,0.0,-0.017754817
-0.68844223,0.0,-0.017543087
-0.67839193,0.0,-0.017342092
-0.6683417,0.0,-0.017150888
-0.65829146,0.0,-0.016968222
-0.6482412,0.0,-0.01679247
-0.6381909,0.0,-0.016622255
-0.6281407,0.0,-0.016456159
-0.61809045,0.0,-0.016291661
-0.6080402,0.0,-0.016127566
-0.59799,0.0,-0.015961884
-0.5879397,0.0,-0.015792979
-0.57788944,0.0,-0.015618784
-0.5678392,0.0,-0.0154378135
-0.55778897,0.0,-0.015248204
-0.5477387,0.0,-0.015048483
-0.53768843,0.0,-0.014837122
-0.5276382,0.0,-0.014612524
-0.51758796,0.0,-0.014373792
-0.50753766,0.0,-0.014119433
-0.49748743,0.0,-0.013849022
-0.4874372,0.0,-0.013561299
-0.47738692,0.0,-0.013256153
-0.46733668,0.0,-0.012933323
-0.45728642,0.0,-0.012593003
-0.44723618,0.0,-0.012235234
-0.43718594,0.0,-0.011861259
-0.42713568,0.0,-0.011471903
-0.41708544,0.0,-0.011068163
-0.40703517,0.0,-0.010652164
-0.39698493,0.0,-0.010225749
-0.38693467,0.0,-0.009790765
-0.37688443,0.0,-0.009349739
-0.36683416,0.0,-0.008905264
-0.35678393,0.0,-0.008459659
-0.34673366,0.0,-0.008015702
-0.33668342,0.0,-0.0075759534
-0.32663316,0.0,-0.0071426798
-0.31658292,0.0,-0.006718071
-0.30653265,0.0,-0.0063044373
-0.2964824,0.0,-0.0059031975
-0.28643215,0.0,-0.005516207
-0.2763819,0.0,-0.0051446054
-0.26633167,0.0,-0.00478922
-0.2562814,0.0,-0.004450729
-0.24623115,0.0,-0.0041296314
-0.2361809,0.0,-0.0038258675
-0.22613065,0.0,-0.0035395455
-0.2160804,0.0,-0.0032703
-0.20603015,0.0,-0.0030177739
-0.1959799,0.0,-0.0027813818
-0.18592964,0.0,-0.002560692
-0.1758794,0.0,-0.0023549143
-0.16582915,0.0,-0.0021629948
-0.1557789,0.0,-0.001984464
-0.14572865,0.0,-0.0018181037
-0.1356784,0.0,-0.0016626846
-0.12562814,0.0,-0.0015172083
-0.11557789,0.0,-0.0013802815
-0.10552764,0.0,-0.0012503807
-0.09547739,0.0,-0.001126105
-0.085427135,0.0,-0.0010057408
-0.07537688,0.0,-0.0008875262
-0.06532663,0.0,-0.00076984055
-0.055276383,0.0,-0.0006510038
-0.04522613,0.0,-0.0005292352
-0.03517588,0.0,-0.00040307455
-0.025125628,0.0,-0.000270864
-0.015075377,0.0,-0.000131106
-0.0050251256,0.0,1.7656013e-05
0.0050251256,0.0,0.00017671473
0.015075377,0.0,0.0003473293
0.025125628,0.0,0.0005304869
0.03517588,0.0,0.000727443
0.04522613,0.0,0.0009393934
0.055276383,0.0,0.0011670496
0.06532663,0.0,0.0014115032
0.07537688,0.0,0.0016733613
0.085427135,0.0,0.0019536298
0.09547739,0.0,0.0022525135
0.10552764,0.0,0.0025706273
0.11557789,0.0,0.002908079
0.12562814,0.0,0.0032651406
0.1356784,0.0,0.003641108
0.14572865,0.0,0.0040358435
0.1557789,0.0,0.0044487473
0.16582915,0.0,0.004878832
0.1758794,0.0,0.005324932
0.18592964,0.0,0.005785702
0.1959799,0.0,0.0062596854
0.20603015,0.0,0.0067456197
0.2160804,0.0,0.0072413627
0.22613065,0.0,0.0077452604
0.2361809,0.0,0.008255908
0.24623115,0.0,0.00877112
0.2562814,0.0,0.009289568
0.26633167,0.0,0.009809503
0.2763819,0.0,0.010329621
0.28643215,0.0,0.010848513
0.2964824,0.0,0.011365054
0.30653265,0.0,0.011878237
0.31658292,0.0,0.01238711
0.32663316,0.0,0.012891162
0.33668342,0.0,0.013389714
0.34673366,0.0,0.0138821695
0.35678393,0.0,0.014368257
0.36683416,0.0,0.014847731
0.37688443,0.0,0.015320418
0.38693467,0.0,0.015785882
0.39698493,0.0,0.016244275
0.40703517,0.0,0.016695635
0.41708544,0.0,0.01713937
0.42713568,0.0,0.01757605
0.43718594,0.0,0.018005136
0.44723618,0.0,0.01842709
0.45728642,0.0,0.018841805
0.46733668,0.0,0.019249165
0.47738692,0.0,0.019649394
0.4874372,0.0,0.02004236
0.49748743,0.0,0.020428184
0.50753766,0.0,0.020806957
0.51758796,0.0,0.02117827
0.5276382,0.0,0.021542214
0.53768843,0.0,0.021898473
0.5477387,0.0,0.022246912
0.55778897,0.0,0.022586867
0.5678392,0.0,0.022917585
0.57788944,0.0,0.02323844
0.5879397,0.0,0.023548566
0.59799,0.0,0.02384722
0.6080402,0.0,0.024132889
0.61809045,0.0,0.024404617
0.6281407,0.0,0.024661703
0.6381909,0.0,0.024902424
0.6482412,0.0,0.0251262
0.65829146,0.0,0.0253316
0.6683417,0.0,0.025518214
0.67839193,0.0,0.025685618
0.68844223,0.0,0.02583283
0.69849247,0.0,0.025960315
0.7085427,0.0,0.026067665
0.71859294,0.0,0.026155468
0.72864324,0.0,0.026224248
0.7386935,0.0,0.026274815
0.7487437,0.0,0.026308022
0.75879395,0.0,0.02632489
0.76884425,0.0,0.02632682
0.7788945,0.0,0.026315128
0.7889447,0.0,0.026291177
0.79899496,0.0,0.026256086
0.80904526,0.0,0.026211612
0.8190955,0.0,0.026159164
0.8291457,0.0,0.02609998
0.83919597,0.0,0.026035642
0.8492462,0.0,0.02596759
0.8592965,0.0,0.02589743
0.86934674,0.0,0.02582677
0.879397,0.0,0.025757521
0.8894472,0.0,0.025691329
0.8994975,0.0,0.02563044
0.90954775,0.0,0.025576971
0.919598,0.0,0.02553282
0.9296482,0.0,0.025500769
0.9396985,0.0,0.025483113
0.94974875,0.0,0.02548236
0.959799,0.0,0.02550127
0.9698492,0.0,0.025541998
0.9798995,0.0,0.02560743
0.98994976,0.0,0.025699852
1.0,0.0,0.02582179
-1.0,0.0050251256,-0.027268084
-0.98994976,0.0050251256,-0.026978461
-0.9798995,0.0050251256,-0.026678456
-0.9698492,0.0050251256,-0.02636906
-0.959799,0.0050251256,-0.026051076
-0.94974875,0.0050251256,-0.025726018
-0.9396985,0.0050251256,-0.025394136
-0.9296482,0.0050251256,-0.02505671
-0.919598,0.0050251256,-0.024714427
-0.90954775,0.0050251256,-0.024367953
-0.8994975,0.0050251256,-0.024017962
-0.8894472,0.0050251256,-0.023665102
-0.879397,0.0050251256,-0.023309777
-0.86934674,0.0050251256,-0.022952856
-0.8592965,0.0050251256,-0.022595258
-0.8492462,0.0050251256,-0.02223731
-0.83919597,0.0050251256,-0.02188011
-0.8291457,0.0050251256,-0.021524353
-0.8190955,0.0050251256,-0.02117175
-0.80904526,0.0050251256,-0.020823175
-0.79899496,0.0050251256,-0.020479647
-0.7889447,0.0050251256,-0.020142784
-0.7788945,0.0050251256,-0.019813584
-0.76884425,0.0050251256,-0.019493723
-0.75879395,0.0050251256,-0.019183924
-0.7487437,0.0050251256,-0.018885275
-0.7386935,0.0050251256,-0.018599017
-0.72864324,0.0050251256,-0.01832529
-0.71859294,0.0050251256,-0.018064851
-0.7085427,0.0050251256,-0.01781769
-0.69849247,0.0050251256,-0.017583722
-0.68844223,0.0050251256,-0.01736254
-0.67839193,0.0050251256,-0.017153552
-0.6683417,0.0050251256,-0.0169559
-0.65829146,0.0050251256,-0.016767958
-0.6482412,0.0050251256,-0.016588895
-0.6381909,0.0050251256,-0.016416954
-0.6281407,0.0050251256,-0.016250616
-0.61809045,0.0050251256,-0.016088089
-0.6080402,0.0050251256,-0.015927287
-0.59799,0.0050251256,-0.015766567
-0.5879397,0.0050251256,-0.015603902
-0.57788944,0.0050251256,-0.015437292
-0.5678392,0.0050251256,-0.01526502
