x,y,t,u,k
0.0,0.0,0.6,-0.0056194374,0.0021533624
0.010101010101010102,0.0,0.6,-0.0052771876,0.0021562097
0.020202020202020204,0.0,0.6,-0.0048889825,0.0021594474
0.030303030303030304,0.0,0.6,-0.004486502,0.0021628158
0.04040404040404041,0.0,0.6,-0.0041055093,0.0021660137
0.05050505050505051,0.0,0.6,-0.003782422,0.0021687334
0.06060606060606061,0.0,0.6,-0.003551305,0.0021706822
0.07070707070707072,0.0,0.6,-0.0034392483,0.0021716293
0.08080808080808081,0.0,0.6,-0.0034593947,0.0021714584
0.09090909090909091,0.0,0.6,-0.0035989888,0.0021702799
0.10101010101010102,0.0,0.6,-0.0038045652,0.0021685462
0.11111111111111112,0.0,0.6,-0.0039642463,0.0021672023
0.12121212121212122,0.0,0.6,-0.0038853295,0.0021678663
0.13131313131313133,0.0,0.6,-0.0032700903,0.0021730592
0.14141414141414144,0.0,0.6,-0.0016952164,0.0021864662
0.15151515151515152,0.0,0.6,0.0013997846,0.002213301
0.16161616161616163,0.0,0.6,0.006702273,0.0022608077
0.17171717171717174,0.0,0.6,0.014979868,0.0023390101
0.18181818181818182,0.0,0.6,0.026985556,0.0024617647
0.19191919191919193,0.0,0.6,0.043307573,0.0026480164
0.20202020202020204,0.0,0.6,0.06418748,0.0029227089
0.21212121212121213,0.0,0.6,0.08936307,0.0033158835
0.22222222222222224,0.0,0.6,0.1180125,0.0038573772
0.23232323232323235,0.0,0.6,0.14887002,0.004565503
0.24242424242424243,0.0,0.6,0.18050168,0.005433177
0.25252525252525254,0.0,0.6,0.21164587,0.0064224224
0.26262626262626265,0.0,0.6,0.24146703,0.0074752397
0.27272727272727276,0.0,0.6,0.26962593,0.008534029
0.2828282828282829,0.0,0.6,0.296168,0.009555723
0.29292929292929293,0.0,0.6,0.32132265,0.01051301
0.30303030303030304,0.0,0.6,0.34532622,0.011388737
0.31313131313131315,0.0,0.6,0.36833924,0.012171493
0.32323232323232326,0.0,0.6,0.3904547,0.01285471
0.33333333333333337,0.0,0.6,0.41174194,0.013436963
0.3434343434343435,0.0,0.6,0.43226898,0.013921089
0.3535353535353536,0.0,0.6,0.45209366,0.014312579
0.36363636363636365,0.0,0.6,0.47123203,0.014618042
0.37373737373737376,0.0,0.6,0.48964563,0.01484492
0.38383838383838387,0.0,0.6,0.50725573,0.015001734
0.393939393939394,0.0,0.6,0.52396345,0.015098062
0.4040404040404041,0.0,0.6,0.53966504,0.015144208
0.4141414141414142,0.0,0.6,0.5542585,0.015150636
0.42424242424242425,0.0,0.6,0.5676424,0.015127505
0.43434343434343436,0.0,0.6,0.5797168,0.015084296
0.4444444444444445,0.0,0.6,0.5903847,0.015029626
0.4545454545454546,0.0,0.6,0.59954804,0.014971057
0.4646464646464647,0.0,0.6,0.60710114,0.014915193
0.4747474747474748,0.0,0.6,0.61293155,0.014867611
0.48484848484848486,0.0,0.6,0.61692584,0.014832871
0.494949494949495,0.0,0.6,0.6189866,0.014814285
0.5050505050505051,0.0,0.6,0.6190456,0.014813746
0.5151515151515152,0.0,0.6,0.6170793,0.014831506
0.5252525252525253,0.0,0.6,0.6131131,0.014866068
0.5353535353535354,0.0,0.6,0.6072187,0.014914271
0.5454545454545455,0.0,0.6,0.5995049,0.014971352
0.5555555555555556,0.0,0.6,0.59010506,0.015031243
0.5656565656565657,0.0,0.6,0.57916445,0.015086721
0.5757575757575758,0.0,0.6,0.56683016,0.015129666
0.5858585858585859,0.0,0.6,0.55324346,0.015151284
0.595959595959596,0.0,0.6,0.5385334,0.015142262
0.6060606060606061,0.0,0.6,0.5228134,0.015093021
0.6161616161616162,0.0,0.6,0.50618243,0.014993823
0.6262626262626263,0.0,0.6,0.4887219,0.014835094
0.6363636363636365,0.0,0.6,0.47049844,0.014607648
0.6464646464646465,0.0,0.6,0.45156592,0.014303147
0.6565656565656566,0.0,0.6,0.4319628,0.013914451
0.6666666666666667,0.0,0.6,0.4117078,0.013436089
0.6767676767676768,0.0,0.6,0.39078802,0.012864421
0.686868686868687,0.0,0.6,0.36914134,0.012197539
0.696969696969697,0.0,0.6,0.34663704,0.011435006
0.7070707070707072,0.0,0.6,0.32306954,0.010578299
0.7171717171717172,0.0,0.6,0.29817563,0.009632934
0.7272727272727273,0.0,0.6,0.27169475,0.008613299
0.7373737373737375,0.0,0.6,0.24347837,0.007549201
0.7474747474747475,0.0,0.6,0.21362557,0.006489421
0.7575757575757577,0.0,0.6,0.18260427,0.005495898
0.7676767676767677,0.0,0.6,0.15128374,0.0046266303
0.7777777777777778,0.0,0.6,0.12083808,0.0039166654
0.787878787878788,0.0,0.6,0.092526495,0.0033705363
0.797979797979798,0.0,0.6,0.06743227,0.0029694003
0.8080808080808082,0.0,0.6,0.046259448,0.0026842633
0.8181818181818182,0.0,0.6,0.029255718,0.002486288
0.8282828282828284,0.0,0.6,0.016263768,0.0023515976
0.8383838383838385,0.0,0.6,0.006841733,0.0022620843
0.8484848484848485,0.0,0.6,0.00040272553,0.002204585
0.8585858585858587,0.0,0.6,-0.0036726973,0.0021696575
0.8686868686868687,0.0,0.6,-0.005961434,0.002150525
0.8787878787878789,0.0,0.6,-0.00696043,0.0021422806
0.888888888888889,0.0,0.6,-0.0070732394,0.002141354
0.8989898989898991,0.0,0.6,-0.0066149095,0.0021451244
0.9090909090909092,0.0,0.6,-0.005821646,0.002151684
0.9191919191919192,0.0,0.6,-0.004866467,0.0021596362
