epoch,total_loss,loss_u,loss_k
1,0.5126594,0.08510256,0.0021950828
2,0.48036182,0.09572796,0.002113389
3,0.4368465,0.09428911,0.0018446869
4,0.445085,0.091760404,0.0018599865
5,0.42101017,0.0832728,0.0017562029
6,0.39032993,0.07612881,0.0015660074
7,0.37426364,0.06675288,0.0015116105
8,0.3584443,0.06630195,0.0013603857
9,0.3587833,0.066387326,0.0013696491
10,0.34760976,0.072580345,0.0011810086
11,0.3491341,0.08008896,0.0011804166
12,0.33124465,0.07217024,0.0011112795
13,0.3369823,0.077271126,0.0011337698
14,0.30561033,0.059964508,0.0010383753
15,0.31170216,0.08547369,0.0008846436
16,0.28953665,0.071077585,0.000869284
17,0.27539435,0.062919244,0.000864171
18,0.25707975,0.053058635,0.00085839257
19,0.2363561,0.052010864,0.0007649533
20,0.23360461,0.05488412,0.0007793688
21,0.19833836,0.037178922,0.0006947589
22,0.19666445,0.039935607,0.00070830464
23,0.1866473,0.035959974,0.00068944
24,0.16458109,0.021122288,0.0006398279
25,0.1778081,0.035182137,0.000639923
26,0.15840681,0.026788902,0.0005498368
27,0.15160604,0.02400214,0.00056010706
28,0.14937061,0.028069487,0.00051859044
29,0.13942467,0.020702839,0.0005141431
30,0.13887426,0.025754863,0.00047479887
31,0.1400095,0.030704964,0.00045134034
32,0.13226877,0.02634152,0.00043443494
33,0.12472316,0.023874683,0.00039298885
34,0.11940583,0.022282291,0.00036183588
35,0.114429936,0.020074995,0.00035822383
36,0.11500128,0.022555063,0.0003551153
37,0.1105794,0.020248938,0.00034208153
38,0.10932158,0.022804901,0.00031681094
39,0.106471635,0.022557538,0.0003035398
40,0.10649172,0.020675598,0.0003056476
41,0.0944206,0.014056048,0.0002562121
42,0.09057604,0.0155778285,0.00022521235
43,0.09457283,0.020200778,0.0002432687
44,0.08919817,0.017255768,0.0002255601
45,0.08861481,0.018050779,0.00023027477
46,0.078557044,0.0131055415,0.0001869385
47,0.07631986,0.012349229,0.00018516203
48,0.08141911,0.018289303,0.00019261175
49,0.073334605,0.013090653,0.00017498668
50,0.07522195,0.016213594,0.00017137555
51,0.06715585,0.010876094,0.00015556935
52,0.06547706,0.0112201385,0.00014364123
53,0.06928187,0.014850757,0.0001564368
54,0.061932214,0.011380067,0.00012748054
55,0.060640454,0.010851357,0.00013042553
56,0.06093952,0.0117918085,0.00013487622
57,0.054450873,0.007899258,0.00011193346
58,0.05600926,0.009689471,0.00012378227
59,0.055263385,0.010601227,0.00011687385
60,0.053169653,0.009560199,0.000116223164
61,0.050214894,0.0094131585,9.648546e-05
62,0.04929936,0.008493005,0.00010382719
63,0.048638433,0.009364533,9.893587e-05
64,0.04905001,0.0107908035,9.343107e-05
65,0.045615442,0.008529547,9.157276e-05
66,0.041372016,0.006535119,7.6560165e-05
67,0.04439784,0.00956841,8.5985346e-05
68,0.04090589,0.0075064804,7.74924e-05
69,0.04019361,0.0074279387,7.912459e-05
70,0.038512148,0.006382941,7.9851525e-05
71,0.037418276,0.006376392,7.6340155e-05
72,0.03950568,0.00906532,7.67056e-05
73,0.035643242,0.0062695886,7.406853e-05
74,0.034228172,0.005356207,7.785033e-05
75,0.033895764,0.0068496494,6.7698e-05
76,0.031143997,0.004432278,6.758041e-05
77,0.03296978,0.006434805,7.440426e-05
78,0.03106409,0.0056063943,6.604004e-05
79,0.029553693,0.0057066097,6.764235e-05
80,0.03041961,0.00707251,6.802206e-05
81,0.025293106,0.0035816412,6.1169434e-05
82,0.027972432,0.0057405736,6.867079e-05
83,0.025772775,0.004684005,6.486876e-05
84,0.024742901,0.004868478,6.5626016e-05
85,0.02346424,0.00441706,6.499926e-05
86,0.020884195,0.0024040348,6.415869e-05
87,0.021506917,0.0037885695,6.4110274e-05
88,0.020317595,0.003722539,6.2206935e-05
89,0.01907581,0.0029387102,6.192175e-05
90,0.01880845,0.002748372,6.733107e-05
91,0.01690947,0.002948889,5.372248e-05
92,0.01700161,0.0024143895,6.5215994e-05
93,0.016095372,0.0022128162,6.119728e-05
94,0.015713364,0.002088547,6.459831e-05
95,0.015636181,0.0030367777,5.863391e-05
96,0.01501401,0.0028182652,5.8685127e-05
97,0.0148337,0.0025793556,6.2661245e-05
98,0.013954523,0.0027808428,5.452391e-05
99,0.013613227,0.002695441,5.506335e-05
100,0.013543749,0.002842223,5.6909685e-05
101,0.0131792985,0.0021439039,6.198852e-05
102,0.012630646,0.0024372183,5.615201e-05
103,0.012173259,0.0024640323,5.4058823e-05
104,0.012771679,0.0027822615,5.5604367e-05
105,0.012477641,0.0022964375,5.934324e-05
106,0.012017561,0.0021275906,6.0750484e-05
107,0.012197971,0.0024943089,5.9898546e-05
108,0.012159041,0.002307529,6.253243e-05
109,0.011434836,0.002563815,5.4555243e-05
110,0.011642618,0.0024771981,5.8840644e-05
111,0.010332264,0.0020869256,5.1093906e-05
112,0.011414863,0.0027878175,5.542189e-05
113,0.010932981,0.002067716,5.8641024e-05
114,0.0120455595,0.0026404744,6.4773456e-05
115,0.011218855,0.0026610654,5.7888206e-05
116,0.01075454,0.0022788635,5.7957797e-05
117,0.010535043,0.002124197,5.7567773e-05
118,0.011433508,0.0027590008,6.150448e-05
