x,t,u_pred
-1.0,0.0,-0.006970874028079277
-0.98994976,0.0,0.0028802254607073197
-0.9798995,0.0,0.008728021627927407
-0.9698492,0.0,0.010670234365088516
-0.959799,0.0,0.01011164708073553
-0.94974875,0.0,0.006946736217778637
-0.9396985,0.0,0.0005250543185461032
-0.9296482,0.0,-0.007324005494189878
-0.919598,0.0,-0.014557659747296614
-0.90954775,0.0,-0.02324935423122998
-0.8994975,0.0,-0.0376169522098021
-0.8894472,0.0,-0.058772947885695426
-0.879397,0.0,-0.08418334905978242
-0.86934674,0.0,-0.1123207381544673
-0.8592965,0.0,-0.14191680591356137
-0.8492462,0.0,-0.17065753198432043
-0.83919597,0.0,-0.1983324514276943
-0.8291457,0.0,-0.22610428461809584
-0.8190955,0.0,-0.2543072390396329
-0.80904526,0.0,-0.2817454482467959
-0.79899496,0.0,-0.30608656574942117
-0.7889447,0.0,-0.32530282964648805
-0.7788945,0.0,-0.33898932051616415
-0.76884425,0.0,-0.34745463623682793
-0.75879395,0.0,-0.34832261718225
-0.7487437,0.0,-0.3389331695819421
-0.7386935,0.0,-0.32054502897490444
-0.72864324,0.0,-0.29507471713869526
-0.71859294,0.0,-0.2617260553574383
-0.7085427,0.0,-0.2194854655510724
-0.69849247,0.0,-0.16883431911356417
-0.68844223,0.0,-0.11033380141938698
-0.67839193,0.0,-0.04312580704017399
-0.6683417,0.0,0.032463959029573886
-0.65829146,0.0,0.11357298384143533
-0.6482412,0.0,0.19672189989891553
-0.6381909,0.0,0.2782382072947134
-0.6281407,0.0,0.35777623405300896
-0.61809045,0.0,0.4372001618734125
-0.6080402,0.0,0.5157660342879058
-0.59799,0.0,0.5920136724658766
-0.5879397,0.0,0.6619119465983283
-0.57788944,0.0,0.7186459960902559
-0.5678392,0.0,0.7625924514800613
-0.55778897,0.0,0.8024468674006522
-0.5477387,0.0,0.8421487187693544
-0.53768843,0.0,0.8777547954067664
-0.5276382,0.0,0.9058611846698874
-0.51758796,0.0,0.9258499515983427
-0.50753766,0.0,0.9370840368548665
-0.49748743,0.0,0.9373433926480792
-0.4874372,0.0,0.9240670651350553
-0.47738692,0.0,0.8999622145775048
-0.46733668,0.0,0.8716181708541677
-0.45728642,0.0,0.8406026492328882
-0.44723618,0.0,0.803832161689612
-0.43718594,0.0,0.7582776090951715
-0.42713568,0.0,0.7040514121837649
-0.41708544,0.0,0.6431365620813252
-0.40703517,0.0,0.5763757984013189
-0.39698493,0.0,0.5048540496583804
-0.38693467,0.0,0.4313924644903755
-0.37688443,0.0,0.3580136898690134
-0.36683416,0.0,0.2851492889251819
-0.35678393,0.0,0.21486376335188623
-0.34673366,0.0,0.14878559439499955
-0.33668342,0.0,0.08615130635662299
-0.32663316,0.0,0.023835392481257878
-0.31658292,0.0,-0.04233558709016366
-0.30653265,0.0,-0.11217282143520305
-0.2964824,0.0,-0.18016511502953708
-0.28643215,0.0,-0.2368078179740043
-0.2763819,0.0,-0.27583878856751065
-0.26633167,0.0,-0.30018810847998767
-0.2562814,0.0,-0.31538855026223706
-0.24623115,0.0,-0.32399512546665743
-0.2361809,0.0,-0.3265655454163568
-0.22613065,0.0,-0.323632170095847
-0.2160804,0.0,-0.31571936945784496
-0.20603015,0.0,-0.3032036263805566
-0.1959799,0.0,-0.2847799650395142
-0.18592964,0.0,-0.25816040244764393
-0.1758794,0.0,-0.22627509755876685
-0.16582915,0.0,-0.19515185034110807
-0.1557789,0.0,-0.16650645547757043
-0.14572865,0.0,-0.1379758450975629
-0.1356784,0.0,-0.10943364925561971
