x,y,t,u_pred,k_pred
0.74603176,0.0,0.0,0.04655889,0.0006376492
0.7619048,0.0,0.0,0.03033047,0.00051596615
0.7777778,0.0,0.0,0.019237926,0.00043846676
0.7936508,0.0,0.0,0.011915242,0.000390449
0.8095238,0.0,0.0,0.0071986075,0.00036112967
0.82539684,0.0,0.0,0.004215529,0.0003433211
0.84126985,0.0,0.0,0.0023604834,0.000332553
0.85714287,0.0,0.0,0.0012310648,0.0003261169
0.8730159,0.0,0.0,0.0005654895,0.00032236727
0.8888889,0.0,0.0,0.0001956576,0.00032029793
0.9047619,0.0,0.0,1.3982644e-05,0.000319285
0.9206349,0.0,0.0,-4.8751244e-05,0.000318936
0.93650794,0.0,0.0,-3.739656e-05,0.00031899937
0.95238096,0.0,0.0,1.8631807e-05,0.0003193109
0.96825397,0.0,0.0,0.000100111356,0.00031976492
0.984127,0.0,0.0,0.0001944208,0.00032029138
1.0,0.0,0.0,0.00029297709,0.00032084156
0.0,0.015873017,0.0,0.00015105843,0.00032004926
0.015873017,0.015873017,0.0,9.121536e-05,0.0003197155
0.031746034,0.015873017,0.0,4.6675792e-05,0.0003194673
0.04761905,0.015873017,0.0,2.5158515e-05,0.00031934708
0.06349207,0.015873017,0.0,3.8509956e-05,0.0003194216
0.07936508,0.015873017,0.0,0.000106012216,0.00031979807
0.0952381,0.015873017,0.0,0.00025569438,0.0003206335
0.11111111,0.015873017,0.0,0.0005328411,0.00032218423
0.12698413,0.015873017,0.0,0.0010062659,0.00032484668
0.14285715,0.015873017,0.0,0.0017828399,0.0003292497
0.15873016,0.015873017,0.0,0.0030290836,0.00033640646
0.17460318,0.015873017,0.0,0.005004039,0.00034796985
0.1904762,0.015873017,0.0,0.008112257,0.00036670125
0.20634921,0.015873017,0.0,0.01297689,0.00039723128
0.22222222,0.015873017,0.0,0.020511886,0.0004470973
0.23809524,0.015873017,0.0,0.031911198,0.00052740745
0.25396827,0.015873017,0.0,0.048400003,0.0006520489
0.26984128,0.015873017,0.0,0.0708128,0.0008394356
0.2857143,0.015873017,0.0,0.099984206,0.0011346274
0.3015873,0.015873017,0.0,0.13892585,0.0016881246
0.31746033,0.015873017,0.0,0.18957722,0.0028695748
0.33333334,0.015873017,0.0,0.24702352,0.0052234293
0.34920636,0.015873017,0.0,0.32269883,0.010467417
0.36507937,0.015873017,0.0,0.40786904,0.017422147
0.3809524,0.015873017,0.0,0.49387056,0.020360334
0.3968254,0.015873017,0.0,0.5836768,0.01677666
0.41269842,0.015873017,0.0,0.68159604,0.009533579
0.42857143,0.015873017,0.0,0.77593,0.0044860425
0.44444445,0.015873017,0.0,0.8555032,0.0023585497
0.46031746,0.015873017,0.0,0.92529416,0.0014420672
0.47619048,0.015873017,0.0,0.9740739,0.0010786036
0.4920635,0.015873017,0.0,0.9980122,0.00095058634
0.50793654,0.015873017,0.0,0.9979742,0.00095076964
0.52380955,0.015873017,0.0,0.9703787,0.0011008717
0.53968257,0.015873017,0.0,0.91902184,0.0015018359
0.5555556,0.015873017,0.0,0.8531714,0.0024010302
0.5714286,0.015873017,0.0,0.7754157,0.0045053093
0.5873016,0.015873017,0.0,0.6806077,0.009602087
0.6031746,0.015873017,0.0,0.5817831,0.016903885
0.61904764,0.015873017,0.0,0.49028593,0.020369466
0.63492066,0.015873017,0.0,0.40248442,0.017047456
0.6507937,0.015873017,0.0,0.31750268,0.010039349
0.6666667,0.015873017,0.0,0.24595395,0.0051670964
0.6825397,0.015873017,0.0,0.18810587,0.0028253142
0.6984127,0.015873017,0.0,0.13877472,0.0016854939
0.71428573,0.015873017,0.0,0.09955021,0.0011296392
0.73015875,0.015873017,0.0,0.06925992,0.0008255948
0.74603176,0.015873017,0.0,0.046562362,0.0006376765
0.7619048,0.015873017,0.0,0.030326402,0.0005159363
0.7777778,0.015873017,0.0,0.01923052,0.00043841716
0.7936508,0.015873017,0.0,0.0119072255,0.00039039817
0.8095238,0.015873017,0.0,0.007190665,0.00036108165
0.82539684,0.015873017,0.0,0.0042079445,0.00034327604
0.84126985,0.015873017,0.0,0.002353152,0.000332511
0.85714287,0.015873017,0.0,0.0012237483,0.00032607562
0.8730159,0.015873017,0.0,0.000557726,0.00032232408
0.8888889,0.015873017,0.0,0.00018778979,0.00032025407
0.9047619,0.015873017,0.0,5.6826975e-06,0.00031923907
0.9206349,0.015873017,0.0,-5.7647238e-05,0.00031888657
0.93650794,0.015873017,0.0,-4.6814093e-05,0.00031894722
0.95238096,0.015873017,0.0,8.424511e-06,0.0003192545
0.96825397,0.015873017,0.0,8.938252e-05,0.00031970502
0.984127,0.015873017,0.0,0.00018305122,0.00032022744
1.0,0.015873017,0.0,0.00028116046,0.00032077558
0.0,0.031746034,0.0,0.00015180348,0.00032005366
0.015873017,0.031746034,0.0,9.212433e-05,0.0003197207
0.031746034,0.031746034,0.0,4.7852984e-05,0.000319474
0.04761905,0.031746034,0.0,2.6350608e-05,0.00031935453
0.06349207,0.031746034,0.0,3.9687147e-05,0.0003194288
0.07936508,0.031746034,0.0,0.00010686158,0.00031980296
0.0952381,0.031746034,0.0,0.00025623082,0.00032063655
0.11111111,0.031746034,0.0,0.0005328411,0.00032218423
0.12698413,0.031746034,0.0,0.0010051036,0.00032484037
0.14285715,0.031746034,0.0,0.0017806345,0.00032923717
0.15873016,0.031746034,0.0,0.0030255371,0.0003363857
0.17460318,0.031746034,0.0,0.0049991664,0.00034794142
0.1904762,0.031746034,0.0,0.008106535,0.00036666618
0.20634921,0.031746034,0.0,0.012971034,0.00039719415
0.22222222,0.031746034,0.0,0.020507624,0.00044706842
0.23809524,0.031746034,0.0,0.031911645,0.0005274114
0.25396827,0.031746034,0.0,0.048410226,0.0006521298
0.26984128,0.031746034,0.0,0.070840724,0.00083968614
0.2857143,0.031746034,0.0,0.100035496,0.0011352188
0.3015873,0.031746034,0.0,0.1389947,0.0016893247
0.31746033,0.031746034,0.0,0.18963835,0.002871431
0.33333334,0.031746034,0.0,0.24702328,0.0052234186
0.34920636,0.031746034,0.0,0.322652,0.010463527
0.36507937,0.031746034,0.0,0.40783954,0.017420148
0.3809524,0.031746034,0.0,0.4938808,0.020360276
0.3968254,0.031746034,0.0,0.5837325,0.016772907
0.41269842,0.031746034,0.0,0.68166554,0.009528757
0.42857143,0.031746034,0.0,0.7759516,0.004485228
0.44444445,0.031746034,0.0,0.8554754,0.0023590515
0.46031746,0.031746034,0.0,0.9252591,0.0014423919
0.47619048,0.031746034,0.0,0.9740679,0.0010786399
0.4920635,0.031746034,0.0,0.9980527,0.0009503915
0.50793654,0.031746034,0.0,0.9980606,0.00095035444
0.52380955,0.031746034,0.0,0.9704807,0.0011002475
0.53968257,0.031746034,0.0,0.9191086,0.0015009835
0.5555556,0.031746034,0.0,0.8532311,0.0023999289
0.5714286,0.031746034,0.0,0.7754377,0.0045044813
0.5873016,0.031746034,0.0,0.6806038,0.009602348
0.6031746,0.031746034,0.0,0.581831,0.016900694
0.61904764,0.031746034,0.0,0.49036708,0.020369383
0.63492066,0.031746034,0.0,0.40253946,0.017051367
0.6507937,0.031746034,0.0,0.3174981,0.010038977
0.6666667,0.031746034,0.0,0.24595967,0.005167402
0.6825397,0.031746034,0.0,0.1881459,0.0028265107
0.6984127,0.031746034,0.0,0.13881703,0.0016862297
0.71428573,0.031746034,0.0,0.09958134,0.0011299967
0.73015875,0.031746034,0.0,0.06927695,0.00082574564
0.74603176,0.031746034,0.0,0.046566907,0.00063771184
0.7619048,0.031746034,0.0,0.030323183,0.00051591336
0.7777778,0.031746034,0.0,0.01922383,0.00043837228
0.7936508,0.031746034,0.0,0.011899745,0.0003903509
0.8095238,0.031746034,0.0,0.0071830954,0.00036103567
0.82539684,0.031746034,0.0,0.004200762,0.00034323393
0.84126985,0.031746034,0.0,0.0023463273,0.00033247194
0.85714287,0.031746034,0.0,0.0012167299,0.00032603586
0.8730159,0.031746034,0.0,0.0005508268,0.00032228543
0.8888889,0.031746034,0.0,0.00018011569,0.0003202116
0.9047619,0.031746034,0.0,-2.229819e-06,0.00031919533
0.9206349,0.031746034,0.0,-6.61409e-05,0.00031883927
0.93650794,0.031746034,0.0,-5.6067714e-05,0.0003188954
0.95238096,0.031746034,0.0,-1.4400575e-06,0.00031919926
0.96825397,0.031746034,0.0,7.88474e-05,0.00031964667
0.984127,0.031746034,0.0,0.00017194985,0.00032016565
1.0,0.031746034,0.0,0.00026922463,0.0003207088
0.0,0.04761905,0.0,0.00015281676,0.00032005977
0.015873017,0.04761905,0.0,9.348034e-05,0.0003197286
0.031746034,0.04761905,0.0,4.9313297e-05,0.00031948157
0.04761905,0.04761905,0.0,2.7721515e-05,0.00031936163
0.06349207,0.04761905,0.0,4.0968647e-05,0.00031943544
0.07936508,0.04761905,0.0,0.000108053675,0.0003198096
0.0952381,0.04761905,0.0,0.00025700568,0.00032064048
0.11111111,0.04761905,0.0,0.0005327815,0.00032218377
0.12698413,0.04761905,0.0,0.0010044777,0.00032483708
0.14285715,0.04761905,0.0,0.001778757,0.00032922655
0.15873016,0.04761905,0.0,0.003022095,0.00033636566
0.17460318,0.04761905,0.0,0.004994398,0.00034791298
0.1904762,0.04761905,0.0,0.008100932,0.00036663236
0.20634921,0.04761905,0.0,0.0129652675,0.00039715684
0.22222222,0.04761905,0.0,0.02050369,0.0004470415
0.23809524,0.04761905,0.0,0.031911764,0.0005274116
0.25396827,0.04761905,0.0,0.048419986,0.0006522059
0.26984128,0.04761905,0.0,0.070867635,0.0008399274
0.2857143,0.04761905,0.0,0.10008562,0.0011357958
0.3015873,0.04761905,0.0,0.13906217,0.0016905004
0.31746033,0.04761905,0.0,0.18969753,0.0028732258
0.33333334,0.04761905,0.0,0.24702051,0.005223272
0.34920636,0.04761905,0.0,0.32260075,0.010459276
0.36507937,0.04761905,0.0,0.4078046,0.017417768
0.3809524,0.04761905,0.0,0.49388525,0.020360274
0.3968254,0.04761905,0.0,0.5837821,0.016769541
0.41269842,0.04761905,0.0,0.6817287,0.009524393
0.42857143,0.04761905,0.0,0.77596855,0.004484596
0.44444445,0.04761905,0.0,0.8554446,0.0023596077
0.46031746,0.04761905,0.0,0.92522097,0.0014427457
0.47619048,0.04761905,0.0,0.97405964,0.0010786884
0.4920635,0.04761905,0.0,0.9980916,0.0009502044
0.50793654,0.04761905,0.0,0.9981463,0.0009499415
0.52380955,0.04761905,0.0,0.97058356,0.0010996172
0.53968257,0.04761905,0.0,0.91919744,0.0015001151
0.5555556,0.04761905,0.0,0.8532932,0.0023987868
0.5714286,0.04761905,0.0,0.7754618,0.0045035775
0.5873016,0.04761905,0.0,0.6806018,0.009602494
0.6031746,0.04761905,0.0,0.5818804,0.016897388
0.61904764,0.04761905,0.0,0.49044958,0.02036931
0.63492066,0.04761905,0.0,0.402596,0.01705537
0.6507937,0.04761905,0.0,0.3174942,0.010038654
0.6666667,0.04761905,0.0,0.24596566,0.0051677115
0.6825397,0.04761905,0.0,0.18818675,0.0028277307
0.6984127,0.04761905,0.0,0.13886027,0.0016869822
0.71428573,0.04761905,0.0,0.09961366,0.0011303675
0.73015875,0.04761905,0.0,0.069294535,0.00082590216
0.74603176,0.04761905,0.0,0.046572346,0.00063775433
0.7619048,0.04761905,0.0,0.03032062,0.0005158952
0.7777778,0.04761905,0.0,0.019218078,0.00043833355
0.7936508,0.04761905,0.0,0.01189292,0.00039030745
0.8095238,0.04761905,0.0,0.0071764197,0.00036099524
0.82539684,0.04761905,0.0,0.00419431,0.00034319612
0.84126985,0.04761905,0.0,0.0023399496,0.00033243478
0.85714287,0.04761905,0.0,0.0012101436,0.0003259986
0.8730159,0.04761905,0.0,0.00054388284,0.00032224643
0.8888889,0.04761905,0.0,0.00017290353,0.00032017112
0.9047619,0.04761905,0.0,-1.006783e-05,0.00031915118
0.9206349,0.04761905,0.0,-7.4694166e-05,0.0003187917
0.93650794,0.04761905,0.0,-6.5187225e-05,0.00031884442
0.95238096,0.04761905,0.0,-1.1200318e-05,0.00031914536
0.96825397,0.04761905,0.0,6.86103e-05,0.0003195899
0.984127,0.04761905,0.0,0.0001609528,0.0003201045
1.0,0.04761905,0.0,0.00025761663,0.00032064447
0.0,0.06349207,0.0,0.00015396415,0.00032006574
0.015873017,0.06349207,0.0,9.461283e-05,0.00031973422
0.031746034,0.06349207,0.0,5.0669303e-05,0.00031948948
0.04761905,0.06349207,0.0,2.9271236e-05,0.0003193704
0.06349207,0.06349207,0.0,4.2741885e-05,0.0003194453
0.07936508,0.06349207,0.0,0.00010936498,0.00031981673
0.0952381,0.06349207,0.0,0.00025798916,0.0003206463
0.11111111,0.06349207,0.0,0.0005331689,0.00032218592
0.12698413,0.06349207,0.0,0.0010038072,0.0003248329
0.14285715,0.06349207,0.0,0.0017769539,0.00032921656
0.15873016,0.06349207,0.0,0.0030191296,0.00033634875
0.17460318,0.06349207,0.0,0.0049900915,0.00034788737
0.1904762,0.06349207,0.0,0.008095404,0.0003665979
0.20634921,0.06349207,0.0,0.012959635,0.0003971208
0.22222222,0.06349207,0.0,0.020499235,0.0004470111
0.23809524,0.06349207,0.0,0.031911645,0.0005274114
0.25396827,0.06349207,0.0,0.04842894,0.0006522767
0.26984128,0.06349207,0.0,0.07089362,0.00084016065
0.2857143,0.06349207,0.0,0.10013414,0.0011363565
0.3015873,0.06349207,0.0,0.13912788,0.0016916477
0.31746033,0.06349207,0.0,0.1897546,0.0028749593
0.33333334,0.06349207,0.0,0.24701497,0.0052229776
0.34920636,0.06349207,0.0,0.32254547,0.0104546845
0.36507937,0.06349207,0.0,0.40776506,0.01741508
0.3809524,0.06349207,0.0,0.49388397,0.020360282
0.3968254,0.06349207,0.0,0.5838256,0.016766606
0.41269842,0.06349207,0.0,0.6817862,0.009520422
0.42857143,0.06349207,0.0,0.77598137,0.004484118
0.44444445,0.06349207,0.0,0.8554102,0.0023602296
0.46031746,0.06349207,0.0,0.9251797,0.0014431275
0.47619048,0.06349207,0.0,0.97404885,0.0010787526
0.4920635,0.06349207,0.0,0.9981287,0.0009500263
0.50793654,0.06349207,0.0,0.9982313,0.00094953366
0.52380955,0.06349207,0.0,0.97068715,0.0010989847
0.53968257,0.06349207,0.0,0.9192883,0.0014992256
0.5555556,0.06349207,0.0,0.8533579,0.002397598
0.5714286,0.06349207,0.0,0.7754885,0.0045025763
0.5873016,0.06349207,0.0,0.68060124,0.0096025355
0.6031746,0.06349207,0.0,0.58193123,0.016893983
0.61904764,0.06349207,0.0,0.49053347,0.02036921
0.63492066,0.06349207,0.0,0.4026537,0.017059488
0.6507937,0.06349207,0.0,0.31749082,0.010038382
0.6666667,0.06349207,0.0,0.24597198,0.0051680463
0.6825397,0.06349207,0.0,0.18822852,0.0028289778
0.6984127,0.06349207,0.0,0.13890462,0.0016877543
0.71428573,0.06349207,0.0,0.09964696,0.0011307498
0.73015875,0.06349207,0.0,0.069313355,0.0008260682
0.74603176,0.06349207,0.0,0.04657832,0.0006378003
0.7619048,0.06349207,0.0,0.030319205,0.0005158849
0.7777778,0.06349207,0.0,0.019212833,0.00043829778
0.7936508,0.06349207,0.0,0.011886707,0.000390268
0.8095238,0.06349207,0.0,0.007170206,0.0003609578
0.82539684,0.06349207,0.0,0.0041883197,0.00034316137
0.84126985,0.06349207,0.0,0.002333855,0.00033240006
0.85714287,0.06349207,0.0,0.0012041682,0.00032596503
0.8730159,0.06349207,0.0,0.00053737103,0.00032220935
0.8888889,0.06349207,0.0,0.0001660788,0.00032013323
0.9047619,0.06349207,0.0,-1.73843e-05,0.00031911096
0.9206349,0.06349207,0.0,-8.2398066e-05,0.00031874867
0.93650794,0.06349207,0.0,-7.396401e-05,0.00031879623
0.95238096,0.06349207,0.0,-2.0498643e-05,0.0003190932
0.96825397,0.06349207,0.0,5.847751e-05,0.0003195328
0.984127,0.06349207,0.0,0.00015014946,0.0003200443
1.0,0.06349207,0.0,0.00024623214,0.0003205804
0.0,0.07936508,0.0,0.00015515625,0.00032007223
0.015873017,0.07936508,0.0,9.6237054e-05,0.00031974335
0.031746034,0.07936508,0.0,5.229353e-05,0.00031949877
0.04761905,0.07936508,0.0,3.0895462e-05,0.0003193797
0.06349207,0.07936508,0.0,4.4232e-05,0.00031945374
0.07936508,0.07936508,0.0,0.000110750785,0.0003198245
0.0952381,0.07936508,0.0,0.00025904714,0.00032065195
0.11111111,0.07936508,0.0,0.00053373515,0.00032218927
0.12698413,0.07936508,0.0,0.0010034197,0.00032483108
0.14285715,0.07936508,0.0,0.0017754489,0.0003292078
0.15873016,0.07936508,0.0,0.003016373,0.00033633263
0.17460318,0.07936508,0.0,0.0049857106,0.00034786153
0.1904762,0.07936508,0.0,0.008090323,0.00036656726
0.20634921,0.07936508,0.0,0.012954181,0.0003970853
0.22222222,0.07936508,0.0,0.020495107,0.0004469829
0.23809524,0.07936508,0.0,0.031911213,0.0005274076
0.25396827,0.07936508,0.0,0.04843745,0.0006523434
0.26984128,0.07936508,0.0,0.07091848,0.0008403831
0.2857143,0.07936508,0.0,0.100181796,0.0011369057
0.3015873,0.07936508,0.0,0.13919193,0.0016927662
0.31746033,0.07936508,0.0,0.18981004,0.002876642
0.33333334,0.07936508,0.0,0.24700749,0.005222581
0.34920636,0.07936508,0.0,0.32248616,0.010449769
0.36507937,0.07936508,0.0,0.40772069,0.017412059
0.3809524,0.07936508,0.0,0.49387765,0.020360304
0.3968254,0.07936508,0.0,0.58386326,0.016764056
0.41269842,0.07936508,0.0,0.6818378,0.009516846
0.42857143,0.07936508,0.0,0.77598953,0.0044838153
0.44444445,0.07936508,0.0,0.8553728,0.0023609032
0.46031746,0.07936508,0.0,0.9251357,0.0014435345
0.47619048,0.07936508,0.0,0.9740357,0.00107883
0.4920635,0.07936508,0.0,0.99816394,0.00094985584
0.50793654,0.07936508,0.0,0.99831533,0.00094912975
0.52380955,0.07936508,0.0,0.97079164,0.0010983464
0.53968257,0.07936508,0.0,0.919381,0.0014983166
0.5555556,0.07936508,0.0,0.85342485,0.0023963654
0.5714286,0.07936508,0.0,0.77551717,0.004501506
0.5873016,0.07936508,0.0,0.68060243,0.009602449
0.6031746,0.07936508,0.0,0.58198357,0.016890496
0.61904764,0.07936508,0.0,0.49061856,0.020369116
0.63492066,0.07936508,0.0,0.40271223,0.017063636
0.6507937,0.07936508,0.0,0.31748813,0.0100381635
0.6666667,0.07936508,0.0,0.24597827,0.0051683728
0.6825397,0.07936508,0.0,0.18827087,0.0028302448
0.6984127,0.07936508,0.0,0.13894987,0.0016885427
0.71428573,0.07936508,0.0,0.09968107,0.0011311414
0.73015875,0.07936508,0.0,0.069332786,0.00082624046
0.74603176,0.07936508,0.0,0.04658534,0.0006378552
0.7619048,0.07936508,0.0,0.030318176,0.00051587715
0.7777778,0.07936508,0.0,0.019208258,0.00043826672
0.7936508,0.07936508,0.0,0.011881223,0.000390233
0.8095238,0.07936508,0.0,0.007164767,0.00036092475
0.82539684,0.07936508,0.0,0.004182851,0.00034312892
0.84126985,0.07936508,0.0,0.002328446,0.00033236944
0.85714287,0.07936508,0.0,0.00119861,0.00032593327
0.8730159,0.07936508,0.0,0.0005315149,0.00032217728
0.8888889,0.07936508,0.0,0.00015956699,0.00032009656
0.9047619,0.07936508,0.0,-2.4715671e-05,0.00031906957
0.9206349,0.07936508,0.0,-9.0459595e-05,0.00031870397
0.93650794,0.07936508,0.0,-8.2517276e-05,0.0003187482
0.95238096,0.07936508,0.0,-2.9469142e-05,0.0003190435
0.96825397,0.07936508,0.0,4.8285117e-05,0.00031947627
0.984127,0.07936508,0.0,0.00013964414,0.0003199857
1.0,0.07936508,0.0,0.00023484766,0.00032051676
0.0,0.0952381,0.0,0.00015631854,0.0003200783
0.015873017,0.0952381,0.0,9.7786775e-05,0.00031975214
0.031746034,0.0952381,0.0,5.3932657e-05,0.00031950773
0.04761905,0.0952381,0.0,3.2728305e-05,0.0003193896
0.06349207,0.0952381,0.0,4.612445e-05,0.00031946416
0.07936508,0.0952381,0.0,0.000112404814,0.00031983375
0.0952381,0.0952381,0.0,0.00026023923,0.00032065864
0.11111111,0.0952381,0.0,0.00053451,0.00032219372
0.12698413,0.0952381,0.0,0.0010031515,0.00032482922
0.14285715,0.0952381,0.0,0.0017741525,0.0003292004
0.15873016,0.0952381,0.0,0.0030137652,0.00033631755
0.17460318,0.0952381,0.0,0.004981747,0.0003478379
0.1904762,0.0952381,0.0,0.008084929,0.00036653454
0.20634921,0.0952381,0.0,0.012948772,0.000397051
0.22222222,0.0952381,0.0,0.020490652,0.0004469528
0.23809524,0.0952381,0.0,0.031910587,0.00052740297
0.25396827,0.0952381,0.0,0.048445303,0.00065240514
0.26984128,0.0952381,0.0,0.07094256,0.0008405984
0.2857143,0.0952381,0.0,0.1002279,0.0011374387
0.3015873,0.0952381,0.0,0.13925439,0.0016938591
0.31746033,0.0952381,0.0,0.18986368,0.0028782736
0.33333334,0.0952381,0.0,0.24699754,0.0052220556
0.34920636,0.0952381,0.0,0.32242325,0.010444545
0.36507937,0.0952381,0.0,0.40767175,0.017408727
0.3809524,0.0952381,0.0,0.49386597,0.020360356
0.3968254,0.0952381,0.0,0.58389544,0.016761893
0.41269842,0.0952381,0.0,0.68188375,0.009513673
0.42857143,0.0952381,0.0,0.77599406,0.0044836397
0.44444445,0.0952381,0.0,0.85533214,0.0023616354
0.46031746,0.0952381,0.0,0.9250887,0.0014439706
0.47619048,0.0952381,0.0,0.9740202,0.0010789227
0.4920635,0.0952381,0.0,0.99819744,0.00094969705
0.50793654,0.0952381,0.0,0.99839914,0.0009487273
0.52380955,0.0952381,0.0,0.9708967,0.0010977054
0.53968257,0.0952381,0.0,0.91947556,0.0014973922
0.5555556,0.0952381,0.0,0.8534944,0.0023950895
0.5714286,0.0952381,0.0,0.775548,0.004500341
0.5873016,0.0952381,0.0,0.68060505,0.009602278
0.6031746,0.0952381,0.0,0.5820371,0.016886901
0.61904764,0.0952381,0.0,0.49070463,0.020368999
0.63492066,0.0952381,0.0,0.40277216,0.017067881
0.6507937,0.0952381,0.0,0.3174858,0.010037973
0.6666667,0.0952381,0.0,0.24598514,0.0051687397
0.6825397,0.0952381,0.0,0.18831423,0.00283154
0.6984127,0.0952381,0.0,0.1389961,0.0016893486
0.71428573,0.0952381,0.0,0.09971625,0.0011315448
0.73015875,0.0952381,0.0,0.06935329,0.0008264226
0.74603176,0.0952381,0.0,0.046593104,0.0006379161
0.7619048,0.0952381,0.0,0.030317968,0.0005158754
0.7777778,0.0952381,0.0,0.019204607,0.00043824204
0.7936508,0.0952381,0.0,0.011876335,0.00039020198
0.8095238,0.0952381,0.0,0.00715976,0.00036089437
0.82539684,0.0952381,0.0,0.004178038,0.00034310107
0.84126985,0.0952381,0.0,0.0023236328,0.00033234173
0.85714287,0.0952381,0.0,0.0011933052,0.00032590324
0.8730159,0.0952381,0.0,0.0005258077,0.00032214535
0.8888889,0.0952381,0.0,0.00015342771,0.0003200625
0.9047619,0.0952381,0.0,-3.1465897e-05,0.00031903197
0.9206349,0.0952381,0.0,-9.795488e-05,0.00031866232
0.93650794,0.0952381,0.0,-9.05192e-05,0.00031870385
0.95238096,0.0952381,0.0,-3.869296e-05,0.00031899204
0.96825397,0.0952381,0.0,3.897189e-05,0.0003194245
0.984127,0.0952381,0.0,0.00012922822,0.00031992755
1.0,0.0952381,0.0,0.00022371649,0.00032045477
0.0,0.11111111,0.0,0.00015770434,0.00032008626
0.015873017,0.11111111,0.0,9.915768e-05,0.00031975945
0.031746034,0.11111111,0.0,5.5690994e-05,0.00031951742
0.04761905,0.11111111,0.0,3.4531346e-05,0.0003193999
0.06349207,0.11111111,0.0,4.8031798e-05,0.00031947522
0.07936508,0.11111111,0.0,0.000114327064,0.0003198441
0.0952381,0.11111111,0.0,0.00026180386,0.00032066766
0.11111111,0.11111111,0.0,0.00053524016,0.00032219788
0.12698413,0.11111111,0.0,0.0010032558,0.00032482969
0.14285715,0.11111111,0.0,0.0017730796,0.00032919433
0.15873016,0.11111111,0.0,0.0030111277,0.00033630207
0.17460318,0.11111111,0.0,0.004977962,0.0003478159
0.1904762,0.11111111,0.0,0.008080279,0.00036650558
0.20634921,0.11111111,0.0,0.012943497,0.00039701728
0.22222222,0.11111111,0.0,0.020486211,0.00044692282
0.23809524,0.11111111,0.0,0.03190959,0.0005273961
0.25396827,0.11111111,0.0,0.04845259,0.00065246236
0.26984128,0.11111111,0.0,0.070965536,0.00084080565
0.2857143,0.11111111,0.0,0.10027293,0.0011379583
0.3015873,0.11111111,0.0,0.1393153,0.0016949233
0.31746033,0.11111111,0.0,0.18991539,0.0028798466
0.33333334,0.11111111,0.0,0.24698558,0.005221425
0.34920636,0.11111111,0.0,0.32235712,0.010439062
0.36507937,0.11111111,0.0,0.4076187,0.017405104
0.3809524,0.11111111,0.0,0.49384972,0.020360434
0.3968254,0.11111111,0.0,0.5839219,0.016760089
0.41269842,0.11111111,0.0,0.6819245,0.009510859
0.42857143,0.11111111,0.0,0.7759948,0.0044836155
0.44444445,0.11111111,0.0,0.8552886,0.0023624215
0.46031746,0.11111111,0.0,0.92503905,0.001444431
0.47619048,0.11111111,0.0,0.9740023,0.0010790294
0.4920635,0.11111111,0.0,0.9982289,0.0009495455
