# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.459437109375000000e+04 1.698469221591949463e-01 4.556955993175506592e-01 2.154206640625000000e+04 6.533235156250000000e+04 1.698469221591949463e-01 4.556955993175506592e-01 2.154206640625000000e+04 9.991632103919982910e-01
0.000000000000000000e+00 7.698616406250000000e+04 1.531263291835784912e-01 4.155907928943634033e-01 2.158596289062500000e+04 7.818181250000000000e+04 1.531263291835784912e-01 4.155907928943634033e-01 2.158596289062500000e+04 1.000077009201049805e+00
1.000000000000000000e+02 1.143958511352539062e+02 5.259481668472290039e-01 9.131231307983398438e-01 2.023735742187500000e+04 1.277502822875976562e+02 5.259481668472290039e-01 9.131231307983398438e-01 2.023735742187500000e+04 9.710316061973571777e-01
2.000000000000000000e+02 2.541227722167968750e+02 4.592189788818359375e-01 1.172362446784973145e+00 1.873255273437500000e+04 2.699849243164062500e+02 4.592189788818359375e-01 1.172362446784973145e+00 1.873255273437500000e+04 9.389496445655822754e-01
3.000000000000000000e+02 1.069213485717773438e+02 2.641958296298980713e-01 9.478623867034912109e-01 1.589365429687500000e+04 1.183151550292968750e+02 2.641958296298980713e-01 9.478623867034912109e-01 1.589365429687500000e+04 8.733146786689758301e-01
4.000000000000000000e+02 1.097291030883789062e+02 1.157009378075599670e-01 6.643930673599243164e-01 1.258787011718750000e+04 1.299487609863281250e+02 1.157009378075599670e-01 6.643930673599243164e-01 1.258787011718750000e+04 7.825311422348022461e-01
5.000000000000000000e+02 9.447808074951171875e+01 1.694771200418472290e-01 4.752195477485656738e-01 1.037402246093750000e+04 1.137164154052734375e+02 1.694771200418472290e-01 4.752195477485656738e-01 1.037402246093750000e+04 7.145203948020935059e-01
6.000000000000000000e+02 5.841797637939453125e+01 4.534545838832855225e-01 5.361782908439636230e-01 8.823654296875000000e+03 8.078756713867187500e+01 4.534545838832855225e-01 5.361782908439636230e-01 8.823654296875000000e+03 6.644194722175598145e-01
7.000000000000000000e+02 3.979556884765625000e+02 7.258430719375610352e-01 6.460690498352050781e-01 7.698294921875000000e+03 4.800970458984375000e+02 7.258430719375610352e-01 6.460690498352050781e-01 7.698294921875000000e+03 6.264277696609497070e-01
8.000000000000000000e+02 6.247814559936523438e+01 9.102385640144348145e-01 7.218919396400451660e-01 6.821762207031250000e+03 8.153208160400390625e+01 9.102385640144348145e-01 7.218919396400451660e-01 6.821762207031250000e+03 5.958095192909240723e-01
9.000000000000000000e+02 4.761173248291015625e+01 1.058908462524414062e+00 7.908236384391784668e-01 6.063021972656250000e+03 6.413993835449218750e+01 1.058908462524414062e+00 7.908236384391784668e-01 6.063021972656250000e+03 5.680764317512512207e-01
1.000000000000000000e+03 5.546465682983398438e+01 1.085495710372924805e+00 8.022503256797790527e-01 5.425604980468750000e+03 7.297043609619140625e+01 1.085495710372924805e+00 8.022503256797790527e-01 5.425604980468750000e+03 5.438691377639770508e-01
1.100000000000000000e+03 1.096322402954101562e+02 1.042705535888671875e+00 7.943574190139770508e-01 4.874022949218750000e+03 1.247119293212890625e+02 1.042705535888671875e+00 7.943574190139770508e-01 4.874022949218750000e+03 5.218614339828491211e-01
1.200000000000000000e+03 3.360996627807617188e+01 9.829360842704772949e-01 7.667728066444396973e-01 4.389515136718750000e+03 5.585227966308593750e+01 9.829360842704772949e-01 7.667728066444396973e-01 4.389515136718750000e+03 5.016196966171264648e-01
1.300000000000000000e+03 2.940377235412597656e+01 8.953604102134704590e-01 7.412641048431396484e-01 3.997352539062500000e+03 4.980135726928710938e+01 8.953604102134704590e-01 7.412641048431396484e-01 3.997352539062500000e+03 4.849463403224945068e-01
1.400000000000000000e+03 2.729077529907226562e+01 8.588118553161621094e-01 7.215765118598937988e-01 3.654573730468750000e+03 4.932807540893554688e+01 8.588118553161621094e-01 7.215765118598937988e-01 3.654573730468750000e+03 4.698543250560760498e-01
1.500000000000000000e+03 4.307545852661132812e+01 8.229587674140930176e-01 7.090660333633422852e-01 3.375010986328125000e+03 5.527556228637695312e+01 8.229587674140930176e-01 7.090660333633422852e-01 3.375010986328125000e+03 4.574216604232788086e-01
1.600000000000000000e+03 2.305920410156250000e+01 8.128460049629211426e-01 6.973739266395568848e-01 3.121225097656250000e+03 4.520825576782226562e+01 8.128460049629211426e-01 6.973739266395568848e-01 3.121225097656250000e+03 4.460261762142181396e-01
1.700000000000000000e+03 2.231987571716308594e+01 7.815949320793151855e-01 6.872797012329101562e-01 2.909437255859375000e+03 4.558662414550781250e+01 7.815949320793151855e-01 6.872797012329101562e-01 2.909437255859375000e+03 4.363121092319488525e-01
1.800000000000000000e+03 3.407295227050781250e+01 7.391224503517150879e-01 6.688260436058044434e-01 2.723255371093750000e+03 5.359498977661132812e+01 7.391224503517150879e-01 6.688260436058044434e-01 2.723255371093750000e+03 4.278869032859802246e-01
1.900000000000000000e+03 1.856792068481445312e+01 6.874654889106750488e-01 6.577267050743103027e-01 2.566872070312500000e+03 3.779357528686523438e+01 6.874654889106750488e-01 6.577267050743103027e-01 2.566872070312500000e+03 4.205776751041412354e-01
2.000000000000000000e+03 3.676928329467773438e+01 6.481516361236572266e-01 6.476824283599853516e-01 2.427107421875000000e+03 5.781525802612304688e+01 6.481516361236572266e-01 6.476824283599853516e-01 2.427107421875000000e+03 4.141020774841308594e-01
2.100000000000000000e+03 1.658497810363769531e+01 5.966206192970275879e-01 6.305636167526245117e-01 2.302049316406250000e+03 3.660681915283203125e+01 5.966206192970275879e-01 6.305636167526245117e-01 2.302049316406250000e+03 4.081340432167053223e-01
2.200000000000000000e+03 6.920819854736328125e+01 5.272428989410400391e-01 6.177003383636474609e-01 2.195425781250000000e+03 9.015103149414062500e+01 5.272428989410400391e-01 6.177003383636474609e-01 2.195425781250000000e+03 4.027687609195709229e-01
2.300000000000000000e+03 1.470773983001708984e+01 4.874009788036346436e-01 6.010944247245788574e-01 2.096460937500000000e+03 3.286354064941406250e+01 4.874009788036346436e-01 6.010944247245788574e-01 2.096460937500000000e+03 3.978593647480010986e-01
2.400000000000000000e+03 1.404257488250732422e+01 4.597460925579071045e-01 5.906099081039428711e-01 2.011499755859375000e+03 3.215921020507812500e+01 4.597460925579071045e-01 5.906099081039428711e-01 2.011499755859375000e+03 3.934502899646759033e-01
2.500000000000000000e+03 1.799819374084472656e+01 4.276123344898223877e-01 5.777828693389892578e-01 1.935636474609375000e+03 3.664237213134765625e+01 4.276123344898223877e-01 5.777828693389892578e-01 1.935636474609375000e+03 3.895255923271179199e-01
2.600000000000000000e+03 1.269056129455566406e+01 3.973253965377807617e-01 5.679121613502502441e-01 1.869432006835937500e+03 3.060720634460449219e+01 3.973253965377807617e-01 5.679121613502502441e-01 1.869432006835937500e+03 3.859575986862182617e-01
2.700000000000000000e+03 1.249870681762695312e+01 3.778802752494812012e-01 5.575907230377197266e-01 1.810281494140625000e+03 3.154278564453125000e+01 3.778802752494812012e-01 5.575907230377197266e-01 1.810281494140625000e+03 3.828724622726440430e-01
2.800000000000000000e+03 2.818433761596679688e+01 3.563014864921569824e-01 5.499138236045837402e-01 1.757220092773437500e+03 4.471950912475585938e+01 3.563014864921569824e-01 5.499138236045837402e-01 1.757220092773437500e+03 3.799151778221130371e-01
2.900000000000000000e+03 1.264993858337402344e+01 3.402709066867828369e-01 5.393831133842468262e-01 1.708373046875000000e+03 3.379743194580078125e+01 3.402709066867828369e-01 5.393831133842468262e-01 1.708373046875000000e+03 3.772339522838592529e-01
3.000000000000000000e+03 1.100922679901123047e+01 3.269695639610290527e-01 5.332304239273071289e-01 1.661260009765625000e+03 3.255891418457031250e+01 3.269695639610290527e-01 5.332304239273071289e-01 1.661260009765625000e+03 3.740272223949432373e-01
3.100000000000000000e+03 2.432826805114746094e+01 3.124594092369079590e-01 5.258420109748840332e-01 1.612139526367187500e+03 5.029696655273437500e+01 3.124594092369079590e-01 5.258420109748840332e-01 1.612139526367187500e+03 3.707883656024932861e-01
3.200000000000000000e+03 1.672714233398437500e+01 3.008130192756652832e-01 5.202134251594543457e-01 1.531183837890625000e+03 3.861581420898437500e+01 3.008130192756652832e-01 5.202134251594543457e-01 1.531183837890625000e+03 3.652259111404418945e-01
3.300000000000000000e+03 1.467079257965087891e+01 2.939793765544891357e-01 5.126310586929321289e-01 1.429052124023437500e+03 3.676241302490234375e+01 2.939793765544891357e-01 5.126310586929321289e-01 1.429052124023437500e+03 3.586069941520690918e-01
3.400000000000000000e+03 1.428561687469482422e+01 2.895637750625610352e-01 5.106748938560485840e-01 1.355465454101562500e+03 3.647839736938476562e+01 2.895637750625610352e-01 5.106748938560485840e-01 1.355465454101562500e+03 3.545622229576110840e-01
3.500000000000000000e+03 1.408720111846923828e+01 2.867228686809539795e-01 5.037217736244201660e-01 1.286907470703125000e+03 3.562836456298828125e+01 2.867228686809539795e-01 5.037217736244201660e-01 1.286907470703125000e+03 3.510134220123291016e-01
3.600000000000000000e+03 1.604022026062011719e+01 2.849735021591186523e-01 4.989797174930572510e-01 1.212096679687500000e+03 3.582862472534179688e+01 2.849735021591186523e-01 4.989797174930572510e-01 1.212096679687500000e+03 3.476233780384063721e-01
3.700000000000000000e+03 8.868423461914062500e+01 2.859067320823669434e-01 4.923507273197174072e-01 1.011730895996093750e+03 1.134841613769531250e+02 2.859067320823669434e-01 4.923507273197174072e-01 1.011730895996093750e+03 3.444525897502899170e-01
3.800000000000000000e+03 2.290840530395507812e+01 2.927770912647247314e-01 4.901463389396667480e-01 8.237106933593750000e+02 4.533285140991210938e+01 2.927770912647247314e-01 4.901463389396667480e-01 8.237106933593750000e+02 3.435856401920318604e-01
3.900000000000000000e+03 1.878070449829101562e+01 2.923243343830108643e-01 4.908751845359802246e-01 7.364774169921875000e+02 4.624978637695312500e+01 2.923243343830108643e-01 4.908751845359802246e-01 7.364774169921875000e+02 3.401462733745574951e-01
