epoch,total_loss,loss_u,loss_k
1,0.44748026,0.15783139,0.0010758103
2,0.41862416,0.081172556,0.0012235541
3,0.3380946,0.11638058,0.0008906614
4,0.31902403,0.09775283,0.0007769582
5,0.29337877,0.085349835,0.0006995143
6,0.27922788,0.09205608,0.0005384856
7,0.2578264,0.06666358,0.00054014585
8,0.26524746,0.08741071,0.0004617709
9,0.24971087,0.08104994,0.0003576432
10,0.22611493,0.06050272,0.00032580493
11,0.23598363,0.07813259,0.00026967574
12,0.22331834,0.06216164,0.0002791069
13,0.22346942,0.07253479,0.00021069957
14,0.22229224,0.06841311,0.00021952792
15,0.22961141,0.080300234,0.00019574477
16,0.21691406,0.06487553,0.00021043487
17,0.22437054,0.07852094,0.00017508565
18,0.20761728,0.06379208,0.00015695227
19,0.2207453,0.08316477,0.00012701545
20,0.20675866,0.06920856,0.00012892025
21,0.21446365,0.08002349,0.00011805148
22,0.19257738,0.06351512,0.0001099932
23,0.2000881,0.07112353,0.000118418255
24,0.1807551,0.059021417,0.000101854035
25,0.19295307,0.0787367,9.257189e-05
26,0.17091116,0.060623836,9.5082054e-05
27,0.15860745,0.05572995,9.452036e-05
28,0.13420007,0.038472112,8.978544e-05
29,0.14048927,0.049086332,9.3262075e-05
30,0.124097005,0.040391866,7.999944e-05
31,0.106942534,0.028914662,7.266917e-05
32,0.10619951,0.03010594,8.5857195e-05
33,0.102106996,0.028453352,8.179719e-05
34,0.1006191,0.028760724,7.4049385e-05
35,0.09215982,0.022156134,6.772193e-05
36,0.091861196,0.023116494,7.105561e-05
37,0.0903234,0.02414822,5.9085116e-05
38,0.089480825,0.024430538,6.2852734e-05
39,0.08614184,0.023282235,6.0263228e-05
40,0.08093025,0.020028872,5.1470062e-05
41,0.07720538,0.018157812,5.013409e-05
42,0.07332539,0.015839744,4.6120655e-05
43,0.077221915,0.020315662,5.0810733e-05
44,0.071665354,0.015920606,4.705295e-05
45,0.06906841,0.01457708,4.0255338e-05
46,0.071827464,0.017229551,4.7246223e-05
47,0.07139539,0.017872997,4.774873e-05
48,0.07577047,0.023002887,5.1720173e-05
49,0.073481664,0.021931859,4.916557e-05
50,0.065440185,0.015308695,4.320332e-05
51,0.06651345,0.017021062,4.5401855e-05
52,0.05676477,0.008819621,3.8205468e-05
53,0.06645979,0.01861026,4.4843193e-05
54,0.058826923,0.01242321,3.8681213e-05
55,0.059486426,0.0134405885,3.5807425e-05
56,0.0600264,0.014581723,4.873589e-05
57,0.056791343,0.012979919,4.0364124e-05
58,0.056784287,0.014184259,3.955641e-05
59,0.055699144,0.012753253,4.625489e-05
60,0.05343225,0.012433185,4.302843e-05
61,0.05004491,0.010136792,3.8019716e-05
62,0.053471744,0.014220869,4.1718577e-05
63,0.047036227,0.008604463,4.3906206e-05
64,0.047050875,0.009650229,4.169438e-05
65,0.052158237,0.014615196,4.9925708e-05
66,0.046100806,0.010287542,3.9526065e-05
67,0.046385963,0.0110225845,4.2750165e-05
68,0.04407432,0.0094660595,4.0918654e-05
69,0.04275554,0.008806215,3.8780046e-05
70,0.041299753,0.007613219,3.924091e-05
71,0.042479806,0.0092054615,4.3153224e-05
72,0.044270363,0.0118875075,4.049171e-05
73,0.041090462,0.008338699,4.723543e-05
74,0.038857587,0.006802614,4.5116227e-05
75,0.039134454,0.007879684,4.127193e-05
76,0.038321897,0.0067524463,4.9787923e-05
77,0.039264563,0.007552221,5.519668e-05
78,0.036638916,0.0059127063,5.103544e-05
79,0.0387294,0.00853959,5.0705614e-05
80,0.037139837,0.0075617093,4.905328e-05
81,0.03532324,0.0060466,4.852916e-05
82,0.036100462,0.0070038293,4.8456943e-05
83,0.03477154,0.0067310585,4.3589484e-05
84,0.033271063,0.0048414483,5.57411e-05
85,0.03462604,0.0067039584,5.244759e-05
86,0.03256827,0.0060594915,4.3703505e-05
87,0.032321706,0.0061848653,4.4643915e-05
88,0.030971732,0.0047976933,4.5465018e-05
89,0.032510653,0.0075623705,4.1841744e-05
90,0.03339607,0.008140163,5.128925e-05
91,0.028900117,0.0043206764,4.9190177e-05
92,0.030206928,0.0064248657,4.6928548e-05
93,0.028151948,0.0045667905,4.8509817e-05
94,0.029028164,0.005089672,5.5816112e-05
95,0.028285041,0.0064636027,4.1221887e-05
96,0.025988266,0.003595907,4.7691316e-05
97,0.026012715,0.005199932,4.267988e-05
98,0.024967939,0.0035175376,5.3658223e-05
99,0.024575293,0.0037853858,5.234043e-05
100,0.02578073,0.004553125,6.1450155e-05
101,0.024666525,0.0037666392,6.507254e-05
102,0.022432255,0.0033115195,5.2877273e-05
103,0.023188591,0.0045435396,5.1830728e-05
104,0.022743601,0.003746521,6.175601e-05
105,0.020392995,0.003366999,4.5412435e-05
106,0.019143244,0.0026668427,4.43778e-05
107,0.02216985,0.0038754214,6.952004e-05
108,0.018448673,0.0026714504,4.7608948e-05
109,0.018521218,0.0033726445,4.602669e-05
110,0.018556984,0.0030751736,5.3755695e-05
111,0.015992876,0.002416371,4.003198e-05
112,0.017364549,0.0024486964,5.679765e-05
113,0.017347503,0.0034702874,5.1711933e-05
114,0.016953114,0.0028911477,5.6946104e-05
115,0.017166689,0.0043559154,4.8345126e-05
116,0.018374145,0.0030858272,7.451123e-05
117,0.016808752,0.0034483105,5.8484067e-05
118,0.016718384,0.0028645003,6.649483e-05
119,0.01307404,0.0019065967,4.2534135e-05
120,0.014641989,0.0027738702,5.1129347e-05
121,0.015542085,0.0029197275,6.211416e-05
122,0.015808292,0.00281914,6.5868575e-05
123,0.015385966,0.0025362524,6.78348e-05
124,0.013219533,0.0023100616,5.031718e-05
125,0.014766878,0.0030839904,6.024561e-05
126,0.015502487,0.0028192047,6.778724e-05
127,0.012989607,0.0026224502,4.6287576e-05
128,0.015409814,0.0031890837,6.6955494e-05
129,0.01375769,0.0028177754,5.5964832e-05
130,0.013000748,0.0028675061,5.1264873e-05
131,0.0121493265,0.002300224,4.9238995e-05
