x,y,t,u,k
0.0,0.0,1.0,-0.016469233,0.0073099667
0.010101010101010102,0.0,1.0,-0.013944618,0.0073018796
0.020202020202020204,0.0,1.0,-0.011502378,0.007294064
0.030303030303030304,0.0,1.0,-0.009147458,0.007286537
0.04040404040404041,0.0,1.0,-0.0068828985,0.0072793025
0.05050505050505051,0.0,1.0,-0.004712872,0.007272371
0.06060606060606061,0.0,1.0,-0.00264024,0.0072657615
0.07070707070707072,0.0,1.0,-0.0006678626,0.007259473
0.08080808080808081,0.0,1.0,0.0012013987,0.007253515
0.09090909090909091,0.0,1.0,0.0029655173,0.007247895
0.10101010101010102,0.0,1.0,0.0046227053,0.007242617
0.11111111111111112,0.0,1.0,0.006171234,0.0072376872
0.12121212121212122,0.0,1.0,0.0076094344,0.0072331093
0.13131313131313133,0.0,1.0,0.008936591,0.007228887
0.14141414141414144,0.0,1.0,0.01015199,0.007225025
0.15151515151515152,0.0,1.0,0.011255391,0.007221515
0.16161616161616163,0.0,1.0,0.012246318,0.0072183656
0.17171717171717174,0.0,1.0,0.013125248,0.007215572
0.18181818181818182,0.0,1.0,0.013892181,0.007213132
0.19191919191919193,0.0,1.0,0.014548965,0.0072110468
0.20202020202020204,0.0,1.0,0.015095837,0.0072093084
0.21212121212121213,0.0,1.0,0.015535124,0.0072079124
0.22222222222222224,0.0,1.0,0.015868314,0.0072068535
0.23232323232323235,0.0,1.0,0.016097791,0.007206122
0.24242424242424243,0.0,1.0,0.016226597,0.007205715
0.25252525252525254,0.0,1.0,0.016257413,0.0072056167
0.26262626262626265,0.0,1.0,0.016194351,0.0072058165
0.27272727272727276,0.0,1.0,0.016040988,0.007206303
0.2828282828282829,0.0,1.0,0.015802689,0.0072070616
0.29292929292929293,0.0,1.0,0.015483387,0.007208077
0.30303030303030304,0.0,1.0,0.015088864,0.0072093317
0.31313131313131315,0.0,1.0,0.014625378,0.0072108037
0.32323232323232326,0.0,1.0,0.014098652,0.007212475
0.33333333333333337,0.0,1.0,0.013515957,0.0072143287
0.3434343434343435,0.0,1.0,0.012884207,0.0072163376
0.3535353535353536,0.0,1.0,0.012211092,0.007218476
0.36363636363636365,0.0,1.0,0.011504121,0.007220725
0.37373737373737376,0.0,1.0,0.010771699,0.0072230534
0.38383838383838387,0.0,1.0,0.010021932,0.007225435
0.393939393939394,0.0,1.0,0.009263404,0.007227849
0.4040404040404041,0.0,1.0,0.008504756,0.0072302655
0.4141414141414142,0.0,1.0,0.0077543333,0.0072326525
0.42424242424242425,0.0,1.0,0.007021196,0.007234983
0.43434343434343436,0.0,1.0,0.0063131526,0.0072372365
0.4444444444444445,0.0,1.0,0.005638309,0.007239384
0.4545454545454546,0.0,1.0,0.0050045326,0.007241405
0.4646464646464647,0.0,1.0,0.004419811,0.007243263
0.4747474747474748,0.0,1.0,0.0038898066,0.0072449544
0.48484848484848486,0.0,1.0,0.0034213737,0.0072464435
0.494949494949495,0.0,1.0,0.0030206516,0.0072477185
0.5050505050505051,0.0,1.0,0.0026915148,0.0072487677
0.5151515151515152,0.0,1.0,0.0024387315,0.0072495714
0.5252525252525253,0.0,1.0,0.002264984,0.0072501274
0.5353535353535354,0.0,1.0,0.002173014,0.0072504207
0.5454545454545455,0.0,1.0,0.0021637753,0.007250448
0.5555555555555556,0.0,1.0,0.0022377446,0.0072502117
0.5656565656565657,0.0,1.0,0.0023940876,0.0072497153
0.5757575757575758,0.0,1.0,0.002631493,0.007248958
0.5858585858585859,0.0,1.0,0.002947338,0.007247951
0.595959595959596,0.0,1.0,0.0033376291,0.00724671
0.6060606060606061,0.0,1.0,0.0037981942,0.007245242
0.6161616161616162,0.0,1.0,0.004323013,0.0072435713
0.6262626262626263,0.0,1.0,0.004905887,0.007241716
0.6363636363636365,0.0,1.0,0.0055396035,0.0072397003
0.6464646464646465,0.0,1.0,0.0062156394,0.007237547
0.6565656565656566,0.0,1.0,0.0069258884,0.007235288
0.6666666666666667,0.0,1.0,0.0076600984,0.0072329487
0.6767676767676768,0.0,1.0,0.008408256,0.0072305687
0.686868686868687,0.0,1.0,0.00915999,0.0072281817
0.696969696969697,0.0,1.0,0.009903796,0.007225814
0.7070707070707072,0.0,1.0,0.010628469,0.007223508
0.7171717171717172,0.0,1.0,0.011321731,0.0072213053
0.7272727272727273,0.0,1.0,0.011971422,0.0072192377
0.7373737373737375,0.0,1.0,0.012565143,0.007217351
0.7474747474747475,0.0,1.0,0.013090916,0.0072156796
0.7575757575757577,0.0,1.0,0.013535865,0.0072142654
0.7676767676767677,0.0,1.0,0.013887472,0.007213147
0.7777777777777778,0.0,1.0,0.014133461,0.007212363
0.787878787878788,0.0,1.0,0.014261134,0.007211962
0.797979797979798,0.0,1.0,0.014259465,0.007211966
0.8080808080808082,0.0,1.0,0.014115281,0.007212423
0.8181818181818182,0.0,1.0,0.013818033,0.0072133676
0.8282828282828284,0.0,1.0,0.0133566335,0.0072148344
0.8383838383838385,0.0,1.0,0.012719996,0.007216861
