# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.997968793148174882e-04 4.574416205286979675e-02 1.101010590791702271e-01 4.546985495835542679e-03 9.920731186866760254e-02 1.609761966392397881e-04 4.574416205286979675e-02 1.101010590791702271e-01 4.546985495835542679e-03 9.920731186866760254e-02 1.014803647994995117e+00
1.000000000000000000e+02 2.049495524261146784e-04 4.095787927508354187e-02 9.253155440092086792e-02 8.032990735955536366e-04 9.387628734111785889e-02 1.413401769241318107e-04 4.095787927508354187e-02 9.253155440092086792e-02 8.032990735955536366e-04 9.387628734111785889e-02 9.683147072792053223e-01
1.000000000000000000e+02 2.049495524261146784e-04 4.095787927508354187e-02 9.253155440092086792e-02 8.032990735955536366e-04 9.387628734111785889e-02 1.413401769241318107e-04 4.095787927508354187e-02 9.253155440092086792e-02 8.032990735955536366e-04 9.387628734111785889e-02 9.683147072792053223e-01
1.100000000000000000e+03 9.891592198982834816e-04 2.247570827603340149e-02 9.389427490532398224e-03 5.285742226988077164e-04 2.062027715146541595e-02 9.121245821006596088e-04 2.247570827603340149e-02 9.389427490532398224e-03 5.285742226988077164e-04 2.062027715146541595e-02 4.735650122165679932e-01
2.100000000000000000e+03 1.134230056777596474e-03 1.450397726148366928e-02 5.410082172602415085e-03 1.018032780848443508e-03 1.778903603553771973e-02 1.163404434919357300e-03 1.450397726148366928e-02 5.410082172602415085e-03 1.018032780848443508e-03 1.778903603553771973e-02 4.181003570556640625e-01
3.100000000000000000e+03 6.081094034016132355e-04 1.846580184064805508e-03 3.932029474526643753e-03 2.758055634330958128e-04 5.083719268441200256e-03 8.098294492810964584e-04 1.846580184064805508e-03 3.932029474526643753e-03 2.758055634330958128e-04 5.083719268441200256e-03 2.265749126672744751e-01
4.100000000000000000e+03 2.238872984889894724e-04 1.652214210480451584e-03 2.886904170736670494e-03 3.097440639976412058e-04 3.840829711407423019e-03 2.646774519234895706e-04 1.652214210480451584e-03 2.886904170736670494e-03 3.097440639976412058e-04 3.840829711407423019e-03 1.970202326774597168e-01
5.100000000000000000e+03 1.655141240917146206e-04 1.417236286215484142e-03 2.674281364306807518e-03 2.130590146407485008e-04 3.574697067961096764e-03 1.756970013957470655e-04 1.417236286215484142e-03 2.674281364306807518e-03 2.130590146407485008e-04 3.574697067961096764e-03 1.876512616872787476e-01
6.100000000000000000e+03 9.412437793798744678e-05 1.343940617516636848e-03 2.482188167050480843e-03 1.047689656843431294e-04 3.415142884477972984e-03 1.019695773720741272e-04 1.343940617516636848e-03 2.482188167050480843e-03 1.047689656843431294e-04 3.415142884477972984e-03 1.828584372997283936e-01
7.100000000000000000e+03 1.584212150191888213e-04 1.212314935401082039e-03 2.436429494991898537e-03 4.645011358661577106e-05 3.071220126003026962e-03 1.846233208198100328e-04 1.212314935401082039e-03 2.436429494991898537e-03 4.645011358661577106e-05 3.071220126003026962e-03 1.751019060611724854e-01
8.100000000000000000e+03 2.188064536312595010e-04 8.942197309806942940e-04 2.541872905567288399e-03 4.798100781044922769e-05 2.389272674918174744e-03 2.908296009991317987e-04 8.942197309806942940e-04 2.541872905567288399e-03 4.798100781044922769e-05 2.389272674918174744e-03 1.606349050998687744e-01
9.100000000000000000e+03 1.696022081887349486e-04 7.907974068075418472e-04 2.499314956367015839e-03 7.986633863765746355e-05 1.733891316689550877e-03 2.014104247791692615e-04 7.907974068075418472e-04 2.499314956367015839e-03 7.986633863765746355e-05 1.733891316689550877e-03 1.461668759584426880e-01
1.010000000000000000e+04 1.868394028861075640e-04 6.175621529109776020e-04 2.185664372518658638e-03 1.091508456738665700e-04 1.203785068355500698e-03 2.045817236648872495e-04 6.175621529109776020e-04 2.185664372518658638e-03 1.091508456738665700e-04 1.203784951940178871e-03 1.303235888481140137e-01
1.110000000000000000e+04 2.467669837642461061e-04 5.545528838410973549e-04 1.758355181664228439e-03 1.102969399653375149e-04 7.098577916622161865e-04 2.821376256179064512e-04 5.545528838410973549e-04 1.758355181664228439e-03 1.102969399653375149e-04 7.098577916622161865e-04 1.100988909602165222e-01
1.210000000000000000e+04 1.761838793754577637e-04 5.767941474914550781e-04 6.156765739433467388e-04 2.655053976923227310e-04 4.168736631982028484e-04 1.836763840401545167e-04 5.767941474914550781e-04 6.156765739433467388e-04 2.655053976923227310e-04 4.168737214058637619e-04 7.498170435428619385e-02
1.310000000000000000e+04 8.346200775122269988e-05 4.812685074284672737e-04 3.874450922012329102e-04 3.098468005191534758e-04 3.183427324984222651e-04 9.052871610037982464e-05 4.812685074284672737e-04 3.874450922012329102e-04 3.098468005191534758e-04 3.183427324984222651e-04 6.380677223205566406e-02
1.410000000000000000e+04 6.539267633343115449e-05 3.646194527391344309e-04 3.042116295546293259e-04 2.915243967436254025e-04 2.942317805718630552e-04 7.109850412234663963e-05 3.646194527391344309e-04 3.042116295546293259e-04 2.915243967436254025e-04 2.942317514680325985e-04 5.905441194772720337e-02
1.510000000000000000e+04 4.006559174740687013e-05 3.267385473009198904e-04 2.654695999808609486e-04 2.992077497765421867e-04 2.509853802621364594e-04 4.806259676115587354e-05 3.267385473009198904e-04 2.654695999808609486e-04 2.992077497765421867e-04 2.509853802621364594e-04 5.470269918441772461e-02
1.610000000000000000e+04 4.430291664903052151e-05 2.928650646936148405e-04 2.482830605003982782e-04 2.843450056388974190e-04 2.152248634956777096e-04 5.488500755745917559e-05 2.928650646936148405e-04 2.482830605003982782e-04 2.843450056388974190e-04 2.152248634956777096e-04 5.174496024847030640e-02
1.710000000000000000e+04 5.225124550634063780e-05 2.598194987513124943e-04 2.074998774332925677e-04 2.370888541918247938e-04 1.760877057677134871e-04 6.258485518628731370e-05 2.598194987513124943e-04 2.074998774332925677e-04 2.370888541918247938e-04 1.760877057677134871e-04 4.745948687195777893e-02
1.810000000000000000e+04 6.641691288677975535e-05 2.049458707915619016e-04 1.642606075620278716e-04 1.992299803532660007e-04 1.405999355483800173e-04 7.637673115823417902e-05 2.049458707915619016e-04 1.642606075620278716e-04 1.992299803532660007e-04 1.405999355483800173e-04 4.257561266422271729e-02
1.910000000000000000e+04 7.075094617903232574e-05 1.570284221088513732e-04 1.449395786039531231e-04 1.580712560098618269e-04 1.096358246286399662e-04 8.903728303266689181e-05 1.570284221088513732e-04 1.449395786039531231e-04 1.580712560098618269e-04 1.096358319045975804e-04 3.901003673672676086e-02
2.010000000000000000e+04 8.644878835184499621e-05 1.062629817170090973e-04 1.181336119771003723e-04 7.690029451623558998e-05 8.362543303519487381e-05 9.555234282743185759e-05 1.062629817170090973e-04 1.181336119771003723e-04 7.690029451623558998e-05 8.362544758711010218e-05 3.495466709136962891e-02
2.110000000000000000e+04 7.201741391327232122e-05 7.363069016719236970e-05 7.818971789674833417e-05 3.917947833542712033e-05 6.336614751489832997e-05 7.863713108235970140e-05 7.363069016719236970e-05 7.818971789674833417e-05 3.917947833542712033e-05 6.336614751489832997e-05 3.028836101293563843e-02
2.210000000000000000e+04 4.714027818408794701e-05 5.517322642845101655e-05 5.286863961373455822e-05 2.153840796381700784e-05 4.751665983349084854e-05 5.260877514956519008e-05 5.517322642845101655e-05 5.286863961373455822e-05 2.153840796381700784e-05 4.751665983349084854e-05 2.621983923017978668e-02
2.310000000000000000e+04 3.442672095843590796e-05 4.607863593264482915e-05 3.596688475226983428e-05 1.404405702487565577e-05 4.037297185277566314e-05 3.802162245847284794e-05 4.607863593264482915e-05 3.596688475226983428e-05 1.404405702487565577e-05 4.037297185277566314e-05 2.360688149929046631e-02
2.410000000000000000e+04 2.985218452522531152e-05 3.502612162264995277e-05 2.730669984885025769e-05 6.092176590755116194e-06 2.997522824443876743e-05 3.464461042312905192e-05 3.502612162264995277e-05 2.730669984885025769e-05 6.092176590755116194e-06 2.997522824443876743e-05 2.061330713331699371e-02
2.510000000000000000e+04 2.077455610560718924e-05 2.937774661404546350e-05 2.568061063357163221e-05 3.145969458273611963e-06 2.326301182620227337e-05 2.273671270813792944e-05 2.937774661404546350e-05 2.568061063357163221e-05 3.145969458273611963e-06 2.326301182620227337e-05 1.873661577701568604e-02
2.560100000000000000e+04 1.699045060377102345e-05 2.827579191944096237e-05 2.486437006155028939e-05 3.470807769190287217e-06 2.125772698491346091e-05 1.809251443773973733e-05 2.827579191944096237e-05 2.486437006155028939e-05 3.470807769190287217e-06 2.125772698491346091e-05 1.800090074539184570e-02
