iter,total_loss,loss_u,loss_k
1791,0.0019542214,0.0005714562,7.427836e-06
1792,0.0019528815,0.0005708982,7.434445e-06
1793,0.0019512554,0.00056890695,7.4622694e-06
1794,0.0019511019,0.00056932255,7.4557893e-06
1795,0.0019486315,0.0005690188,7.4468276e-06
1796,0.0019458362,0.000568975,7.4127174e-06
1797,0.0019454383,0.0005687961,7.4215495e-06
1798,0.0019424609,0.0005718151,7.4289273e-06
1799,0.0019461969,0.0005867528,7.4643726e-06
1800,0.0019409425,0.00057656015,7.440335e-06
1801,0.0019387924,0.00057487295,7.4086506e-06
1802,0.0019357703,0.0005685478,7.283434e-06
1803,0.0019356497,0.00056954403,7.3039087e-06
1804,0.0019335151,0.0005688904,7.320791e-06
1805,0.0019370489,0.0005675424,7.3904885e-06
1806,0.0019325458,0.00056824245,7.3425153e-06
1807,0.0019316077,0.0005677725,7.3125234e-06
1808,0.001933787,0.00056658895,7.1948284e-06
1809,0.0019312539,0.00056734635,7.28052e-06
1810,0.0019288796,0.00056567905,7.27227e-06
1811,0.0019288512,0.000565799,7.273008e-06
1812,0.0019274212,0.0005642761,7.2641874e-06
1813,0.0019287466,0.00055937446,7.2334137e-06
1814,0.0019266116,0.00056216645,7.251481e-06
1815,0.0019249328,0.0005606644,7.2278563e-06
1816,0.0019223329,0.0005550991,7.135162e-06
1817,0.0019222895,0.0005557004,7.1456525e-06
1818,0.0019189552,0.00055111636,7.0987203e-06
1819,0.0019393407,0.00053688046,6.920627e-06
1820,0.0019185207,0.00054900505,7.0759606e-06
1821,0.0019172914,0.00054822944,7.071782e-06
1822,0.0019168467,0.0005482519,7.0730366e-06
1823,0.0019162602,0.00054672064,7.053448e-06
1824,0.0019167475,0.0005407455,6.9773923e-06
1825,0.0019158925,0.0005443974,7.0238066e-06
1826,0.0019148852,0.00054668746,7.052162e-06
1827,0.0019174481,0.00055657746,7.167319e-06
1828,0.0019145369,0.00054911955,7.081514e-06
1829,0.0019133786,0.0005474625,7.0253527e-06
1830,0.0019273903,0.0005420468,6.8080044e-06
1831,0.0019133671,0.00054728007,7.0189435e-06
1832,0.0019121829,0.0005469615,7.0256165e-06
1833,0.0019177956,0.0005465882,7.0542505e-06
1834,0.0019119692,0.00054680405,7.0300202e-06
1835,0.0019111196,0.0005469507,7.0497604e-06
1836,0.0019217011,0.000548735,7.1314935e-06
1837,0.0019111125,0.0005469725,7.0518363e-06
1838,0.0019103067,0.0005464125,7.047838e-06
1839,0.0019080618,0.00054429716,7.031987e-06
1840,0.0019203379,0.000536749,6.9563175e-06
1841,0.001907378,0.0005425051,7.017413e-06
1842,0.0019057951,0.00054390775,7.0276333e-06
1843,0.0019174475,0.00055273186,7.0738383e-06
1844,0.0019056698,0.0005445209,7.0316287e-06
1845,0.001905048,0.00054572953,7.0383776e-06
1846,0.0019040883,0.0005507262,7.0662904e-06
1847,0.001904074,0.00055018306,7.063252e-06
1848,0.0019011179,0.0005480716,7.03014e-06
1849,0.0019043465,0.00054213963,6.9035523e-06
1850,0.0018994862,0.00054544484,6.982985e-06
1851,0.0018982941,0.0005453279,6.9692423e-06
1852,0.0019013293,0.0005459766,6.917823e-06
1853,0.0018978762,0.00054532406,6.9555244e-06
1854,0.0018967437,0.00054670987,6.974008e-06
1855,0.0018981716,0.00055301964,7.049265e-06
1856,0.0018961602,0.00054877665,7.0001083e-06
1857,0.001895196,0.0005480201,6.997558e-06
1858,0.0018971196,0.0005463024,6.9890684e-06
1859,0.0018948034,0.00054730143,6.9947996e-06
1860,0.0018934814,0.00054715166,6.9829703e-06
1861,0.0018925527,0.0005468309,6.9361226e-06
1862,0.0018920777,0.00054689683,6.953368e-06
1863,0.0018907182,0.00054548227,6.914561e-06
1864,0.0018947519,0.0005409503,6.763719e-06
1865,0.0018903047,0.0005442622,6.87866e-06
1866,0.0018894265,0.00054454646,6.880003e-06
1867,0.0018881483,0.0005458449,6.885612e-06
1868,0.0018881123,0.000545644,6.8847917e-06
1869,0.0018861168,0.0005455333,6.823482e-06
1870,0.0019138213,0.000549989,6.592399e-06
1871,0.0018861011,0.0005455445,6.818386e-06
1872,0.0018851312,0.0005434837,6.7697456e-06
1873,0.0018851222,0.0005436566,6.7739397e-06
1874,0.001884667,0.00054392905,6.7707897e-06
1875,0.0018878828,0.0005457855,6.7593996e-06
1876,0.0018846269,0.0005440613,6.7695537e-06
