epoch,total_loss,loss_u,loss_k
1,0.43437517,0.09794976,0.0017804245
2,0.4003057,0.06432436,0.0017517928
3,0.40809906,0.057026282,0.0017185588
4,0.3974347,0.056745496,0.0016712471
5,0.3797747,0.059949372,0.0016123386
6,0.3695895,0.067091234,0.0015474824
7,0.36711127,0.07474109,0.0014845858
8,0.36387908,0.077845216,0.0014303013
9,0.35574633,0.07505614,0.0013868443
10,0.3459191,0.06885012,0.0013531143
11,0.33895966,0.062508166,0.0013260121
12,0.33583045,0.058115,0.0013003163
13,0.3334946,0.056061644,0.0012696327
14,0.3289379,0.055899072,0.0012296343
15,0.3224396,0.057370152,0.0011803694
16,0.31645805,0.06036331,0.0011255702
17,0.3126431,0.06421235,0.0010707002
18,0.31022742,0.06744932,0.0010209769
19,0.30718118,0.068591446,0.0009796994
20,0.30265018,0.067241736,0.00094755087
21,0.29764077,0.064257555,0.00092294
22,0.29355612,0.06101031,0.0009025092
23,0.2906049,0.05857525,0.00088169804
24,0.28775534,0.057405315,0.00085612276
25,0.28411478,0.05752093,0.000823596
26,0.27994087,0.05878064,0.0007851615
27,0.27615187,0.060856316,0.0007443138
28,0.27316684,0.063074484,0.00070525415
29,0.2704932,0.06454132,0.0006712773
30,0.26744992,0.06462993,0.000643876
31,0.26402086,0.0633858,0.00062264083
32,0.2607786,0.061448317,0.00060561294
33,0.2581091,0.059617992,0.0005898222
34,0.2557628,0.058466926,0.0005721807
35,0.2532488,0.058224306,0.0005507596
36,0.25048628,0.05885002,0.00052571925
37,0.2478393,0.060076915,0.0004991025
38,0.24557173,0.061399914,0.00047368737
39,0.24350649,0.062198993,0.00045173502
40,0.24131607,0.062056556,0.00043424492
41,0.2389788,0.061021592,0.00042081057
42,0.23675331,0.059558637,0.00040987128
43,0.23476541,0.058244307,0.00039923508
44,0.23283549,0.057484303,0.0003869261
45,0.2307757,0.05741234,0.000372141
46,0.22866887,0.05790529,0.00035564628
47,0.2267038,0.05860964,0.0003392517
48,0.22486211,0.059035107,0.00032478783
49,0.22296403,0.05879983,0.00031327
50,0.22097135,0.057884004,0.0003045734
51,0.21903016,0.056637872,0.000297564
52,0.21720201,0.05553401,0.0002905795
53,0.2153635,0.054899853,0.00028223055
54,0.21343589,0.054801393,0.00027219576
55,0.21151176,0.055044264,0.0002613769
56,0.20965742,0.055241518,0.0002512444
57,0.20778257,0.055005986,0.00024292669
58,0.2058178,0.05421811,0.00023663924
59,0.20383385,0.053117335,0.00023164187
60,0.20187387,0.052106097,0.00022665679
61,0.19985858,0.051472075,0.00022063103
62,0.19775249,0.05124475,0.00021344578
63,0.19562353,0.05119777,0.00020595343
64,0.19347852,0.05096968,0.00019928731
65,0.19124897,0.050311163,0.00019406909
66,0.18894339,0.049289666,0.00019005704
67,0.18661219,0.048218023,0.00018635046
68,0.18422434,0.04738525,0.00018202861
69,0.18174869,0.04685763,0.00017685941
70,0.17922525,0.046453785,0.00017145554
71,0.17665502,0.045872994,0.0001667053
72,0.17399609,0.044940278,0.00016304545
73,0.1712673,0.04376615,0.00016016253
74,0.1684896,0.042624146,0.00015727204
75,0.16563195,0.041693334,0.00015378838
76,0.16270077,0.040924877,0.00014985105
77,0.15972057,0.040095955,0.0001461505
78,0.15666912,0.0390125,0.00014324322
79,0.15355033,0.037708193,0.00014105355
80,0.15039206,0.036399573,0.00013896532
81,0.1471849,0.035251826,0.00013642001
82,0.1439399,0.034234133,0.00013348764
83,0.14068072,0.03316936,0.00013076032
84,0.1374,0.031925727,0.00012868787
85,0.13411757,0.030570148,0.00012710984
86,0.1308581,0.029277658,0.0001254408
87,0.12762709,0.028127167,0.0001233347
88,0.12445424,0.027038384,0.00012109003
89,0.121355936,0.025883207,0.00011925564
90,0.118349135,0.024653675,0.00011794666
91,0.11546805,0.023468152,0.00011671247
92,0.11272597,0.022408132,0.00011512413
93,0.11014578,0.021432111,0.000113365015
94,0.107738875,0.020449352,0.000111967965
95,0.10550624,0.019453492,0.000111049536
96,0.10345127,0.018524962,0.00011012249
97,0.101553,0.017702717,0.00010878601
98,0.09979133,0.01693932,0.00010732356
99,0.098128244,0.016177237,0.000106222775
100,0.096525334,0.015432678,0.00010536145
101,0.09494081,0.014750366,0.000104155006
