epoch,total_loss,loss_u,loss_k
1,0.27341163,0.07698729,0.001195755
2,0.26131862,0.06739338,0.0011075739
3,0.23255624,0.07215452,0.00097532535
4,0.2413916,0.088420965,0.00091403164
5,0.2219081,0.064832576,0.0008078912
6,0.22305398,0.06850019,0.0008706814
7,0.22594684,0.07750249,0.00068023545
8,0.227283,0.076439746,0.0006111309
9,0.2437015,0.09472526,0.00055236835
10,0.21823953,0.068143174,0.00056333217
11,0.23241201,0.08649517,0.0004833577
12,0.21499085,0.06609804,0.0004963802
13,0.22178079,0.07495174,0.00040829167
14,0.23011982,0.08282986,0.00039980584
15,0.22795404,0.08156835,0.0003997471
16,0.24040937,0.09415389,0.0003349443
17,0.24908932,0.10249537,0.0003417504
18,0.21743993,0.07136193,0.00033162214
19,0.2181507,0.07194746,0.0002836222
20,0.2105902,0.06440535,0.00030043718
21,0.22504133,0.080358416,0.00025208335
22,0.22365576,0.07850757,0.00027074263
23,0.21824935,0.07353341,0.00026059774
24,0.22335331,0.07938795,0.0002336029
25,0.23052582,0.08852256,0.0002363046
26,0.21400775,0.07165446,0.00022589114
27,0.2118614,0.072204344,0.00020166754
28,0.21297213,0.075071126,0.00019782447
29,0.21198732,0.076230906,0.00019526754
30,0.20156316,0.070404574,0.00019951537
31,0.18872106,0.060414247,0.00021508164
32,0.1836281,0.06240696,0.0001818325
33,0.17227557,0.06168001,0.00018733561
34,0.1552628,0.051364735,0.00019714757
35,0.13803527,0.04462963,0.0001913291
36,0.1285545,0.04345235,0.00019251954
37,0.11621483,0.03649787,0.00018918497
38,0.1042083,0.029653912,0.00016349029
39,0.100063235,0.027965706,0.0001375204
40,0.10151748,0.030997396,0.00012543841
41,0.096327,0.02974943,8.783602e-05
42,0.08672942,0.020763917,8.0465805e-05
43,0.08643217,0.023816656,7.164049e-05
44,0.07555193,0.017172715,6.009748e-05
45,0.075498156,0.01931646,6.0723258e-05
46,0.075991675,0.021712994,5.8612604e-05
47,0.07329099,0.020407233,5.79328e-05
48,0.0680709,0.0144307185,5.291615e-05
49,0.07107638,0.020063914,5.6657635e-05
50,0.063857675,0.015123762,5.5082968e-05
51,0.0633545,0.016005494,5.10361e-05
52,0.06057976,0.013437922,5.8090813e-05
53,0.055436324,0.0098567745,6.580621e-05
54,0.055093087,0.010449473,5.9034854e-05
55,0.054862764,0.012098458,6.485202e-05
56,0.057553153,0.015213433,5.751609e-05
57,0.050815262,0.009094874,5.056834e-05
58,0.048733987,0.009547981,6.0802504e-05
59,0.048146214,0.01051445,8.55663e-05
60,0.044438887,0.0077646496,6.720942e-05
61,0.045024414,0.00846518,6.568783e-05
62,0.04711131,0.012145243,7.338299e-05
63,0.040906835,0.007300389,8.3615574e-05
64,0.042346716,0.010789402,7.1787734e-05
65,0.040591035,0.009938019,6.2678904e-05
66,0.03901133,0.009180925,5.000707e-05
67,0.037201326,0.008538941,6.0426304e-05
68,0.03454777,0.007212548,8.0654194e-05
69,0.034534182,0.008070756,7.419734e-05
70,0.03523465,0.009464078,7.570489e-05
71,0.032993004,0.0072833146,7.1184404e-05
72,0.032198384,0.0070592165,8.281148e-05
73,0.030271754,0.005571024,7.397869e-05
74,0.030435303,0.0061909957,8.956984e-05
75,0.033107277,0.010120056,7.581518e-05
76,0.029232021,0.0068203844,8.790374e-05
77,0.029680684,0.0075921975,7.490358e-05
78,0.029005423,0.0073392726,5.4461067e-05
79,0.02771118,0.006228951,7.0653354e-05
80,0.027677171,0.0065416615,7.729302e-05
81,0.029428877,0.008782055,9.311452e-05
82,0.030846456,0.010512178,7.784932e-05
83,0.025590962,0.0055912877,8.4086525e-05
84,0.025966331,0.0063857995,7.149428e-05
85,0.028722305,0.009379363,7.869206e-05
86,0.025185809,0.006269115,9.9282406e-05
87,0.023921408,0.0052770306,7.936451e-05
88,0.023994423,0.005879589,6.464463e-05
89,0.023197677,0.0052019823,6.329055e-05
90,0.023003511,0.005496438,6.821307e-05
91,0.021819336,0.0048776804,6.8596484e-05
92,0.02407775,0.007417641,9.015708e-05
93,0.021713564,0.0054929983,7.854728e-05
94,0.021629626,0.006009537,7.5104435e-05
95,0.021194397,0.0059065046,7.900342e-05
96,0.020041047,0.0053304755,8.0010126e-05
97,0.019751005,0.0055570235,9.021243e-05
98,0.018108575,0.004426556,8.4657346e-05
99,0.019068167,0.0057422556,5.548694e-05
100,0.017545827,0.0049511706,7.1004935e-05
101,0.016924264,0.0048879683,7.833557e-05
102,0.015821597,0.004252898,7.210552e-05
103,0.017169876,0.0062626195,8.338769e-05
104,0.016194725,0.0057901633,6.946033e-05
105,0.01471141,0.00482714,8.990355e-05
106,0.014454135,0.005273211,8.7561755e-05
107,0.013777335,0.005184307,8.597646e-05
