epoch,total_loss,loss_u,loss_k
1,0.37138408,0.11455436,0.0021968896
2,0.2820205,0.080489025,0.002401285
3,0.29805404,0.096796684,0.0024344774
4,0.26387402,0.077120535,0.002219388
5,0.25614572,0.070900485,0.0022204607
6,0.25488582,0.07332364,0.0022550705
7,0.25766647,0.07549513,0.0023061577
8,0.26368767,0.08548096,0.002279803
9,0.2551272,0.07593975,0.0022179803
10,0.25415006,0.077206835,0.0022403812
11,0.25544107,0.07717181,0.0023012478
12,0.26040062,0.08361017,0.002263295
13,0.2540015,0.077670164,0.0022654664
14,0.2672993,0.090830535,0.0023971132
15,0.24439636,0.06786271,0.0023029177
16,0.24431059,0.067855276,0.0024065205
17,0.25507897,0.07860205,0.0022782888
18,0.25919032,0.08334862,0.0022964203
19,0.25053328,0.07512255,0.0022197522
20,0.26302665,0.08685258,0.002179812
21,0.24909566,0.07404354,0.0022427617
22,0.2788692,0.10226566,0.0023174614
23,0.24517366,0.07018661,0.0023213434
24,0.24754432,0.07301336,0.0024478408
25,0.25097668,0.076884806,0.0023448176
26,0.24838504,0.07451194,0.0023553611
27,0.25393325,0.08078119,0.0023061563
28,0.2555966,0.08183289,0.0022845352
29,0.25028455,0.07858395,0.0022977532
30,0.24452099,0.07140199,0.002238759
31,0.24741015,0.07613827,0.0022376543
32,0.24243127,0.071282,0.0022208486
33,0.24617377,0.07650068,0.0022387463
34,0.22956946,0.06085949,0.0021174077
35,0.2453736,0.07808819,0.0020385697
36,0.23170644,0.0651236,0.0019745931
37,0.22425354,0.058593675,0.0017869249
38,0.23100916,0.06625423,0.0018162531
39,0.23537299,0.07364402,0.001635315
40,0.22608516,0.06354621,0.0015691402
41,0.24002364,0.08088804,0.0014337942
42,0.21382461,0.051293734,0.0012786594
43,0.22072852,0.06551621,0.0010878782
44,0.23023352,0.0737878,0.0009434539
45,0.2092572,0.052995935,0.0007981954
46,0.21795085,0.063395865,0.0006718732
47,0.21061046,0.059013993,0.00048552215
48,0.20641679,0.054300033,0.00036296662
49,0.21696702,0.064535476,0.00029915865
50,0.19864947,0.049778525,0.00020636694
51,0.20606253,0.04807146,0.00019392875
52,0.19963628,0.04803464,0.00014161154
53,0.19934212,0.051950585,0.000115573814
54,0.19745404,0.043011256,9.3114024e-05
55,0.20317571,0.052396417,8.93124e-05
56,0.19450764,0.048000474,7.363124e-05
57,0.198356,0.044198073,7.302784e-05
58,0.19137013,0.043083753,7.1540366e-05
59,0.19193813,0.041455,6.6856854e-05
60,0.1993779,0.04586455,7.531262e-05
61,0.19532196,0.04557462,7.131229e-05
62,0.19733594,0.05199616,7.077464e-05
63,0.20128244,0.052698225,6.0958886e-05
64,0.18767902,0.04111958,6.495769e-05
65,0.19609049,0.04966169,7.4299925e-05
66,0.19508457,0.048667505,4.9619535e-05
67,0.18332978,0.036889598,7.86135e-05
68,0.19015637,0.043889485,7.032198e-05
69,0.19268158,0.048055552,6.830991e-05
70,0.1851657,0.040901393,8.141387e-05
71,0.18184644,0.037030414,7.701138e-05
72,0.19267456,0.05302226,4.962286e-05
73,0.17876428,0.03994269,7.220925e-05
74,0.17904475,0.032450415,6.257128e-05
75,0.1823752,0.04439664,7.1016875e-05
76,0.17377043,0.039150003,8.002573e-05
77,0.17201492,0.031746037,6.7336e-05
78,0.17398213,0.036338467,7.973155e-05
79,0.16184552,0.03270836,8.299213e-05
80,0.17099133,0.025554223,7.415869e-05
81,0.16019925,0.025789835,7.524447e-05
82,0.16652796,0.04291962,7.933901e-05
83,0.15988724,0.034704592,7.8160825e-05
84,0.16189668,0.0316335,5.9417813e-05
85,0.15709707,0.032884613,7.399585e-05
86,0.15667656,0.039220985,6.343492e-05
87,0.15640415,0.0405869,5.3353007e-05
88,0.14814901,0.024700295,7.1833805e-05
89,0.1449285,0.02862846,7.727363e-05
90,0.14211299,0.031152008,8.250653e-05
91,0.14017074,0.030765515,6.847268e-05
92,0.14726926,0.030641718,8.0334044e-05
93,0.1395919,0.028176727,7.953388e-05
94,0.13279891,0.02947638,9.6665455e-05
95,0.14007723,0.038509116,7.1905924e-05
96,0.12861897,0.02213771,7.755559e-05
97,0.13023387,0.02150487,9.2567105e-05
98,0.1342772,0.034601208,6.969913e-05
99,0.12078359,0.023934932,8.124413e-05
100,0.12237872,0.023758423,7.910235e-05
101,0.122908875,0.02153922,7.7971454e-05
102,0.117875695,0.020878406,8.4069725e-05
103,0.113825336,0.02266776,7.0512004e-05
