epoch,total_loss,loss_u,loss_k,loss_ic,loss_bc,loss_pde
5071,0.00017449979,8.766772e-05,2.5500515e-06,3.4305238e-05,4.3366938e-07,5.2093164e-05
5072,0.00021822011,0.0001122592,3.1660725e-06,3.5349785e-05,1.4347864e-06,6.917634e-05
5073,0.00031752285,0.00023045226,2.907589e-06,3.260355e-05,2.81136e-06,5.1655676e-05
5074,0.00021322067,0.000111639645,2.4976337e-06,4.3130425e-05,8.9798357e-07,5.7552614e-05
5075,0.00033414553,0.00023926064,3.315757e-06,3.3766497e-05,3.35586e-07,6.0782808e-05
5076,0.00037859194,0.0002798443,3.5452892e-06,3.3724285e-05,1.2107286e-06,6.3812615e-05
5077,0.00022892741,7.9432364e-05,2.299548e-06,3.498688e-05,6.6163585e-07,0.00011384654
5078,0.00024336176,8.820194e-05,3.2270243e-06,4.465939e-05,5.722614e-06,0.00010477782
5079,0.00037853778,0.0002508593,3.0977003e-06,3.689563e-05,7.283258e-06,8.349959e-05
5080,0.00020768851,9.3165916e-05,2.512206e-06,3.648673e-05,9.62386e-08,7.7939636e-05
5081,0.0002811458,0.00016231404,3.816758e-06,3.6449183e-05,3.195977e-06,7.9186575e-05
5082,0.00020328522,8.511906e-05,2.8724212e-06,3.5139037e-05,3.2804373e-06,7.974668e-05
5083,0.0003898691,0.00030447452,3.7376694e-06,3.2808366e-05,8.2032415e-07,5.176587e-05
5084,0.00028556748,0.00016709116,3.290791e-06,4.1225347e-05,1.2825257e-07,7.712272e-05
5085,0.00022558882,8.8879366e-05,3.0712847e-06,3.582257e-05,1.2060455e-06,9.968085e-05
5086,0.00019446257,7.0216716e-05,2.4191788e-06,4.685046e-05,1.8231746e-06,7.557222e-05
5087,0.00025692885,0.00014862571,3.44952e-06,3.4659915e-05,5.8157298e-06,6.782748e-05
5088,0.00034939154,0.00023648363,3.3735105e-06,3.6172532e-05,4.6124273e-06,7.212296e-05
5089,0.0002276983,9.6865166e-05,2.684708e-06,3.4703193e-05,1.8463793e-06,9.428357e-05
5090,0.00042790506,0.00028273356,3.741869e-06,3.627263e-05,8.4386215e-07,0.00010805502
5091,0.00033978108,0.00023762403,3.1870482e-06,3.4135654e-05,3.8677615e-07,6.7634624e-05
5092,0.0002826557,9.4094255e-05,2.8101203e-06,4.5158573e-05,4.2998795e-06,0.000139103
5093,0.0002429075,0.00013720145,2.8596792e-06,3.275521e-05,2.3420976e-07,7.271662e-05
5094,0.00015345105,7.2377414e-05,2.3289776e-06,3.234206e-05,2.831762e-07,4.8448404e-05
5095,0.00030082394,0.00021663556,3.3070146e-06,3.266847e-05,2.739562e-07,5.124598e-05
5096,0.00018775681,0.00010220057,2.589168e-06,3.1551444e-05,6.51811e-07,5.335299e-05
5097,0.00022452246,0.0001320162,3.4360016e-06,3.3870172e-05,6.185645e-07,5.8017515e-05
5098,0.00047355943,0.00039172536,3.3768188e-06,3.4120952e-05,2.3779023e-06,4.5335226e-05
5099,0.00019529858,0.00010445339,2.6364357e-06,3.4982004e-05,1.4446955e-06,5.4418484e-05
5100,0.00021482474,0.00013333568,2.8422626e-06,3.2951775e-05,3.521799e-07,4.8185102e-05
5101,0.00018561195,9.640568e-05,2.7131027e-06,3.479192e-05,7.250421e-07,5.3689313e-05
5102,0.00030863212,0.00016294287,3.258894e-06,3.291771e-05,2.3507064e-07,0.00011253647
5103,0.0003137185,0.00013673375,3.0489398e-06,4.124224e-05,5.2082587e-06,0.00013053426
5104,0.00055994047,0.0004142454,2.881266e-06,5.877197e-05,3.40987e-06,8.351321e-05
5105,0.0002042733,0.00010352491,2.7685753e-06,3.3835826e-05,1.5940876e-06,6.5318476e-05
5106,0.00035348767,0.00020401392,2.5720503e-06,4.4476208e-05,5.1317165e-06,9.9865836e-05
5107,0.00027601878,0.0001482754,3.4587065e-06,3.832083e-05,4.5131515e-06,8.49094e-05
5108,0.00034682354,0.00023579012,2.9320165e-06,3.308311e-05,6.318119e-07,7.73185e-05
5109,0.00032535952,0.00023282874,2.931842e-06,3.2174787e-05,4.4582444e-07,5.991017e-05
5110,0.00018665573,6.951073e-05,3.0366914e-06,3.547137e-05,1.3185806e-06,8.035505e-05
5111,0.00019010983,7.44877e-05,2.8975069e-06,3.2127748e-05,9.4017656e-07,8.2554194e-05
5112,0.00026370937,0.00017503608,3.497655e-06,3.5867757e-05,1.3084289e-06,5.1497092e-05
5113,0.00031693638,0.00023275349,2.966147e-06,3.2118587e-05,1.1260182e-06,5.093828e-05
5114,0.00025926437,0.0001470414,3.0745118e-06,3.543661e-05,2.6455857e-06,7.4140786e-05
5115,0.00019674786,6.913377e-05,2.612123e-06,3.9100254e-05,1.9862791e-06,8.652756e-05
5116,0.00035844155,0.00023293875,3.15339e-06,3.686634e-05,8.9764114e-07,8.773884e-05
5117,0.00018014919,7.109397e-05,3.7746531e-06,3.50211e-05,7.3618526e-07,7.329793e-05
5118,0.00020718199,0.0001152843,2.8459565e-06,3.7575966e-05,6.367576e-07,5.3684973e-05
5119,0.00021282614,9.9293386e-05,2.6075186e-06,3.44823e-05,2.1875019e-06,7.6862954e-05
5120,0.00024150003,9.881096e-05,2.8713284e-06,3.440019e-05,5.29867e-06,0.0001029902
5121,0.00033211344,0.00022983301,3.8187736e-06,3.7636575e-05,3.770305e-07,6.426684e-05
5122,0.00020987194,9.079195e-05,3.1421876e-06,3.896174e-05,3.2768804e-07,7.979057e-05
5123,0.00015990599,6.814779e-05,2.460808e-06,3.1896994e-05,1.3455323e-07,5.972665e-05
5124,0.00025758793,0.0001142947,3.0046194e-06,3.6729696e-05,3.2384312e-07,0.00010623969
5125,0.00021257199,9.890532e-05,2.6819396e-06,3.320454e-05,3.8358183e-07,8.007855e-05
5126,0.00020876175,0.00011458898,3.151705e-06,3.2314565e-05,1.2101425e-06,6.0648068e-05
5127,0.00016015203,7.403132e-05,2.473477e-06,3.2764536e-05,2.3354754e-07,5.3122625e-05
5128,0.00017751908,8.591224e-05,2.7508574e-06,3.456413e-05,3.9115804e-07,5.665156e-05
5129,0.00033076215,0.0002148683,3.3248746e-06,3.5348072e-05,1.146474e-06,7.939931e-05
5130,0.00018824398,7.071023e-05,2.924908e-06,3.361053e-05,5.5611645e-07,8.33671e-05
5131,0.00018128299,4.8753394e-05,3.204857e-06,3.7196405e-05,2.034228e-06,9.329896e-05
5132,0.00018872699,8.636017e-05,2.646252e-06,3.5813493e-05,4.8242816e-07,6.607091e-05
5133,0.0004077492,0.00028036686,3.4220661e-06,3.6297337e-05,8.2596017e-07,9.0259055e-05
5134,0.00018229077,7.981158e-05,2.595211e-06,3.6375906e-05,1.1634316e-06,6.4939835e-05
5135,0.0005271916,0.0004184746,3.0840863e-06,3.345862e-05,1.4444016e-06,7.381397e-05
5136,0.00016401647,7.775381e-05,2.3065004e-06,3.2073003e-05,3.609366e-07,5.3828724e-05
5137,0.00019706675,0.00010425868,2.3666341e-06,3.2168133e-05,5.1698703e-07,6.0122948e-05
5138,0.0002089848,0.00010144671,2.8492095e-06,3.3661978e-05,3.4207352e-07,7.353404e-05
5139,0.00024184416,5.8150184e-05,1.9886822e-06,3.9526356e-05,1.6562373e-06,0.00014251139
5140,0.00024818725,9.976676e-05,2.4252795e-06,3.948222e-05,5.022695e-06,0.00010391559
5141,0.00022927075,0.0001316369,2.750684e-06,3.563474e-05,2.5343377e-06,5.946478e-05
5142,0.00034804404,0.0002650732,3.019511e-06,3.3779066e-05,1.1147717e-06,4.807698e-05
5143,0.0003013672,0.00019856973,3.5580877e-06,3.4534714e-05,2.4481716e-07,6.801792e-05
5144,0.0003697221,0.00027109665,3.2847654e-06,3.9589355e-05,1.6149804e-06,5.7421137e-05
5145,0.00036311988,0.00027014612,3.093408e-06,3.4492416e-05,3.454212e-07,5.8135916e-05
5146,0.0003342647,0.00023702739,2.9402736e-06,3.331845e-05,9.392698e-07,6.29796e-05
5147,0.0002626377,0.00016824191,3.2716418e-06,3.2308653e-05,2.7017887e-07,6.181697e-05
5148,0.00036621303,0.0002495069,2.7788658e-06,4.1904495e-05,3.5425212e-06,7.125911e-05
5149,0.00021470833,8.1103084e-05,2.6522048e-06,4.1083516e-05,6.0936063e-06,8.6428125e-05
5150,0.0001990714,9.527178e-05,2.6171738e-06,3.802125e-05,3.0225665e-06,6.2755804e-05
5151,0.00015566114,7.7169396e-05,2.682181e-06,3.1827803e-05,3.5411048e-07,4.6309826e-05
5152,0.00020933276,8.952595e-05,2.4882625e-06,3.4911325e-05,1.0727814e-06,8.3822706e-05
5153,0.00025421692,9.7662385e-05,2.1995404e-06,3.856503e-05,2.7801748e-06,0.00011520934
5154,0.00016787951,8.795757e-05,3.004344e-06,3.2697724e-05,4.0543003e-07,4.681878e-05
5155,0.00017633465,9.0097186e-05,2.2058844e-06,3.689282e-05,4.7866547e-07,4.8865986e-05
5156,0.00038784178,0.0002712287,3.2294315e-06,3.409488e-05,1.512721e-06,8.100549e-05
5157,0.00037778026,0.0002490527,3.2099674e-06,3.6449135e-05,1.3704781e-06,9.090793e-05
5158,0.00024786903,0.00015263534,3.3313363e-06,3.287825e-05,2.1277691e-07,6.214265e-05
5159,0.0003631797,0.00026774913,2.8538511e-06,3.3806864e-05,1.2469624e-06,6.0376737e-05
5160,0.00032442485,0.00023947834,2.964075e-06,3.7171176e-05,1.9119169e-07,4.7584137e-05
5161,0.00033198184,0.0002201928,3.3739752e-06,3.487579e-05,6.151772e-07,7.629808e-05
5162,0.00038256077,0.00027366646,2.9934208e-06,3.544239e-05,7.239616e-07,7.272794e-05
5163,0.00016408527,6.8109686e-05,2.5377124e-06,3.5835594e-05,1.598409e-07,5.9980146e-05
5164,0.00022389469,0.000121150486,2.8296647e-06,3.7025467e-05,1.6046001e-06,6.411412e-05
5165,0.00046111108,0.00029514747,3.0208123e-06,3.539651e-05,4.461949e-06,0.00012610514
5166,0.0003188368,0.00022541985,2.9015998e-06,3.2772612e-05,3.391411e-07,6.030519e-05
5167,0.00021022063,0.00010505745,2.774033e-06,3.373018e-05,2.0573034e-06,6.9375696e-05
5168,0.0002044559,8.699952e-05,2.9474422e-06,3.6960697e-05,4.42736e-06,7.6068325e-05
5169,0.00035656663,0.00025448392,2.3140583e-06,3.4912813e-05,2.536399e-06,6.46335e-05
5170,0.0003750595,0.00028914737,2.7960598e-06,3.3233948e-05,6.3888103e-07,5.203929e-05
5171,0.00021455597,0.00010813173,2.7585681e-06,3.7242986e-05,1.2027112e-06,6.7978544e-05
5172,0.00019449864,0.00011127332,2.2718343e-06,3.1821706e-05,3.5670456e-07,5.1046907e-05
5173,0.00022572267,0.00011736683,2.6505556e-06,3.5785502e-05,4.8196293e-06,6.775072e-05
5174,0.00019765542,0.00010366348,2.6523899e-06,3.577435e-05,6.0666747e-07,5.7610923e-05
5175,0.00029532975,0.00021680303,2.387301e-06,3.2838932e-05,1.8741268e-07,4.550038e-05
5176,0.00015056223,7.305966e-05,2.6073208e-06,3.2870947e-05,9.578563e-07,4.367377e-05
5177,0.00015291876,7.011861e-05,2.3261646e-06,3.2048887e-05,4.0029445e-07,5.0350973e-05
5178,0.00015302683,5.913155e-05,2.5261752e-06,3.3298027e-05,2.4727788e-07,6.0349976e-05
5179,0.00036606047,0.00027331922,2.7422448e-06,3.4925597e-05,2.766374e-07,5.7539008e-05
5180,0.00018587876,9.8000935e-05,3.0184644e-06,3.4868877e-05,1.1573726e-06,5.1851574e-05
5181,0.0001617535,6.494378e-05,2.8481998e-06,3.721183e-05,2.0143756e-07,5.9396458e-05
5182,0.00022704253,0.00013380915,3.0170047e-06,3.217972e-05,9.999471e-08,6.0953676e-05
5183,0.00034287196,0.00023207543,2.7443127e-06,3.872497e-05,4.7432314e-07,7.159724e-05
5184,0.00013094899,5.267975e-05,2.4936721e-06,3.2032553e-05,3.1587092e-07,4.5920817e-05
5185,0.00036948384,0.0002579993,2.776212e-06,3.415481e-05,4.5262865e-07,7.687711e-05
5186,0.0005426298,0.00043120666,3.8484263e-06,3.8181377e-05,7.4426464e-07,7.2497496e-05
5187,0.00022299234,0.00013264171,2.9802875e-06,3.1976524e-05,2.3601915e-07,5.813809e-05
5188,0.00032443675,0.00024066633,2.489824e-06,3.2384636e-05,2.7566495e-07,5.1110117e-05
5189,0.00038630527,0.00025677864,2.9928474e-06,3.81584e-05,1.0451855e-06,9.032302e-05
5190,0.00025063014,0.00012356458,2.345068e-06,3.61908e-05,2.2017575e-06,8.867298e-05
5191,0.00017083842,8.3188505e-05,1.9963388e-06,3.4227953e-05,3.7140654e-07,5.3050557e-05
5192,0.00014583618,6.0294915e-05,2.4286392e-06,3.180108e-05,2.160124e-07,5.3524178e-05
5193,0.00037482334,0.00026828973,3.102891e-06,3.5749053e-05,6.242664e-07,7.016028e-05
5194,0.0003019492,0.00021234769,2.5478607e-06,3.2478325e-05,9.980502e-07,5.612516e-05
5195,0.00019122718,8.030229e-05,2.5697043e-06,3.6778267e-05,2.111018e-06,7.203562e-05
5196,0.00019241612,8.2785264e-05,1.4108632e-06,3.4216206e-05,2.229352e-06,7.318529e-05
5197,0.0005683738,0.0004263419,3.2377836e-06,4.556398e-05,1.3960308e-06,9.5071926e-05
5198,0.00027753948,0.00011849303,2.5179083e-06,4.1457475e-05,4.1038874e-07,0.00011717857
5199,0.00019876119,9.7313765e-05,2.5078232e-06,3.2892476e-05,1.703433e-07,6.83846e-05
5200,0.00025493212,0.00010522295,2.3926168e-06,3.709928e-05,7.625853e-07,0.000111847316
5201,0.00047030684,0.00029069892,3.2066448e-06,3.9044367e-05,2.7807137e-06,0.00013778283
5202,0.00013883713,5.71073e-05,1.5508288e-06,3.2375632e-05,1.0864877e-06,4.8267713e-05
5203,0.00017390453,7.4180425e-05,2.6738899e-06,3.290757e-05,2.390997e-07,6.657743e-05
5204,0.0002389102,0.00011797225,2.6014466e-06,3.391706e-05,3.7853624e-06,8.323553e-05
5205,0.0003464368,9.010806e-05,2.683179e-06,4.026671e-05,1.081181e-05,0.00020525024
5206,0.00020609112,9.457593e-05,3.4769141e-06,3.7656486e-05,4.0235873e-06,6.983511e-05
5207,0.00025996251,0.00014659944,2.9031257e-06,3.851822e-05,2.2490378e-06,7.259583e-05
5208,0.00024196494,0.000113898925,2.6837129e-06,4.001399e-05,5.7895504e-06,8.226248e-05
5209,0.0005522621,0.0004533769,3.845208e-06,3.690441e-05,1.7602091e-06,6.0220587e-05
5210,0.0002482487,8.810289e-05,2.0221437e-06,3.8615624e-05,1.0378952e-06,0.000120492274
5211,0.0002372477,0.00011764956,2.852878e-06,3.648269e-05,1.2102934e-06,8.190516e-05
5212,0.00020035516,8.1856175e-05,2.9710454e-06,3.344617e-05,8.420021e-07,8.421081e-05
5213,0.000387427,0.00024963322,2.8178217e-06,3.41949e-05,1.635387e-06,0.000101963495
5214,0.00018387155,8.970781e-05,2.909057e-06,3.438244e-05,2.6885593e-07,5.9512447e-05
5215,0.0004460605,0.0003027565,3.5631433e-06,3.9237522e-05,4.6577497e-06,9.9408746e-05
5216,0.00021378454,9.397145e-05,2.5451936e-06,3.4510078e-05,4.3080113e-06,8.0995e-05
5217,0.00019162302,7.581507e-05,2.5351133e-06,3.8086e-05,4.7226595e-06,7.2999304e-05
5218,0.00021242248,0.00010383887,2.5330007e-06,3.2997843e-05,7.0769687e-07,7.4878066e-05
5219,0.00025347449,0.00016870046,3.347952e-06,3.5821573e-05,3.6255383e-07,4.8589893e-05
5220,0.00015044883,6.091354e-05,1.9521963e-06,3.427523e-05,2.3145556e-07,5.5028613e-05
5221,0.0003840005,0.0002894303,3.1042227e-06,3.770609e-05,1.0210462e-07,5.6762015e-05
5222,0.00031454425,0.00023208473,3.097469e-06,3.275126e-05,3.391334e-07,4.9369137e-05
5223,0.00015670044,5.4775635e-05,2.435618e-06,3.7492337e-05,4.358527e-07,6.399661e-05
5224,0.00034853726,0.00026329138,3.1051857e-06,3.4505374e-05,1.7454103e-06,4.8995105e-05
5225,0.0003652402,0.00026389022,2.835582e-06,3.437816e-05,6.2199217e-07,6.634982e-05
5226,0.00017108054,6.215033e-05,2.1865962e-06,3.2130734e-05,8.353849e-07,7.596409e-05
5227,0.00018761907,6.7109446e-05,2.6719104e-06,4.081727e-05,3.0776027e-07,7.93846e-05
5228,0.00027642818,0.00018241463,3.1138397e-06,3.342029e-05,4.7729054e-07,6.0115963e-05
5229,0.00017558967,7.582418e-05,2.329447e-06,3.4371413e-05,4.2624146e-07,6.4967826e-05
5230,0.00022659265,0.00013034715,3.202519e-06,3.2568096e-05,3.9344502e-07,6.3283944e-05
5231,0.0001893708,9.387581e-05,2.8025952e-06,3.4484296e-05,3.637223e-06,5.737348e-05
5232,0.00012644655,4.7974765e-05,2.2804045e-06,3.2542684e-05,1.9916082e-07,4.572994e-05
5233,0.0001946615,8.928978e-05,2.4525518e-06,3.3517277e-05,8.950371e-07,7.095939e-05
5234,0.00016263235,7.229082e-05,2.596049e-06,3.531434e-05,2.3192955e-07,5.4795266e-05
5235,0.00027491554,0.00019022357,2.7149647e-06,3.205917e-05,5.395768e-07,5.2093223e-05
5236,0.00033212564,0.00023862056,2.7428698e-06,3.1547377e-05,6.1454716e-07,6.1343155e-05
5237,0.0002297258,0.00014086018,2.4984026e-06,3.421699e-05,9.2945655e-08,5.4555683e-05
5238,0.00028866052,0.00020862138,2.1579417e-06,3.2907275e-05,9.892124e-07,4.614266e-05
5239,0.00032672065,0.00023329517,2.4216208e-06,3.2260858e-05,1.9737934e-06,5.9190832e-05
5240,0.00022114934,0.00010357088,2.0915713e-06,3.3346267e-05,2.797214e-06,8.1434984e-05
5241,0.0002918138,0.00020708302,2.8248674e-06,3.2285665e-05,4.910184e-07,5.1954114e-05
5242,0.000328112,0.00024176024,1.98829e-06,3.3862387e-05,1.2987267e-06,5.119064e-05
5243,0.00026185723,8.655292e-05,2.3611358e-06,3.671554e-05,1.4280214e-06,0.00013716075
5244,0.0005674112,0.00031025906,3.2210996e-06,6.551256e-05,1.40436905e-05,0.00017759585
5245,0.00036934047,0.00020602603,2.7903454e-06,5.9488964e-05,7.1199843e-06,9.6705495e-05
5246,0.00035144592,0.00023158413,3.306052e-06,3.384697e-05,2.883163e-06,8.313167e-05
5247,0.00021126919,9.891446e-05,2.7166313e-06,3.415605e-05,1.4595655e-06,7.673911e-05
5248,0.00026345561,0.000119109114,2.5034835e-06,3.394133e-05,1.7778034e-06,0.00010862738
5249,0.00036555884,0.00026968675,3.5730964e-06,3.731652e-05,7.089968e-07,5.784657e-05
5250,0.00062968617,0.0004387348,3.5563594e-06,4.187915e-05,4.97965e-07,0.00014857428
5251,0.00022233356,0.000114772,2.6191503e-06,3.4041877e-05,1.5034595e-07,7.336933e-05
5252,0.00021466415,9.146992e-05,2.430972e-06,3.4215773e-05,1.003778e-06,8.797468e-05
5253,0.00042892576,0.00024962678,3.283209e-06,3.6640904e-05,1.05895e-06,0.00014159913
5254,0.00034191518,0.00025933716,2.8974505e-06,3.1953947e-05,3.7299847e-07,5.0251056e-05
5255,0.0004548838,0.00027588685,2.8194802e-06,3.7798298e-05,9.982155e-07,0.00014020043
5256,0.0003099021,0.00023068042,3.0841218e-06,3.277276e-05,2.0528421e-07,4.6243622e-05
5257,0.00037110297,0.00025693508,2.8512334e-06,3.3683256e-05,2.1088554e-06,7.8375786e-05
5258,0.00023676924,0.000117229865,2.912946e-06,4.2938907e-05,7.3093673e-07,7.5869524e-05
5259,0.00030035127,0.00014656811,2.9766004e-06,3.7106875e-05,6.120087e-06,0.0001105562
5260,0.00018993457,0.00010964377,2.381876e-06,3.287686e-05,1.1907088e-07,4.7294867e-05
5261,0.00018215617,7.2670926e-05,2.3352543e-06,3.8146496e-05,1.3414235e-06,6.999733e-05
5262,0.00020537685,0.000104082355,3.2583496e-06,3.2484942e-05,6.538992e-08,6.874416e-05
5263,0.00016179607,6.369685e-05,2.3959378e-06,3.7485937e-05,6.6068736e-07,5.9952596e-05
5264,0.00039486325,0.0002808025,2.8101626e-06,3.6563215e-05,3.581135e-06,7.391642e-05
5265,0.00023322138,0.0001270775,2.7280767e-06,3.7580525e-05,1.4638608e-06,6.709949e-05
5266,0.0002182631,9.480066e-05,2.56431e-06,3.367054e-05,6.0947355e-07,8.918243e-05
5267,0.00035922654,0.00023544252,2.6291714e-06,3.695483e-05,7.3508954e-07,8.609409e-05
5268,0.00025026416,0.0001609143,2.8008494e-06,3.5490746e-05,6.432431e-07,5.3215885e-05
5269,0.0003050137,0.00022351471,2.4532626e-06,3.471073e-05,5.4065544e-07,4.6247595e-05
5270,0.00018831201,6.967073e-05,2.237966e-06,3.2748565e-05,5.5062804e-07,8.534209e-05
5271,0.00021530042,8.9977475e-05,2.6936666e-06,3.440015e-05,7.673257e-07,9.015547e-05
5272,0.0004929779,0.00039756653,3.3285219e-06,3.239967e-05,2.2266173e-07,6.2789055e-05
5273,0.00024601293,0.0001058995,2.4139842e-06,4.0004394e-05,8.698414e-07,9.9239194e-05
5274,0.00019858124,0.00010239,2.15958e-06,3.345086e-05,7.6056443e-07,6.197982e-05
5275,0.00026824648,0.00011908846,3.0736028e-06,3.9692233e-05,7.682068e-07,0.00010869757
5276,0.00027657815,0.00011539845,2.9098373e-06,3.6640224e-05,1.1987263e-06,0.00012334075
5277,0.00037769697,0.00025093032,2.867821e-06,3.4357672e-05,1.9398801e-06,9.04691e-05
5278,0.00033071724,0.00022036601,2.8892741e-06,3.539807e-05,9.235315e-07,7.402963e-05
5279,0.00033739556,0.00022836395,2.6188823e-06,3.2433418e-05,4.8180266e-07,7.61164e-05
5280,0.00030300656,0.00020850921,2.684801e-06,3.1438984e-05,1.2674151e-06,6.179096e-05
5281,0.00019325389,0.00010165866,1.9838271e-06,3.3344404e-05,1.5406728e-06,5.671016e-05
5282,0.00019115543,6.0891703e-05,2.4087706e-06,3.6003963e-05,1.7868477e-06,9.247291e-05
5283,0.00015798677,7.079287e-05,2.3540197e-06,3.236572e-05,3.9104899e-07,5.443712e-05
5284,0.0001679328,8.968666e-05,3.3027113e-06,3.315194e-05,2.3156801e-07,4.4862627e-05
5285,0.00017184809,8.140753e-05,2.75506e-06,3.1779833e-05,3.6373166e-07,5.8296995e-05
5286,0.0003226199,0.00024036065,2.5632369e-06,3.2841705e-05,8.691466e-07,4.854839e-05
5287,0.0001659826,7.3575524e-05,2.1149356e-06,3.3840708e-05,3.231001e-06,5.533536e-05
5288,0.00020972823,0.000108969994,3.1947156e-06,3.1825177e-05,4.1019211e-07,6.852286e-05
5289,0.00021886046,0.00012399645,2.6861892e-06,3.4068464e-05,8.2964345e-07,5.9965896e-05
5290,0.00023688217,0.00013926871,2.948905e-06,3.312882e-05,9.2682524e-07,6.355781e-05
5291,0.00015264282,6.624267e-05,2.3716257e-06,3.3461496e-05,1.4982372e-06,5.1440424e-05
5292,0.00030555436,0.00022286807,2.5303023e-06,3.8780374e-05,1.4283337e-07,4.376308e-05
5293,0.0003567686,0.00026963514,3.3285469e-06,3.2917498e-05,1.4150042e-06,5.280095e-05
5294,0.00026795277,0.00018155503,2.4678686e-06,3.2103002e-05,1.215457e-06,5.3079286e-05
5295,0.0003487874,0.00024332345,2.7415747e-06,3.7157548e-05,2.1605065e-07,6.809037e-05
5296,0.0003497928,0.00022763014,2.3588705e-06,3.6231555e-05,1.8088492e-06,8.412226e-05
5297,0.00027269343,0.00018446607,2.6362943e-06,3.5597626e-05,1.574893e-07,5.247224e-05
5298,0.0003484212,0.0002724763,2.9160717e-06,3.349264e-05,1.5731285e-07,4.2294956e-05
5299,0.00025431055,0.00015250513,2.5296376e-06,3.592302e-05,1.2863352e-06,6.459607e-05
5300,0.00030729873,0.00021984302,2.6656426e-06,3.6935326e-05,1.5923513e-07,5.0361155e-05
5301,0.00016608418,6.71507e-05,1.8969819e-06,3.1868007e-05,9.421564e-07,6.612332e-05
5302,0.00018009241,8.556569e-05,2.985491e-06,3.356595e-05,2.5062216e-06,5.845454e-05
5303,0.00017759795,7.052118e-05,2.5507595e-06,3.4914887e-05,2.3367406e-06,6.982514e-05
5304,0.00016466386,7.310785e-05,2.3853731e-06,3.7134538e-05,2.9287327e-07,5.4128603e-05
5305,0.00020547866,0.000117626245,2.1498997e-06,3.091725e-05,3.4811455e-07,5.658705e-05
5306,0.0002967734,0.00021904372,2.3176453e-06,3.2365893e-05,9.40675e-07,4.4423086e-05
5307,0.00017742606,9.858329e-05,2.198279e-06,3.261262e-05,3.6322078e-07,4.5866924e-05
5308,0.00022349786,9.5624484e-05,2.5223503e-06,3.6133657e-05,7.4251493e-06,8.431456e-05
5309,0.00019746131,0.000102199745,2.28165e-06,3.325011e-05,1.5517054e-06,6.045975e-05
5310,0.00022105641,0.00012808527,2.5168038e-06,3.391916e-05,1.3308014e-07,5.8918904e-05
5311,0.000316796,0.00021735422,3.1561422e-06,3.505383e-05,3.6785437e-07,6.402009e-05
5312,0.00022739262,0.000114917435,2.4895687e-06,3.0896386e-05,2.0769772e-07,8.1371094e-05
5313,0.00027872412,0.00018919718,2.5326997e-06,3.2144686e-05,1.6284213e-06,5.575385e-05
5314,0.00017680763,3.7732236e-05,2.2275456e-06,3.514442e-05,1.9224751e-07,0.00010373872
5315,0.00032150172,0.00021969134,2.8023258e-06,3.237532e-05,1.8216773e-06,6.761338e-05
5316,0.0001818304,9.7883334e-05,2.3884518e-06,3.4201308e-05,7.3419886e-07,4.901156e-05
5317,0.0005343543,0.0003677329,2.843676e-06,3.6026264e-05,6.374889e-06,0.00012422027
5318,0.00020740952,8.448675e-05,3.1919394e-06,3.2431257e-05,2.3029213e-06,8.818859e-05
5319,0.0002160687,7.8076635e-05,2.5632987e-06,3.39415e-05,2.4903245e-06,0.000101560225
5320,0.00025056791,7.660999e-05,2.1102967e-06,4.630125e-05,7.137536e-06,0.00012051914
5321,0.00014647956,5.8296373e-05,2.4640892e-06,3.205462e-05,2.6727648e-07,5.5861296e-05
5322,0.0003757176,0.00024544704,2.9694568e-06,3.8405968e-05,8.7362895e-07,9.099095e-05
5323,0.00015699372,7.675609e-05,2.8042932e-06,3.1225754e-05,3.4712414e-07,4.866474e-05
5324,0.00016226135,7.462607e-05,2.7216718e-06,3.297267e-05,1.7221551e-07,5.4490396e-05
5325,0.00039099203,0.0002831865,2.5840081e-06,3.9201164e-05,5.7059185e-07,6.803376e-05
5326,0.00019797045,9.837637e-05,2.0435734e-06,3.2226668e-05,1.0091563e-06,6.635826e-05
5327,0.00019462692,0.00011096063,2.644741e-06,3.193587e-05,3.2064955e-07,5.1409756e-05
5328,0.00024072567,0.00015769168,3.206231e-06,3.1869095e-05,1.5631628e-07,5.100858e-05
5329,0.00044947412,0.00032106147,3.8326975e-06,3.39807e-05,9.452643e-07,9.3486684e-05
5330,0.00047665412,0.00038284183,2.7119468e-06,3.856617e-05,1.92197e-07,5.505393e-05
5331,0.00020915871,0.00012551901,3.2599073e-06,3.1387546e-05,7.8339957e-07,5.146874e-05
5332,0.0003982275,0.00029761667,3.3439883e-06,3.442655e-05,7.2758195e-07,6.54567e-05
5333,0.00030330932,0.00022346008,2.632083e-06,3.5199086e-05,1.0066765e-06,4.3643464e-05
5334,0.00020960983,0.000118582204,2.6215796e-06,3.2027387e-05,7.1956265e-07,5.8280675e-05
5335,0.0004817946,0.0004061189,3.0177225e-06,3.2219472e-05,1.6693878e-07,4.328929e-05
5336,0.00021995034,0.00011991918,2.5195895e-06,3.425093e-05,5.648956e-07,6.521533e-05
5337,0.00017211014,5.6533863e-05,2.6069217e-06,3.4772733e-05,1.9448864e-06,7.885866e-05
5338,0.0002216867,9.02845e-05,3.0243182e-06,3.9520404e-05,3.4714542e-06,8.8410336e-05
5339,0.00018026645,7.9767415e-05,2.2641032e-06,3.373516e-05,7.489849e-07,6.601489e-05
