x,y,u_pred,q_pred
0.0,0.0,-0.07601684331893921,65.7176742553711
0.010101010101010102,0.0,-0.047747135162353516,34.72425842285156
0.020202020202020204,0.0,-0.018618524074554443,0.40040695667266846
0.030303030303030304,0.0,-0.0038262605667114258,-24.015363693237305
0.04040404040404041,0.0,-0.0021095871925354004,-37.72290802001953
0.05050505050505051,0.0,-0.005961298942565918,-46.36553955078125
0.06060606060606061,0.0,0.004121720790863037,-52.29380798339844
0.07070707070707072,0.0,0.03600311279296875,-51.415245056152344
0.08080808080808081,0.0,0.07654350996017456,-46.229949951171875
0.09090909090909091,0.0,0.0864289402961731,-39.74090576171875
0.10101010101010102,0.0,0.06451767683029175,-31.87641716003418
0.11111111111111112,0.0,0.024236202239990234,-20.591196060180664
0.12121212121212122,0.0,-0.010215044021606445,-8.066145896911621
0.13131313131313133,0.0,-0.0070992112159729,0.8844805955886841
0.14141414141414144,0.0,-0.005128920078277588,6.218173027038574
0.15151515151515152,0.0,0.027959764003753662,9.53009033203125
0.16161616161616163,0.0,0.07772505283355713,13.893906593322754
0.17171717171717174,0.0,0.11692589521408081,15.590910911560059
0.18181818181818182,0.0,0.12433004379272461,11.36116886138916
0.19191919191919193,0.0,0.09582728147506714,3.116520881652832
0.20202020202020204,0.0,0.06974184513092041,-4.840823173522949
0.21212121212121213,0.0,0.04986989498138428,-12.282320976257324
0.22222222222222224,0.0,0.05024826526641846,-20.951459884643555
0.23232323232323235,0.0,0.03380018472671509,-27.0300350189209
0.24242424242424243,0.0,0.0050923824310302734,-29.025846481323242
0.25252525252525254,0.0,0.00513690710067749,-28.142393112182617
0.26262626262626265,0.0,0.00528872013092041,-29.601369857788086
0.27272727272727276,0.0,-0.009266912937164307,-33.242584228515625
0.2828282828282829,0.0,-0.025899887084960938,-35.04164123535156
0.29292929292929293,0.0,-0.04818171262741089,-28.731908798217773
0.30303030303030304,0.0,-0.07457077503204346,-17.017499923706055
0.31313131313131315,0.0,-0.08678960800170898,-10.317530632019043
0.32323232323232326,0.0,-0.09316176176071167,-9.406519889831543
0.33333333333333337,0.0,-0.08141988515853882,-6.238786697387695
0.3434343434343435,0.0,-0.05777311325073242,-0.002692103385925293
0.3535353535353536,0.0,-0.03880053758621216,3.752232551574707
0.36363636363636365,0.0,-0.051921725273132324,-0.6109684705734253
0.37373737373737376,0.0,-0.010927200317382812,-8.16483211517334
0.38383838383838387,0.0,0.020059168338775635,-14.246184349060059
0.393939393939394,0.0,0.044944047927856445,-17.859281539916992
0.4040404040404041,0.0,0.05666399002075195,-19.36916160583496
0.4141414141414142,0.0,0.05939817428588867,-21.971357345581055
0.42424242424242425,0.0,0.05229747295379639,-25.51006507873535
0.43434343434343436,0.0,0.06798970699310303,-31.114023208618164
0.4444444444444445,0.0,0.10394591093063354,-41.10015106201172
0.4545454545454546,0.0,0.13331425189971924,-52.939205169677734
0.4646464646464647,0.0,0.14706206321716309,-63.590354919433594
0.4747474747474748,0.0,0.15163689851760864,-63.559906005859375
0.48484848484848486,0.0,0.13568353652954102,-47.61296081542969
0.494949494949495,0.0,0.11365991830825806,-24.57383155822754
0.5050505050505051,0.0,0.09822547435760498,-4.90183162689209
0.5151515151515152,0.0,0.08934307098388672,9.883439064025879
0.5252525252525253,0.0,0.0733957290649414,22.87973976135254
0.5353535353535354,0.0,0.04258370399475098,39.01951217651367
0.5454545454545455,0.0,0.001131594181060791,56.00349426269531
0.5555555555555556,0.0,-0.03538721799850464,69.82449340820312
0.5656565656565657,0.0,-0.08313906192779541,76.96107482910156
0.5757575757575758,0.0,-0.07971435785293579,71.24724578857422
0.5858585858585859,0.0,-0.03674638271331787,52.613433837890625
0.595959595959596,0.0,-0.0023559927940368652,37.539791107177734
0.6060606060606061,0.0,0.040303170680999756,26.177488327026367
0.6161616161616162,0.0,0.06265604496002197,14.51298999786377
0.6262626262626263,0.0,0.07161742448806763,4.41359806060791
0.6363636363636365,0.0,0.08229213953018188,-1.833861231803894
0.6464646464646465,0.0,0.07951730489730835,-2.276618003845215
0.6565656565656566,0.0,0.048922181129455566,-1.6944111585617065
0.6666666666666667,0.0,0.019313454627990723,-1.884550929069519
0.6767676767676768,0.0,-0.011735200881958008,0.08153259754180908
0.686868686868687,0.0,-0.03288829326629639,3.4218225479125977
0.696969696969697,0.0,-0.05875927209854126,3.432246208190918
0.7070707070707072,0.0,-0.08629584312438965,1.957600712776184
0.7171717171717172,0.0,-0.11590850353240967,4.762433052062988
0.7272727272727273,0.0,-0.1254253387451172,9.677777290344238
0.7373737373737375,0.0,-0.1357407569885254,9.733231544494629
