# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.209097000000000000e+06 2.151629626750946045e-01 4.646508097648620605e-01 2.036500195312500000e+04 6.292413000000000000e+06 2.151629626750946045e-01 4.646508097648620605e-01 2.036500195312500000e+04 1.000202536582946777e+00
0.000000000000000000e+00 8.192025500000000000e+06 2.235330194234848022e-01 4.824368953704833984e-01 2.035484375000000000e+04 8.175295000000000000e+06 2.235330194234848022e-01 4.824368953704833984e-01 2.035484375000000000e+04 9.999029040336608887e-01
2.500000000000000000e+02 9.995969848632812500e+02 7.953938245773315430e-01 9.161447286605834961e-01 1.834885937500000000e+04 2.575722812500000000e+05 7.953938245773315430e-01 9.161447286605834961e-01 1.834885937500000000e+04 9.563667178153991699e-01
5.000000000000000000e+02 1.076058502197265625e+02 5.273540019989013672e-01 6.305952072143554688e-01 1.514619238281250000e+04 2.525005156250000000e+05 5.273540019989013672e-01 6.305952072143554688e-01 1.514619238281250000e+04 8.797934651374816895e-01
7.500000000000000000e+02 4.561774444580078125e+01 7.053484320640563965e-01 7.399723529815673828e-01 1.043194921875000000e+04 2.499494531250000000e+05 7.053484320640563965e-01 7.399723529815673828e-01 1.043194921875000000e+04 7.566680312156677246e-01
1.000000000000000000e+03 2.523346862792968750e+02 7.048407793045043945e-01 7.617930769920349121e-01 6.617229003906250000e+03 2.478860156250000000e+05 7.048407793045043945e-01 7.617930769920349121e-01 6.617229003906250000e+03 6.353989243507385254e-01
1.250000000000000000e+03 1.712933158874511719e+01 7.921726703643798828e-01 8.148424625396728516e-01 4.286111328125000000e+03 2.460805000000000000e+05 7.921726703643798828e-01 8.148424625396728516e-01 4.286111328125000000e+03 5.463694930076599121e-01
1.500000000000000000e+03 8.580058097839355469e+00 8.338602185249328613e-01 8.244366049766540527e-01 2.830504394531250000e+03 2.448484375000000000e+05 8.338602185249328613e-01 8.244366049766540527e-01 2.830504394531250000e+03 4.825432598590850830e-01
1.750000000000000000e+03 1.019174480438232422e+01 7.757866382598876953e-01 8.111971616744995117e-01 1.912441772460937500e+03 2.440186562500000000e+05 7.757866382598876953e-01 8.111971616744995117e-01 1.912441772460937500e+03 4.361332654953002930e-01
2.000000000000000000e+03 3.577423095703125000e+00 7.234203219413757324e-01 8.037863969802856445e-01 1.344944946289062500e+03 2.434634687500000000e+05 7.234203219413757324e-01 8.037863969802856445e-01 1.344944946289062500e+03 4.030392467975616455e-01
2.250000000000000000e+03 2.845268249511718750e+00 6.271150112152099609e-01 7.701194286346435547e-01 9.837737426757812500e+02 2.430508593750000000e+05 6.271150112152099609e-01 7.701194286346435547e-01 9.837737426757812500e+02 3.792746961116790771e-01
2.500000000000000000e+03 1.471646666526794434e+00 5.299143791198730469e-01 7.209324240684509277e-01 7.409763793945312500e+02 2.427101718750000000e+05 5.299143791198730469e-01 7.209324240684509277e-01 7.409763793945312500e+02 3.620440661907196045e-01
2.750000000000000000e+03 1.036532521247863770e+00 4.559142291545867920e-01 6.836457848548889160e-01 5.708744506835937500e+02 2.425128125000000000e+05 4.559142291545867920e-01 6.836457848548889160e-01 5.708744506835937500e+02 3.494812846183776855e-01
3.000000000000000000e+03 7.564229965209960938e-01 4.014263153076171875e-01 6.567986011505126953e-01 4.473506774902343750e+02 2.424185312500000000e+05 4.014263153076171875e-01 6.567986011505126953e-01 4.473506774902343750e+02 3.401879072189331055e-01
3.250000000000000000e+03 5.614984631538391113e-01 3.616067469120025635e-01 6.378198862075805664e-01 3.561030578613281250e+02 2.423946406250000000e+05 3.616067469120025635e-01 6.378198862075805664e-01 3.561030578613281250e+02 3.331072032451629639e-01
3.500000000000000000e+03 4.227469861507415771e-01 3.298612236976623535e-01 6.228131055831909180e-01 2.882958374023437500e+02 2.424120625000000000e+05 3.298612236976623535e-01 6.228131055831909180e-01 2.882958374023437500e+02 3.275075852870941162e-01
3.750000000000000000e+03 4.285093545913696289e-01 3.017032742500305176e-01 6.084776520729064941e-01 2.372711334228515625e+02 2.424584843750000000e+05 3.017032742500305176e-01 6.084776520729064941e-01 2.372711334228515625e+02 3.228060603141784668e-01
4.000000000000000000e+03 7.419217228889465332e-01 2.759693562984466553e-01 5.939819812774658203e-01 1.981179351806640625e+02 2.424959843750000000e+05 2.759693562984466553e-01 5.939819812774658203e-01 1.981179351806640625e+02 3.186900913715362549e-01
4.250000000000000000e+03 1.205390167236328125e+01 2.534743845462799072e-01 5.802927613258361816e-01 1.672306213378906250e+02 2.425383125000000000e+05 2.534743845462799072e-01 5.802927613258361816e-01 1.672306213378906250e+02 3.149370253086090088e-01
4.500000000000000000e+03 1.197579264640808105e+00 2.305374592542648315e-01 5.653139352798461914e-01 1.421718750000000000e+02 2.426348125000000000e+05 2.305374592542648315e-01 5.653139352798461914e-01 1.421718750000000000e+02 3.113960921764373779e-01
4.750000000000000000e+03 5.207914113998413086e-01 2.112422585487365723e-01 5.515467524528503418e-01 1.213586578369140625e+02 2.427175000000000000e+05 2.112422585487365723e-01 5.515467524528503418e-01 1.213586578369140625e+02 3.080578446388244629e-01
5.000000000000000000e+03 1.181319802999496460e-01 1.940760761499404907e-01 5.384770035743713379e-01 1.036128921508789062e+02 2.428190625000000000e+05 1.940760761499404907e-01 5.384770035743713379e-01 1.036128921508789062e+02 3.048680722713470459e-01
5.250000000000000000e+03 7.505245804786682129e-01 1.787205189466476440e-01 5.259659886360168457e-01 8.817247772216796875e+01 2.429496562500000000e+05 1.787205189466476440e-01 5.259659886360168457e-01 8.817247772216796875e+01 3.017794191837310791e-01
5.500000000000000000e+03 3.938069581985473633e+00 1.652703434228897095e-01 5.142445564270019531e-01 7.458007049560546875e+01 2.431043437500000000e+05 1.652703434228897095e-01 5.142445564270019531e-01 7.458007049560546875e+01 2.987897396087646484e-01
5.750000000000000000e+03 3.388766348361968994e-01 1.533767879009246826e-01 5.034343600273132324e-01 6.256628799438476562e+01 2.430838750000000000e+05 1.533767879009246826e-01 5.034343600273132324e-01 6.256628799438476562e+01 2.958636581897735596e-01
6.000000000000000000e+03 4.401461035013198853e-02 1.426000446081161499e-01 4.933206737041473389e-01 5.204120254516601562e+01 2.431522968750000000e+05 1.426000446081161499e-01 4.933206737041473389e-01 5.204120254516601562e+01 2.931499779224395752e-01
6.250000000000000000e+03 3.017300553619861603e-02 1.331418603658676147e-01 4.841407239437103271e-01 4.291632080078125000e+01 2.431825312500000000e+05 1.331418603658676147e-01 4.841407239437103271e-01 4.291632080078125000e+01 2.906102240085601807e-01
6.500000000000000000e+03 2.582518942654132843e-02 1.248388662934303284e-01 4.757070839405059814e-01 3.503326416015625000e+01 2.432490312500000000e+05 1.248388662934303284e-01 4.757070839405059814e-01 3.503326416015625000e+01 2.882626950740814209e-01
6.750000000000000000e+03 4.544169008731842041e-01 1.174593344330787659e-01 4.681040644645690918e-01 2.828763198852539062e+01 2.432211875000000000e+05 1.174593344330787659e-01 4.681040644645690918e-01 2.828763198852539062e+01 2.861398160457611084e-01
7.000000000000000000e+03 2.090452194213867188e+01 1.107630506157875061e-01 4.609523713588714600e-01 2.264516258239746094e+01 2.433048281250000000e+05 1.107630506157875061e-01 4.609523713588714600e-01 2.264516258239746094e+01 2.843241691589355469e-01
7.250000000000000000e+03 2.465024375915527344e+01 1.050844267010688782e-01 4.548136293888092041e-01 1.806525421142578125e+01 2.430927343750000000e+05 1.050844267010688782e-01 4.548136293888092041e-01 1.806525421142578125e+01 2.827634215354919434e-01
