epoch,total_loss,loss_u,loss_k,loss_ic,loss_bc,loss_pde
82,0.008984386,0.0038546599,9.666562e-05,0.0040306766,0.00033421197,0.0006681717
83,0.0076616,0.003037288,9.4476716e-05,0.0036592083,0.00021310752,0.0006575195
84,0.008561861,0.004104431,9.252477e-05,0.0033181256,0.00038431064,0.00066246797
85,0.007765831,0.00367566,8.943362e-05,0.0029931886,0.00038069184,0.0006268566
86,0.007229535,0.003486137,0.000103525825,0.0027587516,0.000259735,0.00062138576
87,0.0073955753,0.0039238245,9.4291354e-05,0.0025373898,0.0002030234,0.0006370465
88,0.006575716,0.0032452852,9.969753e-05,0.0023957118,0.0001651976,0.0006698237
89,0.006644845,0.0035248385,0.00010330304,0.002187729,0.00016914542,0.00065982895
90,0.0065062568,0.0035060644,0.00010289492,0.0020271004,0.00018884867,0.0006813484
91,0.0058392184,0.0029589133,0.00010917891,0.0019059698,0.00018741276,0.0006777433
92,0.0059178197,0.003125939,0.00010534315,0.0017858016,0.00024324757,0.00065748824
93,0.006669643,0.003983389,0.00011111617,0.0017019927,0.00019785117,0.00067529385
94,0.006452943,0.0038968632,0.00011311548,0.0016462373,0.00015148173,0.00064524566
95,0.0067253686,0.0042659803,0.000102617814,0.0015733722,0.00014626971,0.0006371285
96,0.0060781566,0.0036494052,9.683649e-05,0.0015112256,0.00019143746,0.0006292517
97,0.0063608927,0.004004491,9.7893666e-05,0.0014706441,0.0001671014,0.0006207626
98,0.0058765607,0.0036441342,0.00010367587,0.001397407,0.00012205103,0.00060929265
99,0.0056297947,0.0032946626,0.00010109816,0.0013930888,0.00023967106,0.0006012739
100,0.0058976784,0.0036140566,0.00010725307,0.001356365,0.0001904948,0.0006295092
101,0.0061170715,0.0040091854,9.587733e-05,0.00128638,0.000119214805,0.0006064137
102,0.0060191248,0.0037879287,9.3648916e-05,0.0012929067,0.00017443328,0.00067020714
103,0.0054085627,0.0033633688,9.5820724e-05,0.0012328078,0.00010006502,0.00061650074
104,0.0054597678,0.0034925265,0.00010028399,0.0011906557,0.00010088339,0.00057541847
105,0.005088137,0.00314137,9.8799e-05,0.0011699221,0.0001015462,0.0005765002
106,0.005096292,0.0031788559,0.00010189772,0.001139753,8.3296756e-05,0.0005924887
107,0.0046788165,0.0027783662,9.961966e-05,0.0011307785,9.0896094e-05,0.0005791556
108,0.0049133883,0.003081331,9.391686e-05,0.0010969453,8.0110825e-05,0.00056108425
109,0.005446207,0.0036521635,9.8042954e-05,0.0010441475,8.760865e-05,0.00056424405
110,0.0046591735,0.0028768387,9.848019e-05,0.0010292638,8.424981e-05,0.0005703409
111,0.0048286906,0.0030793273,9.125866e-05,0.0009977809,6.9609814e-05,0.00059071416
112,0.005418483,0.0036990056,9.561214e-05,0.0009793662,7.8339035e-05,0.0005661597
113,0.00419383,0.0025066652,9.8680546e-05,0.000953662,5.883692e-05,0.00057598535
114,0.0045403456,0.002884697,9.49355e-05,0.00092647405,7.839402e-05,0.0005558453
115,0.0054700533,0.003719092,9.41512e-05,0.0009382081,0.00014947157,0.0005691305
116,0.0047955005,0.0030644054,9.579733e-05,0.0008962926,0.00013668776,0.0006023176
117,0.0040679183,0.0023657747,9.752484e-05,0.00089576235,0.00015393645,0.00055491994
118,0.0047280923,0.003022575,9.4214774e-05,0.0008904013,0.00012327616,0.0005976247
119,0.0046313433,0.003038336,9.544317e-05,0.00086744386,3.9867442e-05,0.00059025246
120,0.0044576568,0.0027886396,9.675538e-05,0.0008898431,9.573391e-05,0.00058668474
121,0.0046793087,0.002987544,9.749488e-05,0.0008885869,0.00015023047,0.0005554523
122,0.0041802553,0.0025313562,9.522937e-05,0.00085039675,8.153959e-05,0.00062173326
123,0.004043171,0.002617849,9.304159e-05,0.0007500941,4.108539e-05,0.000541101
124,0.0041309744,0.0027262347,8.882661e-05,0.0007270828,5.803517e-05,0.0005307947
125,0.00483308,0.0033084971,9.0274996e-05,0.0007452924,4.6458263e-05,0.0006425573
126,0.004035311,0.0026463557,9.0192836e-05,0.0006949427,6.417901e-05,0.0005396402
127,0.0033879925,0.0020052476,9.749107e-05,0.0007119608,3.339892e-05,0.00053989416
128,0.0043370114,0.0029417756,9.090591e-05,0.0006867862,5.2925727e-05,0.00056461786
129,0.003665079,0.0023088828,8.974794e-05,0.0006732252,6.839199e-05,0.00052483095
130,0.0035952267,0.0022657965,9.150683e-05,0.0006482223,6.625494e-05,0.0005234459
131,0.0037925085,0.0024745374,8.951037e-05,0.0006359682,6.991711e-05,0.0005225756
132,0.00394248,0.0026469338,9.0041496e-05,0.00062937365,5.6192475e-05,0.0005199384
133,0.0037190258,0.0024535835,8.870007e-05,0.0006118107,4.825907e-05,0.0005166724
134,0.003821622,0.0025080098,9.1389345e-05,0.00062560453,1.9694071e-05,0.0005769243
135,0.0036393192,0.0024072141,8.980995e-05,0.0005960028,3.696927e-05,0.0005093229
136,0.003996087,0.0027947957,9.09981e-05,0.00056805945,3.331733e-05,0.0005089163
137,0.0036709157,0.0024709152,9.2025635e-05,0.0005540544,1.6111018e-05,0.0005378096
138,0.0034302175,0.0022606335,8.4316365e-05,0.0005540105,1.3603235e-05,0.000517654
139,0.0032668412,0.0020164563,9.174838e-05,0.0005487988,6.4329106e-05,0.0005455086
140,0.003833367,0.002481073,8.954662e-05,0.000588775,3.0126092e-05,0.00064384623
141,0.0032758662,0.0021601396,8.896721e-05,0.00050848315,1.9740719e-05,0.0004985356
142,0.0038394073,0.0026428082,7.672486e-05,0.0005115617,7.3702635e-05,0.00053460966
143,0.0037928526,0.002693785,8.67523e-05,0.00047709903,3.5852627e-05,0.0004993637
144,0.0035712663,0.0023702653,8.707965e-05,0.0004904597,1.435199e-05,0.00060910976
145,0.003803245,0.002710216,8.716779e-05,0.0004611835,3.528722e-05,0.00050939067
146,0.002965226,0.0018928878,8.894704e-05,0.00046369262,1.4970405e-05,0.0005047283
147,0.003712262,0.0026547129,8.165445e-05,0.00044781252,2.9199226e-05,0.00049888296
148,0.0036469463,0.0025737279,8.496618e-05,0.00044293716,5.330578e-06,0.00053998444
149,0.0035565838,0.002478606,8.5556676e-05,0.00044754357,1.1052226e-05,0.00053382525
150,0.0033767615,0.0023315803,8.355299e-05,0.0004198201,4.6602523e-05,0.00049520563
151,0.0031639999,0.002151297,8.423852e-05,0.00041119754,3.0455174e-05,0.0004868117
152,0.0034624357,0.0024268713,7.986318e-05,0.00041218856,8.4966805e-06,0.00053501583
153,0.0035384318,0.00253177,8.759748e-05,0.00042258852,6.9246644e-06,0.0004895512
154,0.0031930562,0.0021734245,8.327812e-05,0.00040594346,3.4707322e-05,0.0004957027
155,0.0025774792,0.0016009045,8.736016e-05,0.0003843439,1.0613777e-05,0.00049425685
156,0.0030286831,0.0020295023,8.576251e-05,0.00038794987,2.447529e-05,0.00050099316
157,0.0029817345,0.00200042,8.190367e-05,0.0003666947,3.72527e-05,0.00049546326
158,0.0030669337,0.0019699102,8.684879e-05,0.00042417712,8.113818e-05,0.00050485926
159,0.0033690995,0.00225127,8.154051e-05,0.00037969725,5.970113e-05,0.00059689046
160,0.003216883,0.0021275615,8.1580525e-05,0.00036859408,7.466983e-05,0.00056447694
161,0.0032943152,0.0022240367,8.224288e-05,0.0003985112,9.5077834e-05,0.00049444666
162,0.0031146607,0.0021149968,8.2350314e-05,0.0003708419,2.893571e-05,0.0005175359
163,0.0028206916,0.0019236675,8.605089e-05,0.00032803998,1.2196617e-05,0.00047073647
164,0.0030344028,0.0021099036,8.337221e-05,0.00033711165,1.7573893e-05,0.00048644136
165,0.0028924176,0.001952853,8.562366e-05,0.00033446585,2.409365e-05,0.0004953812
166,0.0030841473,0.0021253084,8.478038e-05,0.00035169057,4.618327e-05,0.00047618477
167,0.003016638,0.0021437698,8.052407e-05,0.0003186498,1.2484308e-05,0.0004612102
168,0.002973676,0.0020841167,8.522484e-05,0.0003205503,4.97118e-06,0.0004788129
169,0.003215073,0.0023005032,8.284905e-05,0.00032054583,2.6362533e-05,0.00048481236
170,0.0030627798,0.0021887717,8.243747e-05,0.0003115046,5.1349257e-06,0.0004749312
171,0.0031317587,0.0021787975,8.1662256e-05,0.00033708022,8.392354e-05,0.000450295
172,0.002949588,0.0020872105,8.2294064e-05,0.0003130706,1.4632931e-05,0.00045237987
173,0.0032670638,0.0024248918,7.6651275e-05,0.00030034644,1.9196503e-05,0.00044597764
174,0.0023760428,0.0015381947,8.875028e-05,0.00029457564,8.720008e-06,0.00044580208
175,0.0025547037,0.001728655,8.3283034e-05,0.00029195074,4.482097e-06,0.00044633294
176,0.002858101,0.0020167073,8.31807e-05,0.00029394042,2.7468248e-05,0.0004368044
177,0.0028912502,0.0019383376,8.169499e-05,0.0003264796,7.553722e-05,0.00046920072
178,0.0027348476,0.0017530259,8.296059e-05,0.00034783914,0.00012438574,0.00042663625
179,0.0033869036,0.0025886649,7.882385e-05,0.00027902224,4.7164626e-06,0.00043567625
180,0.0026812071,0.0018452056,7.879825e-05,0.00028800336,3.4109922e-05,0.00043509007
181,0.0029639355,0.0021135728,7.8527795e-05,0.00029214262,2.9229674e-05,0.00045046257
182,0.002607811,0.0018148202,8.5415246e-05,0.00027090553,7.258784e-06,0.00042941107
183,0.0026637993,0.0018705502,8.423227e-05,0.0002747835,9.829723e-06,0.00042440364
184,0.0024885687,0.0016687767,8.6060856e-05,0.00027795517,2.7628774e-05,0.00042814694
185,0.0031549553,0.0022587024,8.5635e-05,0.00032390308,7.433352e-05,0.00041238125
186,0.0031031054,0.0021835873,8.036089e-05,0.00033183626,0.00010612194,0.0004011991
187,0.0030408155,0.0021242981,8.1382095e-05,0.00030829967,0.000103197846,0.00042363783
188,0.0030429552,0.0020955356,8.005071e-05,0.00031047367,0.00013523124,0.00042166392
189,0.0029362568,0.0019654476,8.230593e-05,0.0003497499,0.00014044793,0.0003983056
190,0.003069095,0.0019790374,8.2092156e-05,0.00039597997,0.00021128306,0.0004007024
191,0.0028816017,0.0019745743,8.2579165e-05,0.00033135992,0.00010094094,0.00039214722
192,0.0027390262,0.0018257892,8.520884e-05,0.00029737168,0.00010062033,0.00043003625
193,0.002672802,0.0018659746,8.3686326e-05,0.00026776845,6.129792e-05,0.00039407465
194,0.0030118832,0.0022783033,7.596804e-05,0.00024784665,2.8704875e-05,0.00038106056
195,0.002466634,0.0017380367,8.1053244e-05,0.0002489043,1.20274435e-05,0.00038661214
196,0.002661435,0.0019488708,7.9290134e-05,0.0002513971,1.739661e-05,0.00036448013
197,0.0028144633,0.001966356,8.295979e-05,0.00028895328,9.363629e-05,0.00038255777
198,0.0028619503,0.0020011964,8.199973e-05,0.0002731915,6.0877283e-05,0.00044468546
199,0.0025135865,0.0016087511,7.990325e-05,0.0002833865,6.1739855e-05,0.00047980563
200,0.0023423815,0.0015756243,8.5504864e-05,0.00025126897,2.407336e-05,0.00040590996
201,0.0027918667,0.0020200128,7.991426e-05,0.00025802164,6.2799634e-05,0.00037111837
202,0.0032312728,0.002476238,7.441952e-05,0.00024810404,6.3614476e-05,0.000368897
203,0.002697481,0.0020099045,8.179737e-05,0.00023791913,2.3524764e-05,0.00034433522
204,0.0023761538,0.0015673903,8.544137e-05,0.00027030337,0.00011754474,0.00033547415
205,0.0029312768,0.0020274199,7.7349716e-05,0.00033160948,0.00015667664,0.00033822094
206,0.002871027,0.0020272112,8.266491e-05,0.0003004534,0.00013262719,0.00032807025
207,0.0026791114,0.0020204312,8.2299666e-05,0.00022421531,1.5412905e-05,0.00033675227
208,0.0023900948,0.0017279381,8.42058e-05,0.00022503239,1.2173683e-05,0.00034074477
209,0.002474828,0.001714808,8.038139e-05,0.000256799,6.367337e-05,0.0003591661
210,0.0026235727,0.0018418531,7.992872e-05,0.0002905841,8.817944e-05,0.00032302743
211,0.002671628,0.0018624,8.11911e-05,0.00027460523,0.00013975722,0.00031367445
212,0.0029014542,0.0020527763,8.06724e-05,0.00030966426,0.00013705585,0.00032128562
213,0.0023784447,0.0017440942,8.020634e-05,0.00021763638,2.1967813e-05,0.00031453997
214,0.002385252,0.0017616329,7.930878e-05,0.00020976373,1.7334265e-05,0.00031721214
215,0.0024820673,0.0018054948,7.9242775e-05,0.00022961832,1.8420935e-05,0.00034929055
216,0.0025414699,0.0018586855,8.1248756e-05,0.0002314397,1.9744737e-05,0.00035035115
217,0.0024492296,0.0017069217,8.520742e-05,0.0002571346,5.7857113e-05,0.0003421087
218,0.0022718692,0.001654644,8.303087e-05,0.00021140031,5.5597643e-06,0.0003172342
219,0.0022476453,0.0016303988,8.112857e-05,0.00021244817,2.1511009e-05,0.0003021588
220,0.0024463723,0.001793558,8.078921e-05,0.00022703182,3.8431655e-05,0.0003065616
221,0.0025208897,0.0019175377,7.7300916e-05,0.00020424424,1.9566161e-05,0.00030224078
222,0.0021481742,0.001495805,8.2650775e-05,0.00022076731,4.0810133e-05,0.00030814114
223,0.0026054368,0.0020044402,8.246584e-05,0.00020424408,1.6885137e-05,0.00029740168
224,0.0022886852,0.0015794218,8.399416e-05,0.00023089886,5.0232775e-05,0.00034413775
225,0.0021166843,0.0014882669,8.177521e-05,0.00020876627,2.1667563e-05,0.00031620852
226,0.0022204935,0.0016077417,7.257635e-05,0.00021170187,3.505362e-05,0.00029341987
227,0.0023284142,0.0017281828,7.2251205e-05,0.00019349459,1.5795107e-05,0.00031869055
228,0.0025152974,0.0018284183,7.422409e-05,0.00023778154,7.670429e-05,0.00029816898
229,0.00219875,0.0015317568,7.858048e-05,0.00024518094,5.5188364e-05,0.00028804308
230,0.0029565545,0.00221558,7.408226e-05,0.00024906616,6.7261964e-05,0.00035056417
231,0.0018977455,0.0013276079,8.620694e-05,0.00019191494,1.06156585e-05,0.0002814001
232,0.0021831507,0.0016054544,7.694268e-05,0.00019365994,6.1520327e-06,0.00030094179
233,0.002348953,0.0017042584,7.7767254e-05,0.00021395582,2.3005672e-05,0.00032996567
234,0.0026041514,0.002034632,7.2989365e-05,0.00019596975,2.3531667e-05,0.00027702842
235,0.0023380383,0.0017763952,8.0513295e-05,0.00019232128,1.8583976e-05,0.00027022444
236,0.0023098579,0.0017593913,7.6134835e-05,0.00018571399,2.1633216e-05,0.0002669845
237,0.0019140067,0.0013613029,7.949082e-05,0.00018585195,1.2910131e-05,0.0002744508
238,0.0020768663,0.0015065909,7.4831485e-05,0.00018256623,1.510107e-05,0.00029777666
239,0.002436317,0.0018587359,7.4906995e-05,0.00019617852,2.751813e-05,0.00027897753
240,0.0019635574,0.0014087802,8.202361e-05,0.00018013391,7.5037756e-06,0.00028511585
241,0.002279448,0.001650038,7.385412e-05,0.00021519017,5.1350027e-05,0.0002890157
242,0.0023956741,0.0016974749,7.3624426e-05,0.00024992012,9.843161e-05,0.00027622335
243,0.0023700125,0.0018346937,7.4095886e-05,0.00017826581,2.2203883e-05,0.00026075318
244,0.002408384,0.0017744052,7.512501e-05,0.0002055224,8.184353e-05,0.00027148804
245,0.0021163092,0.0015345041,8.210194e-05,0.00019503094,3.9994633e-05,0.00026467768
246,0.0027478472,0.0021356451,8.0768856e-05,0.00020432,4.1236886e-05,0.00028587636
247,0.0028091809,0.0020456014,7.4984666e-05,0.0002715517,9.700883e-05,0.0003200342
248,0.002082844,0.0014605136,8.337543e-05,0.00020547304,5.2345964e-05,0.00028113608
249,0.002298128,0.0016716821,7.438351e-05,0.00021367572,3.4179124e-05,0.00030420744
250,0.0026089486,0.0020316688,7.102795e-05,0.00017928044,2.63006e-05,0.0003006709
251,0.0018960926,0.0013842018,7.833192e-05,0.00016393774,1.1023311e-05,0.00025859775
252,0.0022237462,0.001678024,7.8557205e-05,0.00017888632,4.251473e-05,0.00024576392
253,0.0021224956,0.00161879,7.304053e-05,0.00016974412,1.6028014e-05,0.00024489273
254,0.0021045387,0.0015742308,7.212342e-05,0.0001735541,2.6422364e-05,0.0002582079
255,0.0025142534,0.0020127161,7.1759685e-05,0.00017189035,1.626567e-05,0.00024162148
256,0.0024380335,0.0019504955,7.295758e-05,0.00016211138,1.0862476e-05,0.0002416067
257,0.002345446,0.0017481735,7.781145e-05,0.00018352996,1.7478356e-05,0.00031845277
258,0.0024232692,0.0017808017,7.1213675e-05,0.00020566134,5.4062344e-05,0.00031153025
259,0.0022971756,0.0018036598,6.926688e-05,0.00016655374,1.7869404e-05,0.00023982566
260,0.0021237247,0.0015510585,7.219971e-05,0.00017121702,4.913516e-05,0.0002801143
261,0.0019753359,0.0013979599,7.5441865e-05,0.00019560367,6.214183e-05,0.00024418865
262,0.0024944954,0.0017727684,7.2803414e-05,0.0002821855,0.00011359186,0.00025314622
263,0.002560252,0.0020154698,7.345224e-05,0.0001828637,4.3177864e-05,0.0002452885
264,0.0022985355,0.0018141994,7.163912e-05,0.00016573872,8.399589e-06,0.00023855868
265,0.0022190702,0.0016867772,6.900271e-05,0.00016955155,2.373681e-05,0.00027000206
266,0.0021576225,0.001685265,7.1801885e-05,0.00015297027,9.334098e-06,0.00023825109
267,0.0021367788,0.0016310177,7.482471e-05,0.00016397172,1.9594403e-05,0.0002473701
268,0.002308887,0.0017583153,7.029027e-05,0.00017008546,1.4089243e-05,0.00029610674
269,0.002259588,0.0017552498,7.576812e-05,0.00017080986,2.2022017e-05,0.00023573826
270,0.0021701092,0.001615778,7.9366866e-05,0.00017847336,3.7955033e-05,0.00025853602
271,0.0021070065,0.0016421727,7.094214e-05,0.00015206024,9.411677e-06,0.00023241967
272,0.0022128087,0.0017197909,6.7918605e-05,0.00016260966,2.2490252e-05,0.00023999944
273,0.0022620843,0.0017000845,7.210631e-05,0.00019606714,6.3020736e-05,0.00023080563
274,0.0020708963,0.0014850132,7.273261e-05,0.00020192894,5.586791e-05,0.00025535366
275,0.0023599262,0.0018067564,7.275752e-05,0.0001670776,4.284156e-05,0.00027049315
276,0.001883457,0.0014176448,7.214025e-05,0.000157286,1.0288777e-05,0.00022609707
277,0.0020718814,0.0015990543,7.1636954e-05,0.00015077405,2.095954e-05,0.00022945667
278,0.0022113025,0.0017046195,6.744758e-05,0.00017152088,3.1672414e-05,0.0002360422
279,0.001928397,0.0014731676,6.547825e-05,0.00014715335,1.3728916e-05,0.00022886894
280,0.0019167947,0.0014388078,7.002728e-05,0.00015428157,2.71574e-05,0.00022652061
281,0.0019788386,0.0014887286,6.605165e-05,0.00015011142,2.238309e-05,0.00025156373
282,0.0019114618,0.0013375622,7.271477e-05,0.0001914544,8.6805914e-05,0.00022292451
283,0.0021325517,0.0015404673,7.33659e-05,0.000196904,7.975495e-05,0.00024205958
284,0.0024723327,0.0017834693,6.947052e-05,0.00025157645,0.00013889316,0.0002289231
285,0.0020501143,0.0015479628,6.858714e-05,0.0001534665,4.944137e-05,0.00023065635
286,0.0021165968,0.0016562684,7.259423e-05,0.0001469879,1.9190971e-05,0.00022155538
287,0.0019769282,0.0015148777,6.59701e-05,0.00014156976,1.4833678e-05,0.00023967713
288,0.0020733976,0.0015861369,6.7352055e-05,0.00015969235,3.8067374e-05,0.00022214888
289,0.0021550385,0.0015788244,6.4182954e-05,0.00020724915,7.6013726e-05,0.00022876836
290,0.0022881525,0.0018243173,6.439833e-05,0.00014318497,1.9073588e-05,0.00023717828
291,0.0020330977,0.0015579745,6.836114e-05,0.00015564071,2.7250186e-05,0.00022387106
292,0.002006648,0.0015588873,6.4024796e-05,0.00014556797,2.0367936e-05,0.00021780003
293,0.0017167567,0.0012524107,7.005053e-05,0.00014252444,1.5806268e-05,0.00023596473
294,0.002018557,0.0016040372,6.0786853e-05,0.00013148812,1.1317533e-05,0.00021092698
295,0.0018285889,0.0013921895,6.9987706e-05,0.00013548625,1.0619182e-05,0.00022030622
296,0.002175117,0.0016716712,6.366214e-05,0.0001641738,5.1209005e-05,0.00022440072
297,0.001721414,0.001249505,6.3174644e-05,0.00013609041,1.0160418e-05,0.00026248355
298,0.0021861123,0.0017084414,6.459584e-05,0.0001624458,2.4893623e-05,0.0002257357
299,0.0019856277,0.0015433377,6.318807e-05,0.00013155985,1.1274045e-05,0.00023626794
300,0.0018242323,0.0014046942,6.5989996e-05,0.00012985748,1.6366366e-05,0.00020732422
301,0.001903873,0.0014748286,6.30081e-05,0.00013343479,1.3324098e-05,0.00021927754
302,0.0019487427,0.0015121135,6.855493e-05,0.00013541366,1.628555e-05,0.00021637502
303,0.001886092,0.001462667,6.306414e-05,0.00012984115,9.205964e-06,0.00022131368
304,0.0014684793,0.0010301579,6.822523e-05,0.00013415281,1.4135376e-05,0.00022180802
305,0.0018612364,0.0013769111,6.424764e-05,0.00015235954,3.0936e-05,0.0002367821
306,0.0020401918,0.0015977622,6.427453e-05,0.00012883119,1.7255468e-05,0.00023206844
307,0.0019953237,0.0014582903,6.425861e-05,0.000174242,2.6402631e-05,0.0002721301
308,0.0020935428,0.0016168264,6.4152904e-05,0.00013941756,2.4090272e-05,0.0002490556
309,0.0021093478,0.0016830256,6.0867605e-05,0.00013235305,3.1670676e-05,0.00020143097
310,0.0019962871,0.0014977941,6.5790766e-05,0.00013936557,5.680332e-05,0.0002365335
