# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.151469442993402481e-02 1.074476838111877441e-01 1.441646069288253784e-01 5.074989795684814453e-02 1.349090039730072021e-01 1.214019674807786942e-02 1.074476838111877441e-01 1.441646069288253784e-01 5.074989795684814453e-02 1.349090039730072021e-01 1.269211649894714355e+00
1.000000000000000000e+03 1.539660501293838024e-03 2.238006517291069031e-02 2.176319807767868042e-02 4.877377359662204981e-04 3.743946552276611328e-02 1.399171422235667706e-03 2.238006517291069031e-02 2.176319807767868042e-02 4.877377359662204981e-04 3.743946552276611328e-02 5.967102050781250000e-01
2.000000000000000000e+03 8.943244465626776218e-04 2.240509912371635437e-02 1.341518852859735489e-02 4.442323115654289722e-04 2.752167917788028717e-02 8.414380135945975780e-04 2.240509912371635437e-02 1.341518852859735489e-02 4.442323115654289722e-04 2.752167917788028717e-02 5.290697216987609863e-01
3.000000000000000000e+03 7.430194527842104435e-04 2.201203815639019012e-02 1.127361319959163666e-02 6.473183748312294483e-04 2.706820145249366760e-02 6.408081972040235996e-04 2.201203815639019012e-02 1.127361319959163666e-02 6.473183748312294483e-04 2.706820145249366760e-02 5.150151848793029785e-01
4.000000000000000000e+03 9.271299932152032852e-04 2.215205505490303040e-02 9.824855253100395203e-03 6.171556888148188591e-04 2.320560440421104431e-02 8.061990374699234962e-04 2.215205505490303040e-02 9.824855253100395203e-03 6.171556888148188591e-04 2.320560440421104431e-02 5.010802149772644043e-01
5.000000000000000000e+03 1.415605889633297920e-03 2.194447256624698639e-02 8.826766163110733032e-03 3.544749924913048744e-03 2.304015308618545532e-02 1.355633605271577835e-03 2.194447256624698639e-02 8.826766163110733032e-03 3.544749924913048744e-03 2.304015308618545532e-02 5.019940137863159180e-01
6.000000000000000000e+03 4.632337659131735563e-04 2.116378396749496460e-02 8.231610991060733795e-03 4.675305681303143501e-04 2.106394991278648376e-02 4.691325593739748001e-04 2.116378396749496460e-02 8.231610991060733795e-03 4.675305681303143501e-04 2.106394991278648376e-02 4.866415262222290039e-01
7.000000000000000000e+03 4.197361879050731659e-03 2.078270353376865387e-02 8.129114285111427307e-03 2.441368298605084419e-03 2.074854075908660889e-02 4.754013381898403168e-03 2.078270353376865387e-02 8.129114285111427307e-03 2.441368298605084419e-03 2.074854075908660889e-02 4.849627912044525146e-01
8.000000000000000000e+03 6.681473460048437119e-03 2.001209557056427002e-02 7.879504933953285217e-03 1.167068956419825554e-03 2.296064980328083038e-02 6.042034830898046494e-03 2.001209557056427002e-02 7.879504933953285217e-03 1.167068956419825554e-03 2.296064980328083038e-02 4.856765568256378174e-01
9.000000000000000000e+03 2.837014908436685801e-04 2.036415599286556244e-02 7.621321827173233032e-03 4.459990595933049917e-04 2.061268314719200134e-02 2.929527545347809792e-04 2.036415599286556244e-02 7.621321827173233032e-03 4.459990595933049917e-04 2.061268314719200134e-02 4.795984923839569092e-01
