x,y,t,u_pred,k_pred
0.07936508,0.015873017,0.0,0.0007131994,0.00037329298
0.0952381,0.015873017,0.0,-0.00067332387,0.00037377674
0.11111111,0.015873017,0.0,-0.0023062527,0.00037435078
0.12698413,0.015873017,0.0,-0.0040122867,0.000374956
0.14285715,0.015873017,0.0,-0.0055285394,0.0003754984
0.15873016,0.015873017,0.0,-0.006480217,0.00037584116
0.17460318,0.015873017,0.0,-0.0063426793,0.00037579157
0.1904762,0.015873017,0.0,-0.004400283,0.0003750944
0.20634921,0.015873017,0.0,0.0002886355,0.00037344088
0.22222222,0.015873017,0.0,0.008893877,0.00037051344
0.23809524,0.015873017,0.0,0.022716045,0.00036609438
0.25396827,0.015873017,0.0,0.042932272,0.0003602331
0.26984128,0.015873017,0.0,0.07019074,0.00035339766
0.2857143,0.015873017,0.0,0.10430607,0.00034644522
0.3015873,0.015873017,0.0,0.14457825,0.0003403445
0.31746033,0.015873017,0.0,0.19108695,0.00033590724
0.33333334,0.015873017,0.0,0.24615747,0.0003340591
0.34920636,0.015873017,0.0,0.31390724,0.00033704203
0.36507937,0.015873017,0.0,0.39640066,0.0003513396
0.3809524,0.015873017,0.0,0.48939684,0.00039536884
0.3968254,0.015873017,0.0,0.584195,0.0004999622
0.41269842,0.015873017,0.0,0.67471397,0.0006457183
0.42857143,0.015873017,0.0,0.7603723,0.0007981717
0.44444445,0.015873017,0.0,0.8419304,0.0008038012
0.46031746,0.015873017,0.0,0.9153725,0.00065879466
0.47619048,0.015873017,0.0,0.970013,0.00055506115
0.4920635,0.015873017,0.0,0.9962466,0.00051515887
0.50793654,0.015873017,0.0,0.9934789,0.0005190618
0.52380955,0.015873017,0.0,0.9652008,0.00056310336
0.53968257,0.015873017,0.0,0.91393185,0.0006618349
0.5555556,0.015873017,0.0,0.8443403,0.000800278
0.5714286,0.015873017,0.0,0.7649323,0.00080487784
0.5873016,0.015873017,0.0,0.6831106,0.0006598066
0.6031746,0.015873017,0.0,0.5990071,0.00052235485
0.61904764,0.015873017,0.0,0.5053059,0.00040793797
0.63492066,0.015873017,0.0,0.40032426,0.00035244378
0.6507937,0.015873017,0.0,0.3027822,0.00033611196
0.6666667,0.015873017,0.0,0.22803107,0.00033426384
0.6825397,0.015873017,0.0,0.17251393,0.0003373568
0.6984127,0.015873017,0.0,0.12931868,0.00034239987
0.71428573,0.015873017,0.0,0.095531315,0.00034807093
0.73015875,0.015873017,0.0,0.069967836,0.00035344885
0.74603176,0.015873017,0.0,0.051101893,0.00035805933
0.7619048,0.015873017,0.0,0.037219435,0.0003618189
0.7777778,0.015873017,0.0,0.026911288,0.00036482053
0.7936508,0.015873017,0.0,0.019180864,0.0003671921
0.8095238,0.015873017,0.0,0.013347834,0.00036905205
0.82539684,0.015873017,0.0,0.008940488,0.00037049816
0.84126985,0.015873017,0.0,0.005619079,0.00037161136
0.85714287,0.015873017,0.0,0.003132373,0.0003724581
0.8730159,0.015873017,0.0,0.0012919605,0.0003730923
0.8888889,0.015873017,0.0,-4.592538e-05,0.00037355747
0.9047619,0.015873017,0.0,-0.0009895265,0.00037388733
0.9206349,0.015873017,0.0,-0.0016200244,0.0003741089
0.93650794,0.015873017,0.0,-0.0019969046,0.00037424147
0.95238096,0.015873017,0.0,-0.0021623075,0.0003742998
0.96825397,0.015873017,0.0,-0.0021436512,0.0003742932
0.984127,0.015873017,0.0,-0.0019518435,0.0003742257
1.0,0.015873017,0.0,-0.0015814602,0.00037409522
0.0,0.031746034,0.0,0.0028851628,0.00037254268
0.015873017,0.031746034,0.0,0.0028544962,0.00037255348
0.031746034,0.031746034,0.0,0.002769798,0.00037258273
0.04761905,0.031746034,0.0,0.0024501681,0.00037269245
0.06349207,0.031746034,0.0,0.001788646,0.00037292056
0.07936508,0.031746034,0.0,0.00074890256,0.00037328058
0.0952381,0.031746034,0.0,-0.0006375909,0.00037376428
0.11111111,0.031746034,0.0,-0.0022704303,0.000374338
0.12698413,0.031746034,0.0,-0.003975004,0.0003749426
0.14285715,0.031746034,0.0,-0.005488634,0.0003754841
0.15873016,0.031746034,0.0,-0.006434977,0.00037582483
0.17460318,0.031746034,0.0,-0.0062895715,0.00037577268
0.1904762,0.031746034,0.0,-0.0043373704,0.00037507177
0.20634921,0.031746034,0.0,0.00036266446,0.00037341498
0.22222222,0.031746034,0.0,0.00897789,0.00037048548
0.23809524,0.031746034,0.0,0.022806883,0.00036606655
0.25396827,0.031746034,0.0,0.043024093,0.0003602083
0.26984128,0.031746034,0.0,0.07027714,0.00035337798
0.2857143,0.031746034,0.0,0.104380235,0.00034643183
0.3015873,0.031746034,0.0,0.14463878,0.0003403369
0.31746033,0.031746034,0.0,0.19113533,0.00033590404
0.33333334,0.031746034,0.0,0.24619606,0.0003340591
0.34920636,0.031746034,0.0,0.3139359,0.0003370448
0.36507937,0.031746034,0.0,0.39641944,0.0003513448
0.3809524,0.031746034,0.0,0.4894158,0.00039538252
0.3968254,0.031746034,0.0,0.5842385,0.00050002616
0.41269842,0.031746034,0.0,0.6748127,0.0006458829
0.42857143,0.031746034,0.0,0.76054585,0.0007984365
0.44444445,0.031746034,0.0,0.84216857,0.0008034602
0.46031746,0.031746034,0.0,0.9156307,0.00065825094
0.47619048,0.031746034,0.0,0.9702369,0.0005546924
0.4920635,0.031746034,0.0,0.9964216,0.0005149142
0.50793654,0.031746034,0.0,0.99362326,0.000518857
0.52380955,0.031746034,0.0,0.9653213,0.0005628991
0.53968257,0.031746034,0.0,0.91402817,0.0006616312
0.5555556,0.031746034,0.0,0.8444376,0.0008001323
0.5714286,0.031746034,0.0,0.76505435,0.0008050492
0.5873016,0.031746034,0.0,0.68323624,0.0006600191
0.6031746,0.031746034,0.0,0.59912264,0.000522534
0.61904764,0.031746034,0.0,0.5054848,0.0004080901
0.63492066,0.031746034,0.0,0.4006062,0.00035252518
0.6507937,0.031746034,0.0,0.30306405,0.00033613286
0.6666667,0.031746034,0.0,0.22822145,0.00033425965
0.6825397,0.031746034,0.0,0.1726102,0.00033734814
0.6984127,0.031746034,0.0,0.12936667,0.00034239268
0.71428573,0.031746034,0.0,0.09556994,0.0003480636
0.73015875,0.031746034,0.0,0.070013374,0.00035343828
0.74603176,0.031746034,0.0,0.051154047,0.0003580459
0.7619048,0.031746034,0.0,0.037272304,0.00036180412
0.7777778,0.031746034,0.0,0.02695933,0.0003648061
0.7936508,0.031746034,0.0,0.01921907,0.00036718007
0.8095238,0.031746034,0.0,0.013374239,0.00036904347
0.82539684,0.031746034,0.0,0.008954436,0.0003704934
0.84126985,0.031746034,0.0,0.005620688,0.00037161083
0.85714287,0.031746034,0.0,0.0031237304,0.0003724613
0.8730159,0.031746034,0.0,0.0012747347,0.0003730983
0.8888889,0.031746034,0.0,-6.893277e-05,0.00037356545
0.9047619,0.031746034,0.0,-0.0010154545,0.0003738966
0.9206349,0.031746034,0.0,-0.0016460717,0.00037411795
0.93650794,0.031746034,0.0,-0.0020206273,0.00037425003
0.95238096,0.031746034,0.0,-0.0021815598,0.00037430678
0.96825397,0.031746034,0.0,-0.0021561682,0.00037429784
0.984127,0.031746034,0.0,-0.0019560754,0.00037422727
1.0,0.031746034,0.0,-0.0015759766,0.00037409327
0.0,0.04761905,0.0,0.0028904378,0.0003725411
0.015873017,0.04761905,0.0,0.0028786957,0.00037254518
0.031746034,0.04761905,0.0,0.0028062463,0.00037257015
0.04761905,0.04761905,0.0,0.002494663,0.00037267723
0.06349207,0.04761905,0.0,0.0018371046,0.0003729039
0.07936508,0.04761905,0.0,0.0007995367,0.0003732632
0.0952381,0.04761905,0.0,-0.00058585405,0.00037374595
0.11111111,0.04761905,0.0,-0.0022172928,0.00037431918
0.12698413,0.04761905,0.0,-0.0039199293,0.00037492302
0.14285715,0.04761905,0.0,-0.005429536,0.00037546307
0.15873016,0.04761905,0.0,-0.006369859,0.00037580144
0.17460318,0.04761905,0.0,-0.00621596,0.00037574585
0.1904762,0.04761905,0.0,-0.0042538345,0.00037504206
0.20634921,0.04761905,0.0,0.00045749545,0.00037338203
0.22222222,0.04761905,0.0,0.009083569,0.0003704505
0.23809524,0.04761905,0.0,0.022919774,0.00036603195
0.25396827,0.04761905,0.0,0.04313886,0.000360177
0.26984128,0.04761905,0.0,0.0703865,0.00035335295
0.2857143,0.04761905,0.0,0.10447842,0.00034641442
0.3015873,0.04761905,0.0,0.14472352,0.0003403264
0.31746033,0.04761905,0.0,0.19120853,0.00033589927
0.33333334,0.04761905,0.0,0.24626046,0.00033405927
0.34920636,0.04761905,0.0,0.31399176,0.00033705006
0.36507937,0.04761905,0.0,0.39646867,0.0003513583
0.3809524,0.04761905,0.0,0.48946938,0.0003954217
0.3968254,0.04761905,0.0,0.5843228,0.0005001498
0.41269842,0.04761905,0.0,0.6749604,0.0006461289
0.42857143,0.04761905,0.0,0.76077855,0.00079879083
0.44444445,0.04761905,0.0,0.8424767,0.00080301677
0.46031746,0.04761905,0.0,0.91596437,0.00065754884
0.47619048,0.04761905,0.0,0.97053504,0.00055420236
0.4920635,0.04761905,0.0,0.9966681,0.00051457074
0.50793654,0.04761905,0.0,0.9938382,0.00051855145
0.52380955,0.04761905,0.0,0.96551156,0.00056257716
0.53968257,0.04761905,0.0,0.91419697,0.00066127465
0.5555556,0.04761905,0.0,0.8446083,0.00079987675
0.5714286,0.04761905,0.0,0.7652494,0.00080532377
0.5873016,0.04761905,0.0,0.68343425,0.0006603544
0.6031746,0.04761905,0.0,0.5993155,0.0005228335
0.61904764,0.04761905,0.0,0.5057508,0.0004083165
0.63492066,0.04761905,0.0,0.40098512,0.0003526348
0.6507937,0.04761905,0.0,0.30344367,0.00033616181
0.6666667,0.04761905,0.0,0.2284953,0.00033425368
0.6825397,0.04761905,0.0,0.17276785,0.00033733406
0.6984127,0.04761905,0.0,0.12945685,0.00034237967
0.71428573,0.04761905,0.0,0.09563699,0.00034805087
0.73015875,0.04761905,0.0,0.07007763,0.00035342385
0.74603176,0.04761905,0.0,0.051217765,0.00035802936
0.7619048,0.04761905,0.0,0.037331015,0.00036178762
0.7777778,0.04761905,0.0,0.027008206,0.00036479134
0.7936508,0.04761905,0.0,0.01925525,0.00036716877
0.8095238,0.04761905,0.0,0.013395935,0.00036903642
0.82539684,0.04761905,0.0,0.008961707,0.00037049092
0.84126985,0.04761905,0.0,0.005615324,0.0003716126
0.85714287,0.04761905,0.0,0.0031071603,0.00037246675
0.8730159,0.04761905,0.0,0.0012499392,0.0003731068
0.8888889,0.04761905,0.0,-9.9271536e-05,0.0003735761
0.9047619,0.04761905,0.0,-0.0010479987,0.00037390797
0.9206349,0.04761905,0.0,-0.0016776621,0.00037412916
0.93650794,0.04761905,0.0,-0.002048701,0.0003742598
0.95238096,0.04761905,0.0,-0.002203852,0.00037431435
0.96825397,0.04761905,0.0,-0.0021704137,0.00037430262
0.984127,0.04761905,0.0,-0.0019599497,0.00037422855
1.0,0.04761905,0.0,-0.0015679896,0.0003740904
0.0,0.06349207,0.0,0.0029068291,0.00037253546
0.015873017,0.06349207,0.0,0.0029132664,0.0003725335
0.031746034,0.06349207,0.0,0.0028538108,0.00037255386
0.04761905,0.06349207,0.0,0.0025503337,0.00037265793
0.06349207,0.06349207,0.0,0.0018980205,0.00037288282
0.07936508,0.06349207,0.0,0.00086310506,0.000373241
0.0952381,0.06349207,0.0,-0.00052025914,0.00037372307
0.11111111,0.06349207,0.0,-0.0021499991,0.00037429572
0.12698413,0.06349207,0.0,-0.003849119,0.00037489776
0.14285715,0.06349207,0.0,-0.0053539574,0.00037543577
0.15873016,0.06349207,0.0,-0.0062873065,0.00037577157
0.17460318,0.06349207,0.0,-0.006125033,0.0003757132
0.1904762,0.06349207,0.0,-0.0041516423,0.0003750055
0.20634921,0.06349207,0.0,0.0005710125,0.00037334263
0.22222222,0.06349207,0.0,0.009208053,0.0003704093
0.23809524,0.06349207,0.0,0.023051709,0.00036599126
0.25396827,0.06349207,0.0,0.04327309,0.00036014032
0.26984128,0.06349207,0.0,0.07051575,0.00035332306
0.2857143,0.06349207,0.0,0.10459693,0.0003463932
0.3015873,0.06349207,0.0,0.14482915,0.0003403133
0.31746033,0.06349207,0.0,0.1913029,0.00033589287
0.33333334,0.06349207,0.0,0.2463463,0.00033405892
0.34920636,0.06349207,0.0,0.31407022,0.00033705728
0.36507937,0.06349207,0.0,0.39654338,0.0003513788
0.3809524,0.06349207,0.0,0.4895526,0.00039548287
0.3968254,0.06349207,0.0,0.58444214,0.00050032506
0.41269842,0.06349207,0.0,0.67515147,0.0006464477
0.42857143,0.06349207,0.0,0.7610649,0.00079922436
0.44444445,0.06349207,0.0,0.84284806,0.000802478
0.46031746,0.06349207,0.0,0.91636693,0.0006567018
0.47619048,0.06349207,0.0,0.97090316,0.00055359857
0.4920635,0.06349207,0.0,0.9969816,0.0005141341
0.50793654,0.06349207,0.0,0.994118,0.0005181545
0.52380955,0.06349207,0.0,0.9657681,0.0005621435
0.53968257,0.06349207,0.0,0.91443384,0.00066077436
0.5555556,0.06349207,0.0,0.8448491,0.0007995136
0.5714286,0.06349207,0.0,0.765514,0.0008056938
0.5873016,0.06349207,0.0,0.6837021,0.00066080777
0.6031746,0.06349207,0.0,0.5995816,0.00052324653
0.61904764,0.06349207,0.0,0.50609875,0.0004086136
0.63492066,0.06349207,0.0,0.40145677,0.00035277187
0.6507937,0.06349207,0.0,0.30391693,0.00033619805
0.6666667,0.06349207,0.0,0.22884896,0.00033424617
0.6825397,0.06349207,0.0,0.17298469,0.00033731497
0.6984127,0.06349207,0.0,0.12958685,0.00034236113
0.71428573,0.06349207,0.0,0.09573093,0.00034803268
0.73015875,0.06349207,0.0,0.07015887,0.00035340484
0.74603176,0.06349207,0.0,0.051291972,0.0003580102
0.7619048,0.06349207,0.0,0.03739527,0.00036176955
0.7777778,0.06349207,0.0,0.027057976,0.00036477647
0.7936508,0.06349207,0.0,0.019288927,0.00036715812
0.8095238,0.06349207,0.0,0.013412982,0.00036903104
0.82539684,0.06349207,0.0,0.008962721,0.0003704906
0.84126985,0.06349207,0.0,0.0056022108,0.00037161697
0.85714287,0.06349207,0.0,0.003082782,0.0003724749
0.8730159,0.06349207,0.0,0.0012174547,0.00037311815
0.8888889,0.06349207,0.0,-0.00013652444,0.00037358908
0.9047619,0.06349207,0.0,-0.0010867417,0.00037392162
0.9206349,0.06349207,0.0,-0.0017144382,0.00037414214
0.93650794,0.06349207,0.0,-0.002080828,0.000374271
0.95238096,0.06349207,0.0,-0.0022286475,0.0003743233
0.96825397,0.06349207,0.0,-0.0021849573,0.00037430818
0.984127,0.06349207,0.0,-0.00196293,0.00037422957
1.0,0.06349207,0.0,-0.0015572608,0.0003740867
0.0,0.07936508,0.0,0.0029314458,0.00037252714
0.015873017,0.07936508,0.0,0.0029565394,0.00037251844
0.031746034,0.07936508,0.0,0.0029096901,0.00037253456
0.04761905,0.07936508,0.0,0.0026150048,0.00037263564
0.06349207,0.07936508,0.0,0.0019678771,0.00037285875
0.07936508,0.07936508,0.0,0.00093635917,0.00037321565
0.0952381,0.07936508,0.0,-0.0004438758,0.00037369624
0.11111111,0.07936508,0.0,-0.0020703971,0.00037426778
0.12698413,0.07936508,0.0,-0.003765434,0.000374868
0.14285715,0.07936508,0.0,-0.0052647293,0.00037540364
0.15873016,0.07936508,0.0,-0.006190747,0.0003757368
0.17460318,0.07936508,0.0,-0.006018311,0.00037567483
0.1904762,0.07936508,0.0,-0.0040341318,0.0003749638
0.20634921,0.07936508,0.0,0.0007004738,0.00037329757
0.22222222,0.07936508,0.0,0.009348482,0.00037036266
0.23809524,0.07936508,0.0,0.023200274,0.0003659457
0.25396827,0.07936508,0.0,0.043423474,0.00036009963
0.26984128,0.07936508,0.0,0.070661634,0.00035329003
0.2857143,0.07936508,0.0,0.104732394,0.00034636896
0.3015873,0.07936508,0.0,0.14495215,0.00034029776
0.31746033,0.07936508,0.0,0.19141455,0.00033588536
0.33333334,0.07936508,0.0,0.24644998,0.0003340591
0.34920636,0.07936508,0.0,0.3141677,0.00033706622
0.36507937,0.07936508,0.0,0.39663878,0.00035140506
0.3809524,0.07936508,0.0,0.489661,0.0003955625
0.3968254,0.07936508,0.0,0.58459306,0.00050054747
0.41269842,0.07936508,0.0,0.6753812,0.00064683025
0.42857143,0.07936508,0.0,0.7613989,0.00079972734
0.44444445,0.07936508,0.0,0.84327614,0.0008018531
0.46031746,0.07936508,0.0,0.91683185,0.0006557252
0.47619048,0.07936508,0.0,0.97133327,0.0005528945
0.4920635,0.07936508,0.0,0.99735546,0.00051361474
0.50793654,0.07936508,0.0,0.9944571,0.00051767426
0.52380955,0.07936508,0.0,0.96608543,0.00056160806
0.53968257,0.07936508,0.0,0.9147351,0.00066013884
0.5555556,0.07936508,0.0,0.84515595,0.00079904974
0.5714286,0.07936508,0.0,0.7658441,0.00080615276
0.5873016,0.07936508,0.0,0.6840346,0.0006613711
0.6031746,0.07936508,0.0,0.59991574,0.0005237658
0.61904764,0.07936508,0.0,0.50652325,0.00040897747
0.63492066,0.07936508,0.0,0.40201578,0.00035293534
0.6507937,0.07936508,0.0,0.3044789,0.00033624153
0.6666667,0.07936508,0.0,0.2292786,0.00033423695
0.6825397,0.07936508,0.0,0.17325762,0.00033729043
0.6984127,0.07936508,0.0,0.12975541,0.00034233675
0.71428573,0.07936508,0.0,0.09584978,0.00034801004
0.73015875,0.07936508,0.0,0.07025686,0.00035338255
0.74603176,0.07936508,0.0,0.051375896,0.00035798844
0.7619048,0.07936508,0.0,0.037463874,0.00036175016
0.7777778,0.07936508,0.0,0.027108878,0.00036476122
0.7936508,0.07936508,0.0,0.01932022,0.00036714852
0.8095238,0.07936508,0.0,0.013425201,0.000369027
0.82539684,0.07936508,0.0,0.008957654,0.0003704922
0.84126985,0.07936508,0.0,0.005582243,0.0003716241
0.85714287,0.07936508,0.0,0.0030513108,0.00037248607
0.8730159,0.07936508,0.0,0.0011776984,0.0003731318
0.8888889,0.07936508,0.0,-0.00018015504,0.00037360413
0.9047619,0.07936508,0.0,-0.0011312664,0.00037393704
0.9206349,0.07936508,0.0,-0.0017561615,0.00037415672
0.93650794,0.07936508,0.0,-0.0021160543,0.00037428367
0.95238096,0.07936508,0.0,-0.0022545755,0.00037433233
0.96825397,0.07936508,0.0,-0.0021996796,0.00037431312
0.984127,0.07936508,0.0,-0.0019638836,0.0003742301
1.0,0.07936508,0.0,-0.0015426576,0.00037408152
0.0,0.0952381,0.0,0.002963245,0.00037251614
0.015873017,0.0952381,0.0,0.0030057132,0.0003725016
0.031746034,0.0952381,0.0,0.0029717386,0.0003725133
0.04761905,0.0952381,0.0,0.0026857257,0.0003726114
0.06349207,0.0952381,0.0,0.0020450354,0.00037283218
0.07936508,0.0952381,0.0,0.0010182858,0.0003731873
0.0952381,0.0952381,0.0,-0.00035840273,0.0003736666
0.11111111,0.0952381,0.0,-0.0019808412,0.00037423577
0.12698413,0.0952381,0.0,-0.0036709309,0.00037483432
0.14285715,0.0952381,0.0,-0.005163878,0.00037536767
0.15873016,0.0952381,0.0,-0.006081432,0.0003756973
0.17460318,0.0952381,0.0,-0.005899161,0.00037563185
0.1904762,0.0952381,0.0,-0.0039032996,0.00037491714
0.20634921,0.0952381,0.0,0.00084373355,0.00037324775
0.22222222,0.0952381,0.0,0.0095024705,0.00037031187
0.23809524,0.0952381,0.0,0.02336216,0.00036589615
0.25396827,0.0952381,0.0,0.043587387,0.00036005498
0.26984128,0.0952381,0.0,0.07082081,0.00035325362
0.2857143,0.0952381,0.0,0.10488108,0.00034634248
0.3015873,0.0952381,0.0,0.14508821,0.00034028114
0.31746033,0.0952381,0.0,0.19154015,0.0003358772
0.33333334,0.0952381,0.0,0.24656749,0.00033405927
0.34920636,0.0952381,0.0,0.31427962,0.00033707666
0.36507937,0.0952381,0.0,0.3967509,0.00035143606
0.3809524,0.0952381,0.0,0.48979,0.00039565726
0.3968254,0.0952381,0.0,0.5847695,0.0005008069
0.41269842,0.0952381,0.0,0.6756437,0.0006472684
0.42857143,0.0952381,0.0,0.7617744,0.0008002901
0.44444445,0.0952381,0.0,0.84375465,0.00080114865
0.46031746,0.0952381,0.0,0.9173511,0.00065463607
0.47619048,0.0952381,0.0,0.97181916,0.0005521016
0.4920635,0.0952381,0.0,0.99778366,0.00051302154
0.50793654,0.0952381,0.0,0.9948499,0.00051711977
0.52380955,0.0952381,0.0,0.96645784,0.0005609802
0.53968257,0.0952381,0.0,0.91509473,0.00065938
0.5555556,0.0952381,0.0,0.84552336,0.0007984913
0.5714286,0.0952381,0.0,0.76623416,0.0008066916
0.5873016,0.0952381,0.0,0.6844262,0.0006620356
0.6031746,0.0952381,0.0,0.60031116,0.0005243811
0.61904764,0.0952381,0.0,0.50701773,0.0004094031
0.63492066,0.0952381,0.0,0.40265518,0.00035312338
0.6507937,0.0952381,0.0,0.30512312,0.00033629203
0.6666667,0.0952381,0.0,0.2297788,0.0003342268
0.6825397,0.0952381,0.0,0.17358229,0.0003372619
0.6984127,0.0952381,0.0,0.1299589,0.00034230735
0.71428573,0.0952381,0.0,0.095992,0.00034798292
0.73015875,0.0952381,0.0,0.07036975,0.00035335668
0.74603176,0.0952381,0.0,0.051469,0.00035796428
0.7619048,0.0952381,0.0,0.03753695,0.00036172936
0.7777778,0.0952381,0.0,0.027160257,0.00036474576
0.7936508,0.0952381,0.0,0.019349605,0.0003671393
0.8095238,0.0952381,0.0,0.013433546,0.00036902417
0.82539684,0.0952381,0.0,0.008947045,0.0003704959
0.84126985,0.0952381,0.0,0.0055559576,0.00037163272
0.85714287,0.0952381,0.0,0.0030129254,0.00037249902
0.8730159,0.0952381,0.0,0.0011315644,0.00037314795
0.8888889,0.0952381,0.0,-0.00023022294,0.00037362173
0.9047619,0.0952381,0.0,-0.0011806786,0.00037395465
0.9206349,0.0952381,0.0,-0.001801759,0.00037417305
0.93650794,0.0952381,0.0,-0.0021536052,0.000374297
0.95238096,0.0952381,0.0,-0.0022818148,0.00037434214
0.96825397,0.0952381,0.0,-0.0022138655,0.00037431813
0.984127,0.0952381,0.0,-0.0019627512,0.00037422957
1.0,0.0952381,0.0,-0.0015237629,0.00037407494
0.0,0.11111111,0.0,0.0029997528,0.00037250356
0.015873017,0.11111111,0.0,0.003059715,0.00037248302
0.031746034,0.11111111,0.0,0.0030387938,0.0003724903
0.04761905,0.11111111,0.0,0.0027615428,0.0003725855
0.06349207,0.11111111,0.0,0.0021277964,0.00037280348
0.07936508,0.11111111,0.0,0.001106143,0.00037315694
0.0952381,0.11111111,0.0,-0.00026604533,0.00037363434
0.11111111,0.11111111,0.0,-0.001883328,0.00037420148
0.12698413,0.11111111,0.0,-0.003568083,0.0003747978
0.14285715,0.11111111,0.0,-0.00505352,0.0003753281
0.15873016,0.11111111,0.0,-0.0059621334,0.0003756545
0.17460318,0.11111111,0.0,-0.005769223,0.00037558508
0.1904762,0.11111111,0.0,-0.003761202,0.00037486642
0.20634921,0.11111111,0.0,0.0009977818,0.00037319455
0.22222222,0.11111111,0.0,0.009667456,0.00037025707
0.23809524,0.11111111,0.0,0.023534805,0.00036584327
0.25396827,0.11111111,0.0,0.043762267,0.00036000743
0.26984128,0.11111111,0.0,0.07099068,0.00035321483
0.2857143,0.11111111,0.0,0.105040714,0.00034631387
0.3015873,0.11111111,0.0,0.14523548,0.00034026263
0.31746033,0.11111111,0.0,0.19167632,0.00033586813
0.33333334,0.11111111,0.0,0.24669525,0.0003340591
0.34920636,0.11111111,0.0,0.31440225,0.00033708787
0.36507937,0.11111111,0.0,0.3968753,0.0003514705
0.3809524,0.11111111,0.0,0.48993465,0.00039576364
0.3968254,0.11111111,0.0,0.5849669,0.0005010976
0.41269842,0.11111111,0.0,0.6759342,0.0006477527
0.42857143,0.11111111,0.0,0.76218545,0.000800902
0.44444445,0.11111111,0.0,0.84427464,0.0008003763
0.46031746,0.11111111,0.0,0.91791725,0.0006534501
0.47619048,0.11111111,0.0,0.9723519,0.0005512344
