# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.571201562500000000e+05 1.896363049745559692e-01 3.597737848758697510e-01 2.469447517395019531e+01 2.748762071132659912e-01 2.656948125000000000e+05 1.896363049745559692e-01 3.597737848758697510e-01 2.469447517395019531e+01 2.748762071132659912e-01 1.860181450843811035e+00
1.000000000000000000e+03 8.091974258422851562e+00 3.591536357998847961e-02 9.146199375391006470e-02 8.690454810857772827e-02 9.719645977020263672e-02 3.246408386230468750e+02 3.591536357998847961e-02 9.146199375391006470e-02 8.690454810857772827e-02 9.719645977020263672e-02 9.772204160690307617e-01
2.000000000000000000e+03 1.567442297935485840e+00 3.606346622109413147e-02 8.227195590734481812e-02 4.052320495247840881e-02 8.523534238338470459e-02 2.460545501708984375e+02 3.606346622109413147e-02 8.227195590734481812e-02 4.052320495247840881e-02 8.523534238338470459e-02 9.264988303184509277e-01
3.000000000000000000e+03 4.512388408184051514e-01 3.568746149539947510e-02 7.733610272407531738e-02 2.274757437407970428e-02 7.833842933177947998e-02 2.105806274414062500e+02 3.568746149539947510e-02 7.733610272407531738e-02 2.274757437407970428e-02 7.833842933177947998e-02 8.939757347106933594e-01
4.000000000000000000e+03 1.847388297319412231e-01 3.327073156833648682e-02 7.259964197874069214e-02 1.363096944987773895e-02 7.264196127653121948e-02 1.817310028076171875e+02 3.327073156833648682e-02 7.259964197874069214e-02 1.363096944987773895e-02 7.264196127653121948e-02 8.618241548538208008e-01
5.000000000000000000e+03 2.697729110717773438e+00 2.998736873269081116e-02 6.716208904981613159e-02 8.904572576284408569e-03 6.604230403900146484e-02 1.619360656738281250e+02 2.998736873269081116e-02 6.716208904981613159e-02 8.904572576284408569e-03 6.604230403900146484e-02 8.244227766990661621e-01
6.000000000000000000e+03 3.183774471282958984e+00 2.599763870239257812e-02 6.060862168669700623e-02 5.973683670163154602e-03 5.883869156241416931e-02 1.344684295654296875e+02 2.599763870239257812e-02 6.060862168669700623e-02 5.973683670163154602e-03 5.883869156241416931e-02 7.791917920112609863e-01
7.000000000000000000e+03 4.986343160271644592e-02 2.054149843752384186e-02 5.202635750174522400e-02 3.895145608112215996e-03 4.935131967067718506e-02 1.061445617675781250e+02 2.054149843752384186e-02 5.202635750174522400e-02 3.895145608112215996e-03 4.935131967067718506e-02 7.185206413269042969e-01
8.000000000000000000e+03 1.990421563386917114e-01 1.402303948998451233e-02 4.113052412867546082e-02 2.475266344845294952e-03 3.796406462788581848e-02 8.313164520263671875e+01 1.402303948998451233e-02 4.113052412867546082e-02 2.475266344845294952e-03 3.796406462788581848e-02 6.369459033012390137e-01
9.000000000000000000e+03 9.424847364425659180e-01 8.122317492961883545e-03 2.961346134543418884e-02 1.525566331110894680e-03 2.672686055302619934e-02 6.572360229492187500e+01 8.122317492961883545e-03 2.961346134543418884e-02 1.525566331110894680e-03 2.672686055302619934e-02 5.431239008903503418e-01
1.000000000000000000e+04 1.137468695640563965e+00 3.368582110852003098e-03 1.944837160408496857e-02 8.847509161569178104e-04 1.751354709267616272e-02 4.762856292724609375e+01 3.368582110852003098e-03 1.944837160408496857e-02 8.847509161569178104e-04 1.751354709267616272e-02 4.446723163127899170e-01
