# x, y
1.000000000000000000e+00 6.640625000000000000e-02 -4.853021353483200073e-02
1.000000000000000000e+00 3.398437500000000000e-01 2.148869633674621582e-02
1.000000000000000000e+00 3.125000000000000000e-02 -1.138111948966979980e-02
-1.000000000000000000e+00 2.265625000000000000e-01 -2.207341641187667847e-01
-1.000000000000000000e+00 1.445312500000000000e-01 -1.716423034667968750e-01
1.000000000000000000e+00 6.816406250000000000e-01 -4.734907299280166626e-02
-1.000000000000000000e+00 7.304687500000000000e-01 -1.695240586996078491e-01
-1.000000000000000000e+00 5.468750000000000000e-01 3.576820492744445801e-01
1.000000000000000000e+00 1.113281250000000000e-01 -1.188410967588424683e-01
1.000000000000000000e+00 2.304687500000000000e-01 -2.184884846210479736e-01
1.000000000000000000e+00 4.375000000000000000e-01 3.261975049972534180e-01
-1.000000000000000000e+00 1.171875000000000000e-01 -1.285867691040039062e-01
1.000000000000000000e+00 1.093750000000000000e-01 -1.155840456485748291e-01
1.000000000000000000e+00 7.343750000000000000e-01 -1.765537559986114502e-01
1.000000000000000000e+00 5.859375000000000000e-03 -4.063725355081260204e-04
-1.000000000000000000e+00 3.710937500000000000e-01 1.280945390462875366e-01
-1.000000000000000000e+00 1.132812500000000000e-01 -1.220957040786743164e-01
1.000000000000000000e+00 5.878906250000000000e-01 2.601933181285858154e-01
1.000000000000000000e+00 3.750000000000000000e-01 1.414213776588439941e-01
1.000000000000000000e+00 6.113281250000000000e-01 1.872255355119705200e-01
-1.000000000000000000e+00 8.925781250000000000e-01 -1.123271808028221130e-01
1.000000000000000000e+00 8.183593750000000000e-01 -2.139202356338500977e-01
-1.000000000000000000e+00 9.921875000000000000e-01 -7.221847772598266602e-04
1.000000000000000000e+00 4.921875000000000000e-01 3.987960517406463623e-01
1.000000000000000000e+00 3.378906250000000000e-01 1.499592326581478119e-02
1.000000000000000000e+00 3.632812500000000000e-01 1.012889817357063293e-01
1.000000000000000000e+00 4.648437500000000000e-01 3.759385049343109131e-01
-1.000000000000000000e+00 1.679687500000000000e-01 -2.014001905918121338e-01
1.000000000000000000e+00 7.187500000000000000e-01 -1.457579135894775391e-01
-1.000000000000000000e+00 4.023437500000000000e-01 2.308948636054992676e-01
1.000000000000000000e+00 9.531250000000000000e-01 -2.509428188204765320e-02
1.000000000000000000e+00 8.398437500000000000e-01 -1.925103813409805298e-01
1.000000000000000000e+00 4.531250000000000000e-01 3.576822578907012939e-01
-1.000000000000000000e+00 5.078125000000000000e-01 3.987960517406463623e-01
1.000000000000000000e+00 2.500000000000000000e-01 -1.999999433755874634e-01
-1.000000000000000000e+00 1.718750000000000000e-01 -2.053933441638946533e-01
1.000000000000000000e+00 9.804687500000000000e-01 -4.489508457481861115e-03
-1.000000000000000000e+00 7.851562500000000000e-01 -2.246180921792984009e-01
-1.000000000000000000e+00 9.296875000000000000e-01 -5.391904711723327637e-02
-1.000000000000000000e+00 8.671875000000000000e-01 -1.539151966571807861e-01
-1.000000000000000000e+00 7.363281250000000000e-01 -1.798960268497467041e-01
-1.000000000000000000e+00 8.378906250000000000e-01 -1.948402374982833862e-01
1.000000000000000000e+00 8.750000000000000000e-01 -1.414213180541992188e-01
1.000000000000000000e+00 2.812500000000000000e-01 -1.457578688859939575e-01
1.000000000000000000e+00 3.984375000000000000e-01 2.186986654996871948e-01
-1.000000000000000000e+00 6.914062500000000000e-01 -7.621125876903533936e-02
1.000000000000000000e+00 2.363281250000000000e-01 -2.142150700092315674e-01
1.000000000000000000e+00 2.343750000000000000e-02 -6.447202060371637344e-03
-1.000000000000000000e+00 9.785156250000000000e-01 -5.425283219665288925e-03
-1.000000000000000000e+00 5.488281250000000000e-01 3.541782498359680176e-01
-1.000000000000000000e+00 2.695312500000000000e-01 -1.695240586996078491e-01
1.000000000000000000e+00 3.671875000000000000e-01 1.147083044052124023e-01
-1.000000000000000000e+00 8.535156250000000000e-01 -1.744447499513626099e-01
1.000000000000000000e+00 7.441406250000000000e-01 -1.920967698097229004e-01
1.000000000000000000e+00 6.875000000000000000e-01 -6.488504260778427124e-02
-1.000000000000000000e+00 7.519531250000000000e-01 -2.023940682411193848e-01
-1.000000000000000000e+00 1.953125000000000000e-01 -2.219799906015396118e-01
-1.000000000000000000e+00 5.390625000000000000e-01 3.703905045986175537e-01
-1.000000000000000000e+00 1.308593750000000000e-01 -1.508330553770065308e-01
1.000000000000000000e+00 7.070312500000000000e-01 -1.182031929492950439e-01
-1.000000000000000000e+00 7.558593750000000000e-01 -2.068195492029190063e-01
1.000000000000000000e+00 9.375000000000000000e-02 -8.975727856159210205e-02
-1.000000000000000000e+00 5.820312500000000000e-01 2.768379449844360352e-01
-1.000000000000000000e+00 4.707031250000000000e-01 3.832196295261383057e-01
1.000000000000000000e+00 2.558593750000000000e-01 -1.920965313911437988e-01
1.000000000000000000e+00 1.953125000000000000e-03 -4.516839908319525421e-05
-1.000000000000000000e+00 8.457031250000000000e-01 -1.851254105567932129e-01
1.000000000000000000e+00 9.941406250000000000e-01 -4.067257104907184839e-04
1.000000000000000000e+00 8.847656250000000000e-01 -1.253450214862823486e-01
-1.000000000000000000e+00 6.269531250000000000e-01 1.347670108079910278e-01
1.000000000000000000e+00 5.253906250000000000e-01 3.873657286167144775e-01
1.000000000000000000e+00 7.421875000000000000e-01 -1.892235428094863892e-01
1.000000000000000000e+00 4.492187500000000000e-01 3.505473732948303223e-01
1.000000000000000000e+00 6.250000000000000000e-01 1.414206922054290771e-01
1.000000000000000000e+00 7.382812500000000000e-01 -1.831225305795669556e-01
-1.000000000000000000e+00 1.406250000000000000e-01 -1.658967435359954834e-01
-1.000000000000000000e+00 7.753906250000000000e-01 -2.216772437095642090e-01
1.000000000000000000e+00 6.601562500000000000e-01 2.148827351629734039e-02
