x,t,u_pred
-1.0,0.0,0.001657400699902091
-0.98994976,0.0,0.014646718494932966
-0.9798995,0.0,0.027759176035074752
-0.9698492,0.0,0.039182740157965114
-0.959799,0.0,0.047132185623548185
-0.94974875,0.0,0.049777235823545186
-0.9396985,0.0,0.046516805056964185
-0.9296482,0.0,0.038655670255687814
-0.919598,0.0,0.02758726631806372
-0.90954775,0.0,0.013397349936269988
-0.8994975,0.0,-0.004000599513833157
-0.8894472,0.0,-0.024488996034498355
-0.879397,0.0,-0.048732013628345804
-0.86934674,0.0,-0.0766631049301145
-0.8592965,0.0,-0.10739276141728141
-0.8492462,0.0,-0.1401713574177649
-0.83919597,0.0,-0.17366847428563656
-0.8291457,0.0,-0.2066166649932725
-0.8190955,0.0,-0.23922433896327608
-0.80904526,0.0,-0.27076329231390744
-0.79899496,0.0,-0.29850949779091024
-0.7889447,0.0,-0.3209596594147665
-0.7788945,0.0,-0.33856176621214457
-0.76884425,0.0,-0.35131556507004674
-0.75879395,0.0,-0.3574962476828397
-0.7487437,0.0,-0.35340996609784664
-0.7386935,0.0,-0.33689907524825496
-0.72864324,0.0,-0.3103784794604897
-0.71859294,0.0,-0.2763236623067697
-0.7085427,0.0,-0.23423162183967602
-0.69849247,0.0,-0.18497377826181818
-0.68844223,0.0,-0.13039691614455537
-0.67839193,0.0,-0.07032136578511425
-0.6683417,0.0,-0.0056769579285526825
-0.65829146,0.0,0.06333287658987832
-0.6482412,0.0,0.1377181312181476
-0.6381909,0.0,0.21572773539807136
-0.6281407,0.0,0.2953334741024413
-0.61809045,0.0,0.3762938526237921
-0.6080402,0.0,0.45971156666027785
-0.59799,0.0,0.5444364873539335
-0.5879397,0.0,0.6263131605320179
-0.57788944,0.0,0.7027947827225257
-0.5678392,0.0,0.7727135159725055
-0.55778897,0.0,0.8349089913661819
-0.5477387,0.0,0.8878568669857299
-0.53768843,0.0,0.9306244327211158
-0.5276382,0.0,0.9634328692259686
-0.51758796,0.0,0.9864786923355913
-0.50753766,0.0,0.9984757427517524
-0.49748743,0.0,0.9982458544941125
-0.4874372,0.0,0.9865357433535679
-0.47738692,0.0,0.9650005271337498
-0.46733668,0.0,0.934500275609227
-0.45728642,0.0,0.8948805547809915
-0.44723618,0.0,0.8479433178595709
-0.43718594,0.0,0.7948323426585947
-0.42713568,0.0,0.7355019852162878
-0.41708544,0.0,0.670760444485737
-0.40703517,0.0,0.5999928809925213
-0.39698493,0.0,0.521667198944601
-0.38693467,0.0,0.43587259627444935
-0.37688443,0.0,0.3463834848780191
-0.36683416,0.0,0.25848724896760555
-0.35678393,0.0,0.1744538241000426
-0.34673366,0.0,0.09369047531591793
-0.33668342,0.0,0.017673085831907444
-0.32663316,0.0,-0.050519919013123436
-0.31658292,0.0,-0.11060453773785547
-0.30653265,0.0,-0.16344536521489897
-0.2964824,0.0,-0.20899259626586444
-0.28643215,0.0,-0.2495080788122395
-0.2763819,0.0,-0.28674560853119785
-0.26633167,0.0,-0.31804832859251325
-0.2562814,0.0,-0.33815146725320555
-0.24623115,0.0,-0.3460438968195716
-0.2361809,0.0,-0.3458137986068165
-0.22613065,0.0,-0.3395327174694299
-0.2160804,0.0,-0.3267581624549861
-0.20603015,0.0,-0.3077893941099125
-0.1959799,0.0,-0.28386622264612077
-0.18592964,0.0,-0.2569426649707221
