x,t,u_pred
-1.0,0.0,0.0017508983466751546
-0.98994976,0.0,0.015052283863800496
-0.9798995,0.0,0.02830473323035195
-0.9698492,0.0,0.03975955299785446
-0.959799,0.0,0.04776282115424354
-0.94974875,0.0,0.0504963759754077
-0.9396985,0.0,0.04729282681643684
-0.9296482,0.0,0.03940804544407208
-0.919598,0.0,0.028248700318759944
-0.90954775,0.0,0.01391552476082749
-0.8994975,0.0,-0.0036854370903881897
-0.8894472,0.0,-0.024407125704002365
-0.879397,0.0,-0.04886651068643403
-0.86934674,0.0,-0.07697603366077041
-0.8592965,0.0,-0.10783564619696248
-0.8492462,0.0,-0.14068137634800645
-0.83919597,0.0,-0.17417834220351933
-0.8291457,0.0,-0.20705484592628892
-0.8190955,0.0,-0.23953354745686753
-0.80904526,0.0,-0.270924633825058
-0.79899496,0.0,-0.2985364136043764
-0.7889447,0.0,-0.32086862139109973
-0.7788945,0.0,-0.3383771109361886
-0.76884425,0.0,-0.3510741685845023
-0.75879395,0.0,-0.35722470769108994
-0.7487437,0.0,-0.3531381380383819
-0.7386935,0.0,-0.33667934907531344
-0.72864324,0.0,-0.3102640204146573
-0.71859294,0.0,-0.2763365636437384
-0.7085427,0.0,-0.2343785410830588
-0.69849247,0.0,-0.18525861108935596
-0.68844223,0.0,-0.13078364851565724
-0.67839193,0.0,-0.07073544833237874
-0.6683417,0.0,-0.0060393962708925955
-0.65829146,0.0,0.06308544579077727
-0.6482412,0.0,0.13763144586312467
-0.6381909,0.0,0.21581750390028462
-0.6281407,0.0,0.29559078035658054
-0.61809045,0.0,0.37668305692597936
-0.6080402,0.0,0.4601582773946769
-0.59799,0.0,0.5448447406424658
-0.5879397,0.0,0.626603897500693
-0.57788944,0.0,0.7029333151690342
-0.5678392,0.0,0.772692026473461
-0.55778897,0.0,0.8347347478216781
-0.5477387,0.0,0.8875703963234877
-0.53768843,0.0,0.9303017953877434
-0.5276382,0.0,0.9631667236142906
-0.51758796,0.0,0.9863582858457122
-0.50753766,0.0,0.9985548678163506
-0.49748743,0.0,0.9985296620933308
-0.4874372,0.0,0.9869944467082732
-0.47738692,0.0,0.9655812858627381
-0.46733668,0.0,0.9351490202453102
-0.45728642,0.0,0.8955281355792061
-0.44723618,0.0,0.8484703825706669
-0.43718594,0.0,0.795141643253101
-0.42713568,0.0,0.7355614677108743
-0.41708544,0.0,0.6705676307298453
-0.40703517,0.0,0.5996243316926249
-0.39698493,0.0,0.5213256523692743
-0.38693467,0.0,0.43576072592738035
-0.37688443,0.0,0.3465490485402631
-0.36683416,0.0,0.2588485634789706
-0.35678393,0.0,0.17491233179013024
-0.34673366,0.0,0.09416325528958516
-0.33668342,0.0,0.01805024210433611
-0.32663316,0.0,-0.0503520507639981
-0.31658292,0.0,-0.1106674540045707
-0.30653265,0.0,-0.163711886190916
-0.2964824,0.0,-0.20946057296329937
-0.28643215,0.0,-0.25012589036606564
-0.2763819,0.0,-0.28739678669117746
-0.26633167,0.0,-0.3186500256304164
-0.2562814,0.0,-0.33875110837141703
-0.24623115,0.0,-0.3466976612487883
-0.2361809,0.0,-0.3464890197275701
-0.22613065,0.0,-0.34018212192697683
-0.2160804,0.0,-0.3273347322549496
-0.20603015,0.0,-0.30825000205224024
-0.1959799,0.0,-0.2842117253293161
-0.18592964,0.0,-0.25719372197135715
-0.1758794,0.0,-0.22797031961311987
-0.16582915,0.0,-0.19616354986273113
-0.1557789,0.0,-0.1628349815650844
-0.14572865,0.0,-0.13035883134094364
-0.1356784,0.0,-0.10043258116338963
-0.12562814,0.0,-0.0725989581797524
-0.11557789,0.0,-0.04573495141895232
-0.10552764,0.0,-0.020453506871827266
-0.09547739,0.0,0.0019952279411317095
-0.085427135,0.0,0.020568151114765974
-0.07537688,0.0,0.034485824771713795
-0.06532663,0.0,0.04370285022123074
-0.055276383,0.0,0.04875446807676961
